state,year,district,block,gram_panchayat,ward_no,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,votes,unopposed,reservation_raw,script,source_pdf,source_path,source_page
Goa,2012,South Goa,Canacona,Loliem-Polem,I,gp_ward,ward,BC Other than Woman,BC,0,Shailesh Umesh Pagi,281,,O.B.C.,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Loliem-Polem,II,gp_ward,ward,Woman,NONE,1,Caitania Alex Dias,194,,Women,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Loliem-Polem,III,gp_ward,ward,Other than Woman,NONE,0,Santan Xavier Da' Costa,137,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Loliem-Polem,IV,gp_ward,ward,Woman,NONE,1,Shilpa Shantaram Daikar,223,,Women,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Loliem-Polem,V,gp_ward,ward,Other than Woman,NONE,0,Ashutosh Hari Bandekar,189,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Loliem-Polem,VI,gp_ward,ward,Other than Woman,NONE,0,Virendra Vinayak Naik,133,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Loliem-Polem,VII,gp_ward,ward,Woman,NONE,1,Vinda Govind Satarkar,184,,Women,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Loliem-Polem,VIII,gp_ward,ward,Other than Woman,NONE,0,Rajesh Chandrakant Naik,132,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Loliem-Polem,IX,gp_ward,ward,Other than Woman,NONE,0,Bhushan Balkrishna Prabhu Gaonkar,212,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Poinguinim,I,gp_ward,ward,ST Other than Woman,ST,0,Ramdas Babu Velip,238,,S.T.,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Poinguinim,II,gp_ward,ward,Woman,NONE,1,Maria Jaquelina Thomas Fernandes E Rebelo,138,,Women,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Poinguinim,III,gp_ward,ward,Other than Woman,NONE,0,Vallabh Ramchandra Tengse,344,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Poinguinim,IV,gp_ward,ward,Woman,NONE,1,Archana Sunil Painginkar,218,,Women,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Poinguinim,V,gp_ward,ward,Other than Woman,NONE,0,Domingos Caetano Francisco Xavier Barreto,283,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Poinguinim,VI,gp_ward,ward,BC Other than Woman,BC,0,Prakash Omu Metri,228,,O.B.C.,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Poinguinim,VII,gp_ward,ward,Woman,NONE,1,Surekha Keshav Prabhu Gaonker,284,,Women,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Poinguinim,VIII,gp_ward,ward,BC Other than Woman,BC,0,Govind Gopi Naik,272,,O.B.C.,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Poinguinim,IX,gp_ward,ward,Other than Woman,NONE,0,Jagadish Bhiki Tawadkar,398,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Shirsthal,I,gp_ward,ward,Other than Woman,NONE,0,Devendra Kashinath Naik,210,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Shirsthal,II,gp_ward,ward,BC Woman,BC,1,Amruta Gopinath Bhandari,175,,OBC Wom,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Shirsthal,III,gp_ward,ward,Other than Woman,NONE,0,Shri Prashant Krishna Dessai,,1,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Shirsthal,IV,gp_ward,ward,ST Other than Woman,ST,0,Shri Laxman Ganesh Raikar,,1,S.T.,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Shirsthal,V,gp_ward,ward,Other than Woman,NONE,0,Premanand Mahalgo Velip,197,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,3
Goa,2012,South Goa,Canacona,Shirsthal,VI,gp_ward,ward,Other than Woman,NONE,0,Pandurang Ghurko Gaonkar,171,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,3
Goa,2012,South Goa,Canacona,Shirsthal,VII,gp_ward,ward,Woman,NONE,1,Geeta Ganesh Gaonkar,321,,Women,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,3
Goa,2012,South Goa,Dharbandora,Collem,I,gp_ward,ward,Other than Woman,NONE,0,Nilesh Chandrakant Satpalkar,197,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Collem,II,gp_ward,ward,Woman,NONE,1,Yashaswi Yadendra Kavlekar,123,,Women,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Collem,III,gp_ward,ward,Other than Woman,NONE,0,Nilesh Harichandra Velip,201,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Collem,IV,gp_ward,ward,Woman,NONE,1,Savita Prakash Dessai,191,,Women,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Collem,V,gp_ward,ward,Other than Woman,NONE,0,Kiran Khushali Mamlekar,110,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Collem,VI,gp_ward,ward,BC Other than Woman,BC,0,Dilip Datta Priolkar,88,,O.B.C.,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Collem,VII,gp_ward,ward,Woman,NONE,1,Veena Vishnu Devidas,120,,Women,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Collem,VIII,gp_ward,ward,Other than Woman,NONE,0,Ramesh Kashinath Khandeparkar,173,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Collem,IX,gp_ward,ward,Other than Woman,NONE,0,Bellal Badshah Sayad,153,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Dharbandora,I,gp_ward,ward,Other than Woman,NONE,0,Sashikant Datta Gauns,68,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Dharbandora,II,gp_ward,ward,Woman,NONE,1,Swati Vasudev Gawas,134,,Women,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Dharbandora,III,gp_ward,ward,Other than Woman,NONE,0,Kalidas Govind Mainekar,163,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Dharbandora,IV,gp_ward,ward,Woman,NONE,1,Surekha Shamu Velingkar,132,,Women,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Dharbandora,V,gp_ward,ward,Other than Woman,NONE,0,Guru Bhiso Gaonkar,261,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Dharbandora,VI,gp_ward,ward,Other than Woman,NONE,0,Shamba Bhaskar Gavde,134,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Dharbandora,VII,gp_ward,ward,Woman,NONE,1,Dipali Dilip Ingavle,53,,Women,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Dharbandora,VIII,gp_ward,ward,BC Other than Woman,BC,0,Ramesh Bhikaro Naik,188,,O.B.C.,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Dharbandora,IX,gp_ward,ward,Other than Woman,NONE,0,Vinayak Vasudev Gawas,145,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Kirlapal-Dabal,I,gp_ward,ward,Other than Woman,NONE,0,Umesh Surya Gaonkar,123,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Kirlapal-Dabal,II,gp_ward,ward,Woman,NONE,1,Vasanti Raghoba Gaonkar,112,,Women,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Kirlapal-Dabal,III,gp_ward,ward,BC Other than Woman,BC,0,Kalidas Laximan Gaonkar,158,,O.B.C.,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Kirlapal-Dabal,IV,gp_ward,ward,Woman,NONE,1,Tanuja Nagesh Samant,202,,Women,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Kirlapal-Dabal,V,gp_ward,ward,Other than Woman,NONE,0,Ramakant Tilu Gaonkar,162,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Kirlapal-Dabal,VI,gp_ward,ward,ST Other than Woman,ST,0,Sandesh Harichandra Gaonkar,181,,S.T.,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Kirlapal-Dabal,VII,gp_ward,ward,Woman,NONE,1,Sarita Santosh Gaonkar,336,,Women,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,1
Goa,2012,South Goa,Dharbandora,Kirlapal-Dabal,VIII,gp_ward,ward,Other than Woman,NONE,0,Ramnath Chandrakant Prabhu,268,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,2
Goa,2012,South Goa,Dharbandora,Kirlapal-Dabal,IX,gp_ward,ward,Other than Woman,NONE,0,Hanumant Gopal Gaonkar,158,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,2
Goa,2012,South Goa,Dharbandora,Mollem,I,gp_ward,ward,Other than Woman,NONE,0,Ramakrishna Laxman Gaonkar,103,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,2
Goa,2012,South Goa,Dharbandora,Mollem,II,gp_ward,ward,Woman,NONE,1,Snehalata Rajaram Naik,58,,Women,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,2
Goa,2012,South Goa,Dharbandora,Mollem,III,gp_ward,ward,Other than Woman,NONE,0,Govind Kusta Gaonkar,156,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,2
Goa,2012,South Goa,Dharbandora,Mollem,IV,gp_ward,ward,Other than Woman,NONE,0,Kapil Chandrakant Naik,132,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,2
Goa,2012,South Goa,Dharbandora,Mollem,V,gp_ward,ward,BC Other than Woman,BC,0,Babu Navlo Zore,89,,O.B.C.,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,2
Goa,2012,South Goa,Dharbandora,Mollem,VI,gp_ward,ward,Other than Woman,NONE,0,Rajendra B.Prabhu Desai,93,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,2
Goa,2012,South Goa,Dharbandora,Mollem,VII,gp_ward,ward,ST Woman,ST,1,Kalpana Anil Malekar,74,,ST Wom,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,2
Goa,2012,South Goa,Dharbandora,Sancordem,I,gp_ward,ward,Other than Woman,NONE,0,Gautam Govind Sawant,126,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,2
Goa,2012,South Goa,Dharbandora,Sancordem,II,gp_ward,ward,Woman,NONE,1,Vinda Govind Sawant,179,,Women,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,2
Goa,2012,South Goa,Dharbandora,Sancordem,III,gp_ward,ward,Other than Woman,NONE,0,Preetam Shivaji Aikar,166,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,2
Goa,2012,South Goa,Dharbandora,Sancordem,IV,gp_ward,ward,Other than Woman,NONE,0,Kamalakant Krish Naik,218,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,2
Goa,2012,South Goa,Dharbandora,Sancordem,V,gp_ward,ward,Other than Woman,NONE,0,Jitendra Vasant Naik,222,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,2
Goa,2012,South Goa,Dharbandora,Sancordem,VI,gp_ward,ward,Other than Woman,NONE,0,Shirish Ganpat Dessai,180,,General,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,2
Goa,2012,South Goa,Dharbandora,Sancordem,VII,gp_ward,ward,ST Woman,ST,1,Vaishali Khushali Gaonkar,147,,ST Wom,latin,panres_2012_Dharbandora.pdf,data/goa/2012/panres_2012_Dharbandora.pdf,2
Goa,2012,South Goa,Mormugao,Cansaulim-Arossim- Cuelim,I,gp_ward,ward,Other than Woman,NONE,0,Jose Maria Joaquim Furtado,365,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Cansaulim-Arossim- Cuelim,II,gp_ward,ward,Woman,NONE,1,Josita Feliciano Cardozo,220,,Women,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Cansaulim-Arossim- Cuelim,III,gp_ward,ward,Other than Woman,NONE,0,John Felix Joseph Fernandes,160,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Cansaulim-Arossim- Cuelim,IV,gp_ward,ward,Woman,NONE,1,Casandra Savia Custodio Almeida,207,,Women,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Cansaulim-Arossim- Cuelim,V,gp_ward,ward,Other than Woman,NONE,0,Baylon Bento Gomes,196,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Cansaulim-Arossim- Cuelim,VI,gp_ward,ward,Other than Woman,NONE,0,Luis Santano Xavier D'Costa,214,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Cansaulim-Arossim- Cuelim,VII,gp_ward,ward,Woman,NONE,1,Filomena Custodinho De Costa E De Melo,180,,Women,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Cansaulim-Arossim- Cuelim,VIII,gp_ward,ward,Other than Woman,NONE,0,Savio Santan Dias,229,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Cansaulim-Arossim- Cuelim,IX,gp_ward,ward,BC Other than Woman,BC,0,Ratnadeep Ratnakar Naik,151,,O.B.C.,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Chicalim,I,gp_ward,ward,Other than Woman,NONE,0,Anacleto Antonio De Souza,111,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Chicalim,II,gp_ward,ward,BC Other than Woman,BC,0,Nilima Avdhut Naik,227,,O.B.C.,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Chicalim,III,gp_ward,ward,Woman,NONE,1,Veronica Anacleto Andrade,160,,Women,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Chicalim,IV,gp_ward,ward,Woman,NONE,1,Anita Joaquim Vaz,81,,Women,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Chicalim,V,gp_ward,ward,Other than Woman,NONE,0,Hemant Avinash Fadte,155,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Chicalim,VI,gp_ward,ward,Other than Woman,NONE,0,Kamalaprasad Jaganath Yadav,156,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Chicalim,VII,gp_ward,ward,Woman,NONE,1,Prajyoti Laximan Kudalkar,124,,Women,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Chicalim,VIII,gp_ward,ward,Other than Woman,NONE,0,Francisco Jose Diago Nunes,165,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Chicalim,IX,gp_ward,ward,Other than Woman,NONE,0,Mary Joao Mascarenhas,203,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Chicalim,X,gp_ward,ward,Other than Woman,NONE,0,Sebastiao Benedit Pereira,233,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Chicalim,XI,gp_ward,ward,Woman,NONE,1,Rubina Pedro Damiao Rodrigues,213,,Women,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Chicolna,I,gp_ward,ward,Other than Woman,NONE,0,Vasant Sahadev Naik,104,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Chicolna,II,gp_ward,ward,ST Woman,ST,1,Maclene Jose Fernandes,96,,ST Wom.,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Chicolna,III,gp_ward,ward,Other than Woman,NONE,0,Laximan Mahadev Kavlekar,83,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Chicolna,IV,gp_ward,ward,Other than Woman,NONE,0,Claudio Custodio D'Cruz,84,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Chicolna,V,gp_ward,ward,Woman,NONE,1,Sharmila Babani Naik,119,,Women,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,1
Goa,2012,South Goa,Mormugao,Cortalim-Quelossim,I,gp_ward,ward,ST Other than Woman,ST,0,Joao Damiao Salvador Paulo Fernandes,137,,S.T.,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Cortalim-Quelossim,II,gp_ward,ward,Other than Woman,NONE,0,Hilario Sebastiao Figeiredo,167,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Cortalim-Quelossim,III,gp_ward,ward,Woman,NONE,1,Niquela Constancio Fernandes,103,,Women,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Cortalim-Quelossim,IV,gp_ward,ward,ST Woman,ST,1,Vincentina Antonio Silva,151,,ST Wom.,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Cortalim-Quelossim,V,gp_ward,ward,Other than Woman,NONE,0,Anita Devendra Kenkre,160,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Cortalim-Quelossim,VI,gp_ward,ward,BC Other than Woman,BC,0,Raymond Rosario Desa,401,,O.B.C.,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Cortalim-Quelossim,VII,gp_ward,ward,Woman,NONE,1,Merciana Antonio Mendes e Vaz,246,,Women,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Cortalim-Quelossim,VIII,gp_ward,ward,Other than Woman,NONE,0,Shantaram Keshav Girap,121,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Cortalim-Quelossim,IX,gp_ward,ward,Other than Woman,NONE,0,Jose Neccessidade Xavier Mesquita,271,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Cortalim-Quelossim,X,gp_ward,ward,Other than Woman,NONE,0,Rudolf Francis Gama,196,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Cortalim-Quelossim,XI,gp_ward,ward,Woman,NONE,1,Elvira Antonio Fernandes,122,,Women,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Sancoale,I,gp_ward,ward,Other than Woman,NONE,0,Sharan Sangappa Meti,317,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Sancoale,II,gp_ward,ward,Other than Woman,NONE,0,Derick Peter Jose Maria Vales,221,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Sancoale,III,gp_ward,ward,Woman,NONE,1,Shilpa Shrikant Naik,258,,Women,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Sancoale,IV,gp_ward,ward,ST Woman,ST,1,Rosalina Agustino Moniz,153,,ST Wom.,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Sancoale,V,gp_ward,ward,BC Other than Woman,BC,0,Narayan Gajanan Naik,463,,O.B.C.,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Sancoale,VI,gp_ward,ward,Other than Woman,NONE,0,Ramakant Narayan Borkar,277,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Sancoale,VII,gp_ward,ward,Woman,NONE,1,Anita Ganesh Mudliar,191,,Women,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Sancoale,VIII,gp_ward,ward,Other than Woman,NONE,0,Gilbert Mariano Minguel Victor,743,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Sancoale,IX,gp_ward,ward,Other than Woman,NONE,0,Shivanand Mallappa Bingi,402,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Sancoale,X,gp_ward,ward,Other than Woman,NONE,0,Govind Ramappa Lamani,356,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Sancoale,XI,gp_ward,ward,Woman,NONE,1,Asha Vasudev Naik,411,,Women,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Velsao-Pale-Issorcim,I,gp_ward,ward,Other than Woman,NONE,0,Custodio Christopher Barretto,77,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Velsao-Pale-Issorcim,II,gp_ward,ward,Woman,NONE,1,Fatima Pereira,153,,Women,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Velsao-Pale-Issorcim,III,gp_ward,ward,Other than Woman,NONE,0,Philipo Remedios Teodosio,157,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Velsao-Pale-Issorcim,IV,gp_ward,ward,Other than Woman,NONE,0,Estevao Fransquinho Carvalho,140,,General,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Velsao-Pale-Issorcim,V,gp_ward,ward,ST Other than Woman,ST,0,Santano Avelino D'Souza,171,,S.T.,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
Goa,2012,South Goa,Mormugao,Velsao-Pale-Issorcim,VI,gp_ward,ward,BC Other than Woman,BC,0,Henriques Pascoal D'Mello,202,,O.B.C.,latin,panres_2012_Mormugao.pdf,data/goa/2012/panres_2012_Mormugao.pdf,2
