state,year,district,block,gram_panchayat,ward_no,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,votes,reservation_raw,script,source_pdf,source_path,source_page
Goa,2022,North Goa,Tiswadi,Siridao-Palem,VII,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,5
Goa,2022,North Goa,Tiswadi,Batim,I,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,5
Goa,2022,North Goa,Tiswadi,Batim,II,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,5
Goa,2022,North Goa,Tiswadi,Batim,III,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,5
Goa,2022,North Goa,Tiswadi,Batim,IV,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,5
Goa,2022,North Goa,Tiswadi,Batim,V,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,6
Goa,2022,North Goa,Tiswadi,Batim,VI,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,6
Goa,2022,North Goa,Tiswadi,Batim,VII,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,6
Goa,2022,North Goa,Tiswadi,Chimbel,I,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,6
Goa,2022,North Goa,Tiswadi,Chimbel,II,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,6
Goa,2022,North Goa,Tiswadi,Chimbel,III,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,7
Goa,2022,North Goa,Tiswadi,Chimbel,IV,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,7
Goa,2022,North Goa,Tiswadi,Chimbel,V,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,7
Goa,2022,North Goa,Tiswadi,Chimbel,VI,gp_ward,ward,ST Other than Woman,ST,0,,,ST,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,7
Goa,2022,North Goa,Tiswadi,Chimbel,VII,gp_ward,ward,BC Woman,BC,1,,,OBC Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,7
Goa,2022,North Goa,Tiswadi,Chimbel,VIII,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,8
Goa,2022,North Goa,Tiswadi,Chimbel,IX,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,8
Goa,2022,North Goa,Tiswadi,Chimbel,X,gp_ward,ward,ST Woman,ST,1,,,ST Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,8
Goa,2022,North Goa,Tiswadi,Chimbel,XI,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,8
Goa,2022,North Goa,Tiswadi,Merces,I,gp_ward,ward,ST Other than Woman,ST,0,,,ST,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,9
Goa,2022,North Goa,Tiswadi,Merces,II,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,9
Goa,2022,North Goa,Tiswadi,Merces,III,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,9
Goa,2022,North Goa,Tiswadi,Merces,IV,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,9
Goa,2022,North Goa,Tiswadi,Merces,V,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,9
Goa,2022,North Goa,Tiswadi,Merces,VI,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,9
Goa,2022,North Goa,Tiswadi,Merces,VII,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,10
Goa,2022,North Goa,Tiswadi,Merces,VIII,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,10
Goa,2022,North Goa,Tiswadi,Merces,IX,gp_ward,ward,BC Woman,BC,1,,,OBC Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,10
Goa,2022,North Goa,Tiswadi,Merces,X,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,10
Goa,2022,North Goa,Tiswadi,Merces,XI,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,10
Goa,2022,North Goa,Tiswadi,Corlim,I,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,10
Goa,2022,North Goa,Tiswadi,Corlim,II,gp_ward,ward,ST Woman,ST,1,,,ST Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,10
Goa,2022,North Goa,Tiswadi,Corlim,III,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,10
Goa,2022,North Goa,Tiswadi,Corlim,IV,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,11
Goa,2022,North Goa,Tiswadi,Corlim,V,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,11
Goa,2022,North Goa,Tiswadi,Corlim,VI,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,11
Goa,2022,North Goa,Tiswadi,Corlim,VII,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,11
Goa,2022,North Goa,Tiswadi,Corlim,VIII,gp_ward,ward,ST Other than Woman,ST,0,,,ST,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,12
Goa,2022,North Goa,Tiswadi,Corlim,IX,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,12
Goa,2022,North Goa,Tiswadi,Cumbharjua,I,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,12
Goa,2022,North Goa,Tiswadi,Cumbharjua,II,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,12
Goa,2022,North Goa,Tiswadi,Cumbharjua,III,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,13
Goa,2022,North Goa,Tiswadi,Cumbharjua,IV,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,13
Goa,2022,North Goa,Tiswadi,Cumbharjua,V,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,13
Goa,2022,North Goa,Tiswadi,Cumbharjua,VI,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,13
Goa,2022,North Goa,Tiswadi,Cumbharjua,VII,gp_ward,ward,BC Woman,BC,1,,,OBC Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,13
Goa,2022,North Goa,Tiswadi,Cumbharjua,IX,gp_ward,ward,ST Woman,ST,1,,,ST Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,14
Goa,2022,North Goa,Tiswadi,St.Estevam,I,gp_ward,ward,BC Woman,BC,1,,,OBC Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,14
Goa,2022,North Goa,Tiswadi,St.Estevam,II,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,14
Goa,2022,North Goa,Tiswadi,St.Estevam,III,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,14
Goa,2022,North Goa,Tiswadi,St.Estevam,IV,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,14
Goa,2022,North Goa,Tiswadi,St.Estevam,V,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,14
Goa,2022,North Goa,Tiswadi,St.Estevam,VII,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,15
Goa,2022,North Goa,Tiswadi,Se Old Goa,I,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,15
Goa,2022,North Goa,Tiswadi,Se Old Goa,II,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,15
Goa,2022,North Goa,Tiswadi,Se Old Goa,III,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,15
Goa,2022,North Goa,Tiswadi,Se Old Goa,IV,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,15
Goa,2022,North Goa,Tiswadi,Se Old Goa,V,gp_ward,ward,ST Other than Woman,ST,0,,,ST,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,16
Goa,2022,North Goa,Tiswadi,Se Old Goa,VI,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,16
Goa,2022,North Goa,Tiswadi,Se Old Goa,VII,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,16
Goa,2022,North Goa,Tiswadi,Se Old Goa,VIII,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,16
Goa,2022,North Goa,Tiswadi,Se Old Goa,IX,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,16
Goa,2022,North Goa,Tiswadi,Goltim-Navelim,I,gp_ward,ward,ST Other than Woman,ST,0,,,ST,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,17
Goa,2022,North Goa,Tiswadi,Goltim-Navelim,II,gp_ward,ward,BC Woman,BC,1,,,OBC Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,17
Goa,2022,North Goa,Tiswadi,Goltim-Navelim,III,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,17
Goa,2022,North Goa,Tiswadi,Goltim-Navelim,IV,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,17
Goa,2022,North Goa,Tiswadi,Goltim-Navelim,V,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,17
Goa,2022,North Goa,Tiswadi,Goltim-Navelim,VI,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,17
Goa,2022,North Goa,Tiswadi,Goltim-Navelim,VII,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,18
Goa,2022,North Goa,Tiswadi,Sao Matias,I,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,18
Goa,2022,North Goa,Tiswadi,Sao Matias,II,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,18
Goa,2022,North Goa,Tiswadi,Sao Matias,III,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,18
Goa,2022,North Goa,Tiswadi,Sao Matias,IV,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,18
Goa,2022,North Goa,Tiswadi,Sao Matias,V,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,18
Goa,2022,North Goa,Tiswadi,Sao Matias,VI,gp_ward,ward,BC Woman,BC,1,,,OBC Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,18
Goa,2022,North Goa,Tiswadi,Sao Matias,VII,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,19
Goa,2022,North Goa,Tiswadi,St.Lawrence(Agassaim),I,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,19
Goa,2022,North Goa,Tiswadi,St.Lawrence(Agassaim),II,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,19
Goa,2022,North Goa,Tiswadi,St.Lawrence(Agassaim),III,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,19
Goa,2022,North Goa,Tiswadi,St.Lawrence(Agassaim),IV,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,19
Goa,2022,North Goa,Tiswadi,St.Lawrence(Agassaim),V,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,19
Goa,2022,North Goa,Tiswadi,St.Lawrence(Agassaim),VI,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,19
Goa,2022,North Goa,Tiswadi,St.Lawrence(Agassaim),VII,gp_ward,ward,ST Other than Woman,ST,0,,,ST,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,19
Goa,2022,North Goa,Tiswadi,St.Lawrence(Agassaim),IX,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,20
Goa,2022,North Goa,Tiswadi,St.Lawrence(Agassaim),X,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,20
Goa,2022,North Goa,Tiswadi,St.Lawrence(Agassaim),XI,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,20
Goa,2022,North Goa,Tiswadi,Carambolim,I,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,20
Goa,2022,North Goa,Tiswadi,Carambolim,II,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,20
Goa,2022,North Goa,Tiswadi,Carambolim,III,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,20
Goa,2022,North Goa,Tiswadi,Carambolim,IV,gp_ward,ward,ST Woman,ST,1,,,ST Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,21
Goa,2022,North Goa,Tiswadi,Carambolim,V,gp_ward,ward,ST Other than Woman,ST,0,,,ST,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,21
Goa,2022,North Goa,Tiswadi,Carambolim,VI,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,21
Goa,2022,North Goa,Tiswadi,Carambolim,VII,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,21
Goa,2022,North Goa,Tiswadi,Carambolim,VIII,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,22
Goa,2022,North Goa,Tiswadi,Carambolim,IX,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,22
Goa,2022,North Goa,Tiswadi,St.Andre (Goa Velha),I,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,22
Goa,2022,North Goa,Tiswadi,St.Andre (Goa Velha),II,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,22
Goa,2022,North Goa,Tiswadi,St.Andre (Goa Velha),III,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,22
Goa,2022,North Goa,Tiswadi,St.Andre (Goa Velha),IV,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,22
Goa,2022,North Goa,Tiswadi,St.Andre (Goa Velha),VI,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,23
Goa,2022,North Goa,Tiswadi,St.Andre (Goa Velha),VII,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,23
Goa,2022,North Goa,Tiswadi,St.Andre (Goa Velha),VIII,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,23
Goa,2022,North Goa,Tiswadi,St.Andre (Goa Velha),IX,gp_ward,ward,BC Woman,BC,1,,,OBC Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,23
Goa,2022,North Goa,Tiswadi,Azossim-Mandur,I,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,23
Goa,2022,North Goa,Tiswadi,Azossim-Mandur,II,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,23
Goa,2022,North Goa,Tiswadi,Azossim-Mandur,III,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,23
Goa,2022,North Goa,Tiswadi,Azossim-Mandur,IV,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,24
Goa,2022,North Goa,Tiswadi,Azossim-Mandur,V,gp_ward,ward,ST Other than Woman,ST,0,,,ST,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,24
Goa,2022,North Goa,Tiswadi,Azossim-Mandur,VI,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,24
Goa,2022,North Goa,Tiswadi,Azossim-Mandur,VII,gp_ward,ward,BC Woman,BC,1,,,OBC Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,24
