DISTRICT,DISTRICT CODE,BLOCK,BLOCK CODE,PANCHAYAT NAME,PANCHAYAT CODE,Total_Pop,Sc_Pop,St_Pop,Obc_Pop,Reserved_2010,caste_reserved_2010,sc_reserved_2010,st_reserved_2010,obc_reserved_2010,female_reserved_2010
RAMGARH,22,MANDU,4,SARUBEDA,220416,6504,1208,1949,2735,1,1,0,1,0,1
RAMGARH,22,MANDU,4,SONDIHA,220417,5591,815,579,2646,1,1,0,0,1,0
RAMGARH,22,MANDU,4,TOPA,220418,6060,1230,1377,972,1,1,1,0,0,0
RAMGARH,22,MANDU,4,ORALA,220419,7238,836,2401,1370,1,1,0,1,0,0
RAMGARH,22,MANDU,4,KUJU WEST,220420,6736,1069,165,1495,1,0,0,0,0,1
RAMGARH,22,MANDU,4,KUJU EAST,220421,6608,571,1220,1047,0,0,0,0,0,0
RAMGARH,22,MANDU,4,KUJU SOUTH,220422,6794,818,1518,1496,1,0,0,0,0,1
RAMGARH,22,MANDU,4,BARGAON,220423,5123,977,547,1863,1,0,0,0,0,1
RAMGARH,22,MANDU,4,NAVADIH,220424,3578,208,444,2271,0,0,0,0,0,0
RAMGARH,22,MANDU,4,BADKA CHUMBA,220425,6404,940,759,2407,1,0,0,0,0,1
RAMGARH,22,MANDU,4,MANJHLA CHUMBA,220426,3450,736,733,1571,0,0,0,0,0,0
RAMGARH,22,MANDU,4,BUMARI,220427,4110,363,2831,546,1,1,0,1,0,1
RAMGARH,22,MANDU,4,SANDI URAF TILAIYA,220428,4837,913,1583,844,1,1,0,1,0,0
RAMGARH,22,MANDU,4,BONGAVAAR,220429,4038,401,949,1880,1,0,0,0,0,1
RAMGARH,22,MANDU,4,MANUA,220430,5396,110,1915,2114,1,1,0,1,0,1
RAMGARH,22,MANDU,4,SEVATA,220431,5536,961,641,2486,0,0,0,0,0,0
RAMGARH,22,MANDU,4,DIGVAAR,220432,7801,428,881,3356,1,1,0,0,1,1
RAMGARH,22,MANDU,4,KARMA NORTH,220433,6784,505,936,4695,1,1,0,0,1,1
RAMGARH,22,MANDU,4,KARMA SOUTH,220434,7056,127,1275,4412,1,1,0,0,1,0
RAMGARH,22,MANDU,4,RATVE,220435,4208,273,281,3177,1,1,0,0,1,0
RAMGARH,22,MANDU,4,CHOTAKI DUNDI,220436,3647,162,827,2119,1,0,0,0,0,1
RAMGARH,22,MANDU,4,MANDUCHATTI,220437,6047,1463,1248,2165,1,1,1,0,0,1
RAMGARH,22,MANDU,4,MANDUDIH,220438,5897,1351,1445,2412,1,1,1,0,0,1
RAMGARH,22,MANDU,4,PUNDI,220439,5121,881,1254,2670,1,1,0,0,1,1
RAMGARH,22,MANDU,4,HESAGADHA,220440,3732,363,1783,1206,1,1,0,1,0,0
RAMGARH,22,MANDU,4,BAARUGHUTU NORTH,220441,5069,2028,324,1686,1,1,1,0,0,1
RAMGARH,22,GOLA,5,HESAPODA,220501,6447,854,2890,2158,1,1,0,1,0,1
RAMGARH,22,GOLA,5,RAKUVA,220502,5792,1282,1915,1957,1,1,1,0,0,1
RAMGARH,22,GOLA,5,SUTARI,220503,5611,601,3240,1244,1,1,0,1,0,0
RAMGARH,22,GOLA,5,MAGANPUR,220504,6711,433,1460,4313,1,1,0,1,0,0
RAMGARH,22,GOLA,5,CHADI,220505,6629,243,1858,3904,0,0,0,0,0,0
RAMGARH,22,GOLA,5,BANDA,220506,6173,104,2498,2901,1,0,0,0,0,1
RAMGARH,22,GOLA,5,HUPPU,220507,5910,123,836,4342,1,0,0,0,0,1
RAMGARH,22,GOLA,5,BARIYATU,220508,6952,162,1120,4984,1,1,0,0,1,0
RAMGARH,22,GOLA,5,SADAM,220509,5573,493,966,3685,1,0,0,0,0,1
RAMGARH,22,GOLA,5,KORAMBE,220510,5853,386,4368,1074,1,1,0,1,0,1
RAMGARH,22,GOLA,5,PURABDIH,220511,5603,446,1125,3938,1,0,0,0,0,1
RAMGARH,22,GOLA,5,GOLA,220512,7410,1247,269,4978,1,0,0,0,0,1
RAMGARH,22,GOLA,5,KUMHARDAGA,220513,5739,564,878,3776,0,0,0,0,0,0
RAMGARH,22,GOLA,5,SOSOKALA,220514,6697,483,787,5332,1,1,0,0,1,1
RAMGARH,22,GOLA,5,CHOKAD,220515,5812,368,1838,3378,1,1,0,1,0,1
RAMGARH,22,GOLA,5,BETULKALA,220516,5452,156,1551,2900,0,0,0,0,0,0
RAMGARH,22,GOLA,5,SANGRAMPUR,220517,6305,440,1264,4380,0,0,0,0,0,0
RAMGARH,22,GOLA,5,NAVADIH,220518,5780,862,2911,1794,1,1,1,0,0,0
RAMGARH,22,GOLA,5,SARAGDIH,220519,4953,356,972,3362,1,0,0,0,0,1
RAMGARH,22,GOLA,5,UPARBARGA,220520,4884,221,2151,2359,1,1,0,1,0,0
RAMGARH,22,GOLA,5,BARLANGA,220521,5190,198,1376,3347,0,0,0,0,0,0
RAMGARH,22,PATRATU,6,PAALU ,220601,6438,396,997,4228,1,1,0,0,1,0
RAMGARH,22,PATRATU,6,SANKUL,220602,6354,1382,234,3075,1,1,0,0,1,1
RAMGARH,22,PATRATU,6,PATRATU,220603,4159,258,122,3204,1,1,0,0,1,0
RAMGARH,22,PATRATU,6,SAYAL NORTH BHAAG,220604,7100,1471,1050,2908,1,1,1,0,0,0
RAMGARH,22,PATRATU,6,SAYAL SOUTH BHAAG,220605,7150,1600,970,3000,1,1,1,0,0,1
RAMGARH,22,PATRATU,6,SAYAL K.K.,220606,7200,1400,1138,2500,1,1,1,0,0,1
RAMGARH,22,PATRATU,6,CENTRAL SAUNDA,220607,5300,1750,600,1139,1,1,1,0,0,0
RAMGARH,22,PATRATU,6,C.C.L.SAUNDRA,220608,5000,1800,550,1113,1,1,1,0,0,1
RAMGARH,22,PATRATU,6,A.K.KOLIYARI,220609,4204,1000,604,1000,1,0,0,0,0,1
RAMGARH,22,PATRATU,6,SAUNDA BASTI,220610,5000,342,110,4508,1,1,0,0,1,1
RAMGARH,22,PATRATU,6,SAUNDA D,220611,5000,810,500,1200,0,0,0,0,0,0
RAMGARH,22,PATRATU,6,JAYNAGAR,220612,4645,522,673,2753,1,1,0,0,1,0
RAMGARH,22,PATRATU,6,BALKUDRA,220613,5372,285,1630,1420,0,0,0,0,0,0
RAMGARH,22,PATRATU,6,LABANGA,220614,6585,309,2926,2331,1,1,0,1,0,0
RAMGARH,22,PATRATU,6,HANUMAANGADHI,220615,4864,556,352,552,0,0,0,0,0,0
RAMGARH,22,PATRATU,6,KATIYA PANCH MANDIR,220616,5600,452,262,1926,0,0,0,0,0,0
RAMGARH,22,PATRATU,6,KATIYA BASTI,220617,5565,913,476,1435,0,0,0,0,0,0
RAMGARH,22,PATRATU,6,HESLA,220618,5860,464,463,1544,1,0,0,0,0,1
RAMGARH,22,PATRATU,6,SHAAH COLONY,220619,5592,422,197,276,1,0,0,0,0,1
RAMGARH,22,PATRATU,6,KOTO,220620,2857,50,808,830,0,0,0,0,0,0
RAMGARH,22,PATRATU,6,HAFUA,220621,3133,775,1518,720,1,0,0,0,0,1
RAMGARH,22,PATRATU,6,TALATAND,220622,5589,804,1715,2142,1,0,0,0,0,1
RAMGARH,22,PATRATU,6,HARIHARPUR,220623,2320,81,666,1410,0,0,0,0,0,0
RAMGARH,22,PATRATU,6,BEECHA,220624,4242,410,3109,660,1,1,0,1,0,0
RAMGARH,22,PATRATU,6,KURSE,220625,3592,478,2001,779,1,1,0,1,0,0
RAMGARH,22,PATRATU,6,BUDHABAZAR DOTALLA,220626,4700,1220,416,1516,1,1,1,0,0,0
RAMGARH,22,PATRATU,6,BUDHABAZAR EMALIGAACHA,220627,4856,1170,115,1513,1,0,0,0,0,1
RAMGARH,22,PATRATU,6,BUDHABAZAR CHIPHOUSE,220628,4609,970,307,1541,1,0,0,0,0,1
RAMGARH,22,PATRATU,6,PATELNAGAR,220629,5400,237,145,1699,0,0,0,0,0,0
RAMGARH,22,PATRATU,6,SUNDARNAGAR,220630,4502,405,127,764,1,0,0,0,0,1
RAMGARH,22,PATRATU,6,BHURKUNDA,220631,4700,801,706,1067,1,0,0,0,0,1
RAMGARH,22,PATRATU,6,JAVAHARNAGAR,220632,4900,591,375,1259,1,0,0,0,0,1
RAMGARH,22,PATRATU,6,DEVARIYA BASTI,220633,5454,55,3139,2260,1,1,0,1,0,0
RAMGARH,22,PATRATU,6,CHIKOR,220634,5496,1127,1861,1814,1,1,0,1,0,1
RAMGARH,22,PATRATU,6,LAPANGA,220635,7355,599,1288,1931,0,0,0,0,0,0
RAMGARH,22,PATRATU,6,CHORGHARA,220636,4644,923,1720,363,0,0,0,0,0,0
RAMGARH,22,PATRATU,6,CHAINGADA,220637,5649,506,2076,2503,1,1,0,1,0,1
RAMGARH,22,PATRATU,6,PAALI,220638,4241,56,2977,762,1,1,0,1,0,1
RAMGARH,22,PATRATU,6,SANKI,220639,3597,294,3134,81,1,1,0,1,0,1
RAMGARH,22,PATRATU,6,DUDAGI,220640,5768,108,925,1940,1,0,0,0,0,1
RAMGARH,22,PATRATU,6,GHUTUA,220641,6040,725,2070,444,1,1,0,1,0,0
RAMGARH,22,PATRATU,6,NAYANAGAR GHUTUA,220642,5900,661,929,800,1,0,0,0,0,1
RAMGARH,22,PATRATU,6,BARKAKANA,220643,5487,648,650,2113,0,0,0,0,0,0
RAMGARH,22,PATRATU,6,TELIYATU,220644,5921,128,2466,3215,1,1,0,0,1,0
RAMGARH,22,PATRATU,6,BAARIDIH,220645,4210,163,3886,15,1,1,0,1,0,1
RAMGARH,22,PATRATU,6,KANDER,220646,2899,288,2028,508,1,1,0,1,0,1
SIMDEGA,23,KURDEG ,1,KUTMA KACCHAR,230101,5084,421,2114,1814,1,1,0,1,0,1
SIMDEGA,23,KURDEG ,1,BADAKIBIURA,230102,5759,662,2571,1611,1,1,0,1,0,0
SIMDEGA,23,KURDEG ,1,GADIYAJOR,230103,5204,362,3307,1016,1,1,0,1,0,1
SIMDEGA,23,KURDEG ,1,KHINDA,230104,5031,67,3798,629,1,1,0,1,0,0
SIMDEGA,23,KURDEG ,1,KURDEG,230105,6466,120,4265,1182,1,1,0,1,0,1
SIMDEGA,23,KURDEG ,1,DUMARDIH,230106,4960,710,2438,1125,1,1,0,1,0,0
SIMDEGA,23,KURDEG ,1,CHADARIMUNDA,230107,4826,697,2560,1076,1,1,0,1,0,1
SIMDEGA,23,KURDEG ,1,HETMA,230108,5040,130,4784,66,1,1,0,1,0,0
SIMDEGA,23,KERSAI,2,KANJOBA,230201,5060,154,4546,215,1,1,0,1,0,1
SIMDEGA,23,KERSAI,2,KINKEL,230202,5250,714,4073,339,1,1,0,1,0,0
SIMDEGA,23,KERSAI,2,BASEN,230203,6057,146,5079,454,1,1,0,1,0,1
SIMDEGA,23,KERSAI,2,BAGHDEGA,230204,5963,47,5347,194,1,1,0,1,0,0
SIMDEGA,23,KERSAI,2,KERSAI,230205,5208,207,3103,1284,1,1,0,1,0,1
SIMDEGA,23,KERSAI,2,TENSER WEST BHAAG,230206,3480,256,2893,108,1,1,0,1,0,0
SIMDEGA,23,KERSAI,2,TENSER EAST BHAAG,230207,3637,268,3024,186,1,1,0,1,0,1
SIMDEGA,23,BOLBA,3,MALASADA,230301,4711,264,3390,615,1,1,0,1,0,1
SIMDEGA,23,BOLBA,3,PIRIYAPOCHHA,230302,6192,547,4290,1241,1,1,0,1,0,0
SIMDEGA,23,BOLBA,3,BEHARINBASA,230303,5439,348,4487,561,1,1,0,1,0,1
SIMDEGA,23,BOLBA,3,SAMSERA,230304,4615,310,2705,443,1,1,0,1,0,0
SIMDEGA,23,BOLBA,3,KADOPANI,230305,5832,479,4844,359,1,1,0,1,0,1
SIMDEGA,23,T.TANGAR,4,PAEKPARA,230401,5516,597,4533,301,1,1,0,1,0,1
SIMDEGA,23,T.TANGAR,4,BAGHCHATTA,230402,5779,9,5249,437,1,1,0,1,0,0
SIMDEGA,23,T.TANGAR,4,KONPALA,230403,4511,841,3394,276,1,1,0,1,0,1
SIMDEGA,23,T.TANGAR,4,KOROMIYA,230404,6117,330,4565,987,1,1,0,1,0,0
SIMDEGA,23,T.TANGAR,4,DUMKI,230405,4735,75,4409,188,1,1,0,1,0,1
SIMDEGA,23,T.TANGAR,4,TARABOGA,230406,5233,155,4322,603,1,1,0,1,0,0
SIMDEGA,23,T.TANGAR,4,KONMENJRA,230407,4106,279,2821,833,1,1,0,1,0,1
SIMDEGA,23,T.TANGAR,4,TUKUPANI,230408,5917,211,4157,1331,1,1,0,1,0,0
SIMDEGA,23,T.TANGAR,4,MEROMDEGA,230409,4316,579,2816,714,1,1,0,1,0,1
SIMDEGA,23,T.TANGAR,4,BAMBALKERA,230410,3202,148,2914,140,1,1,0,1,0,0
SIMDEGA,23,T.TANGAR,4,GHUTBAHAR,230411,5196,86,4920,158,1,1,0,1,0,1
SIMDEGA,23,T.TANGAR,4,RAJABAASA,230412,5610,173,5273,146,1,1,0,1,0,0
SIMDEGA,23,T.TANGAR,4,TETAITANGAR,230413,5260,283,3963,389,1,1,0,1,0,1
SIMDEGA,23,T.TANGAR,4,JORAM,230414,5362,705,4369,101,1,1,0,1,0,0
SIMDEGA,23,T.TANGAR,4,KERYA,230415,6043,510,5172,63,1,1,0,1,0,1
SIMDEGA,23,SIMDEGA,5,KULLUKRA,230501,5249,1671,2365,996,1,1,0,1,0,1
SIMDEGA,23,SIMDEGA,5,TAISARA,230502,4423,829,2401,976,1,1,0,1,0,0
SIMDEGA,23,SIMDEGA,5,SEWAI,230503,6006,131,5213,339,1,1,0,1,0,1
SIMDEGA,23,SIMDEGA,5,PITHARA,230504,6511,442,4707,1272,1,1,0,1,0,0
SIMDEGA,23,SIMDEGA,5,GARJA,230505,5594,495,4368,284,1,1,0,1,0,1
SIMDEGA,23,SIMDEGA,5,KOCHEDEGA,230506,5379,460,4189,395,1,1,0,1,0,0
SIMDEGA,23,SIMDEGA,5,TAMDA,230507,5257,477,3067,790,1,1,0,1,0,1
SIMDEGA,23,SIMDEGA,5,BEERU,230508,4869,847,2454,869,1,1,0,1,0,0
SIMDEGA,23,SIMDEGA,5,BANGARU,230509,4817,619,3061,809,1,1,0,1,0,1
SIMDEGA,23,SIMDEGA,5,ARANI,230510,4077,331,3088,337,1,1,0,1,0,0
SIMDEGA,23,SIMDEGA,5,BADABARYAANI,230511,3792,239,3178,292,1,1,0,1,0,1
SIMDEGA,23,SIMDEGA,5,JOKBAHAR,230512,4147,373,3344,182,1,1,0,1,0,0
SIMDEGA,23,PAKARTANR,6,KAIRBEDA,230601,5265,935,3273,818,1,1,0,1,0,1
SIMDEGA,23,PAKARTANR,6,KESHALPUR,230602,4382,875,3139,190,1,1,0,1,0,0
SIMDEGA,23,PAKARTANR,6,AASANBEDA,230603,4859,1,3511,1102,1,1,0,1,0,1
SIMDEGA,23,PAKARTANR,6,PAKARTAND,230604,6817,360,4817,1162,1,1,0,1,0,0
SIMDEGA,23,PAKARTANR,6,SIKRIYATAND,230605,6091,734,4255,969,1,1,0,1,0,1
SIMDEGA,23,PAKARTANR,6,KUSHKELA,230606,5382,109,3833,711,1,1,0,1,0,0
SIMDEGA,23,KALEBIRA,7,AGHARMA,230701,5724,341,3948,1011,1,1,0,1,0,1
SIMDEGA,23,KALEBIRA,7,KOLEBEERA,230702,6188,1109,2453,2215,1,1,0,1,0,0
SIMDEGA,23,KALEBIRA,7,NAVATOLI,230703,5086,1850,2721,147,1,1,0,1,0,1
SIMDEGA,23,KALEBIRA,7,BANDARCHUA,230704,4452,389,4031,25,1,1,0,1,0,0
SIMDEGA,23,KALEBIRA,7,DOMTOLI,230705,5366,932,4066,228,1,1,0,1,0,1
SIMDEGA,23,KALEBIRA,7,RAISIYA,230706,5104,1148,3092,640,1,1,0,1,0,0
SIMDEGA,23,KALEBIRA,7,SHAAHPUR,230707,5339,228,2732,1740,1,1,0,1,0,1
SIMDEGA,23,KALEBIRA,7,TUTIKEL,230708,5475,769,4580,49,1,1,0,1,0,0
SIMDEGA,23,KALEBIRA,7,AIDEGA,230709,5839,437,4586,606,1,1,0,1,0,1
SIMDEGA,23,KALEBIRA,7,BARSALOYA,230710,5834,296,3059,2315,1,1,0,1,0,0
SIMDEGA,23,KALEBIRA,7,LACHADAGARH,230711,5730,299,2740,2171,1,1,0,1,0,1
SIMDEGA,23,JALDEGA,8,LAMBOI,230801,6235,24,5986,203,1,1,0,1,0,1
SIMDEGA,23,JALDEGA,8,TINGINA,230802,5066,326,4172,443,1,1,0,1,0,0
SIMDEGA,23,JALDEGA,8,KONMERLA,230803,5988,308,4056,1347,1,1,0,1,0,1
SIMDEGA,23,JALDEGA,8,LAMDEGA,230804,5111,63,4485,491,1,1,0,1,0,0
SIMDEGA,23,JALDEGA,8,JALDEGA,230805,5648,175,4121,1136,1,1,0,1,0,1
SIMDEGA,23,JALDEGA,8,PATIAMBA,230806,5958,611,4159,970,1,1,0,1,0,0
SIMDEGA,23,JALDEGA,8,TATI ,230807,4748,188,4336,212,1,1,0,1,0,1
SIMDEGA,23,JALDEGA,8,PARBA,230808,5162,94,4374,417,1,1,0,1,0,0
SIMDEGA,23,JALDEGA,8,KUTUNGIYA,230809,4862,6,4518,291,1,1,0,1,0,1
SIMDEGA,23,JALDEGA,8,ODHAGA,230810,5030,139,4122,577,1,1,0,1,0,0
SIMDEGA,23,BANSJOR,9,TARGA,230901,5522,686,4283,553,1,1,0,1,0,1
SIMDEGA,23,BANSJOR,9,URATE,230902,4679,116,3833,493,1,1,0,1,0,0
SIMDEGA,23,BANSJOR,9,BANSJOR,230903,5099,73,4757,218,1,1,0,1,0,1
SIMDEGA,23,BANSJOR,9,KOMBAKERA,230904,5292,92,4580,508,1,1,0,1,0,0
SIMDEGA,23,BANO,10,KONOSODE,231001,5350,33,4214,1018,1,1,0,1,0,1
SIMDEGA,23,BANO,10,SIMHATU,231002,5278,196,4328,438,1,1,0,1,0,0
SIMDEGA,23,BANO,10,BEDAIRAGI,231003,4426,86,3354,986,1,1,0,1,0,1
SIMDEGA,23,BANO,10,BANKI,231004,5577,103,3844,1416,1,1,0,1,0,0
SIMDEGA,23,BANO,10,SOY,231005,5027,432,3521,972,1,1,0,1,0,1
SIMDEGA,23,BANO,10,BANO,231006,5038,1380,1897,1026,1,1,0,1,0,0
SIMDEGA,23,BANO,10,KANAROVA,231007,4406,253,3580,573,1,1,0,1,0,1
SIMDEGA,23,BANO,10,PABUDA,231008,3870,409,2358,880,1,1,0,1,0,0
SIMDEGA,23,BANO,10,UKAULI,231009,4131,157,2837,1137,1,1,0,1,0,1
SIMDEGA,23,BANO,10,BADAKADUEL,231010,4191,59,2636,1496,1,1,0,1,0,0
SIMDEGA,23,BANO,10,BINTUKA,231011,3321,82,1659,1580,1,1,0,1,0,1
SIMDEGA,23,BANO,10,DUMARIYA,231012,3450,30,2303,1065,1,1,0,1,0,0
SIMDEGA,23,BANO,10,SAHUBEDA,231013,5111,374,3092,1632,1,1,0,1,0,1
SIMDEGA,23,BANO,10,RAIKERA,231014,4201,703,1724,1774,1,1,0,1,0,0
SIMDEGA,23,BANO,10,GENMER,231015,4441,551,2117,1673,1,1,0,1,0,1
SIMDEGA,23,BANO,10,JAMTAI,231016,4350,926,2027,1391,1,1,0,1,0,0
BOKARO,24,BERMO,1,ARMO,240101,3359,764,1299,1057,1,1,0,1,0,1
BOKARO,24,BERMO,1,GOVINDPUR A.,240102,4510,235,285,1914,1,1,1,0,0,1
BOKARO,24,BERMO,1,GOVINDPUR B.,240103,4515,1842,305,534,1,1,0,1,0,1
BOKARO,24,BERMO,1,GOVINDPUR C.,240104,4537,254,301,590,0,0,0,0,0,0
BOKARO,24,BERMO,1,GOVINDPUR D.,240105,4743,105,197,982,0,0,0,0,0,0
BOKARO,24,BERMO,1,GOVINDPUR E.,240106,4512,572,167,855,0,0,0,0,0,0
BOKARO,24,BERMO,1,GOVINDPUR F.,240107,5000,995,165,1239,1,0,0,0,0,1
BOKARO,24,BERMO,1,BODIYA NORTH,240108,4047,282,159,1190,0,0,0,0,0,0
BOKARO,24,BERMO,1,BODIYA SOUTH,240109,4555,457,45,1392,1,1,0,0,1,0
BOKARO,24,BERMO,1,JARANGDIH NORTH,240110,5076,597,272,2119,1,1,0,0,1,1
BOKARO,24,BERMO,1,JARANGDIH SOUTH,240111,5821,1288,410,2317,1,1,0,1,0,0
BOKARO,24,BERMO,1,JARIDIH WEST,240112,5500,925,307,2928,1,1,0,0,1,0
BOKARO,24,BERMO,1,JARIDIH EAST,240113,5873,15,0,3366,1,1,0,0,1,1
BOKARO,24,BERMO,1,BERMO EAST,240114,5900,1204,372,1250,1,0,0,0,0,1
BOKARO,24,BERMO,1,BERMO SOUTH,240115,5513,359,231,1145,1,0,0,0,0,1
BOKARO,24,BERMO,1,BERMO WEST,240116,5554,875,428,1670,1,1,0,0,1,1
BOKARO,24,BERMO,1,KURPANIYA,240117,7436,429,737,1286,1,0,0,0,0,1
BOKARO,24,BERMO,1,BEIDKARO WEST,240118,3724,457,213,1129,0,0,0,0,0,0
BOKARO,24,BERMO,1,BEIDKARO EAST,240119,4121,164,318,1363,1,0,0,0,0,1
BOKARO,24,PETARWAR,2,ARJUVA,240201,5099,599,2502,1998,1,1,0,1,0,0
BOKARO,24,PETARWAR,2,PATAKI,240202,4960,1213,2143,1448,1,1,1,0,0,0
BOKARO,24,PETARWAR,2,TENUGHAAT,240203,4548,491,288,2644,1,0,0,0,0,1
BOKARO,24,PETARWAR,2,GHARVATAND,240204,3780,543,555,2566,1,0,0,0,0,1
BOKARO,24,PETARWAR,2,CHAMPI,240205,5709,700,2397,2612,1,1,0,1,0,1
BOKARO,24,PETARWAR,2,KHETAKO,240206,6705,725,465,5515,1,1,0,0,1,1
BOKARO,24,PETARWAR,2,CHALKARI NORTH,240207,5002,898,231,3535,0,0,0,0,0,0
BOKARO,24,PETARWAR,2,CHALKARI SOUTH,240208,3334,561,1784,81,1,0,0,0,0,1
BOKARO,24,PETARWAR,2,PICHHARI NORTH,240209,5118,998,262,1830,1,0,0,0,0,1
BOKARO,24,PETARWAR,2,PICHHARI SOUTH,240210,4263,315,1329,2004,0,0,0,0,0,0
BOKARO,24,PETARWAR,2,ANGWALI NORTH,240211,5023,1705,224,1936,1,1,1,0,0,1
BOKARO,24,PETARWAR,2,ANGWALI SOUTH,240212,4549,396,3028,1125,1,1,0,1,0,0
BOKARO,24,PETARWAR,2,CHANDO ,240213,5059,855,1691,2019,1,0,0,0,0,1
BOKARO,24,PETARWAR,2,MAYAPUR,240214,4732,581,3634,429,1,1,0,1,0,1
BOKARO,24,PETARWAR,2,UDGADDA,240215,5906,304,2115,3301,1,1,0,1,0,1
BOKARO,24,PETARWAR,2,ORDANA,240216,6319,492,2262,3361,1,1,0,1,0,0
BOKARO,24,PETARWAR,2,KOH,240217,4744,870,2040,1834,0,0,0,0,0,0
BOKARO,24,PETARWAR,2,SADMAKALA,240218,4867,480,472,3547,1,0,0,0,0,1
BOKARO,24,PETARWAR,2,UTASARA,240219,4757,748,1442,2493,0,0,0,0,0,0
BOKARO,24,PETARWAR,2,DARID,240220,4893,959,1661,2089,1,1,1,0,0,1
BOKARO,24,PETARWAR,2,PETARVAAR,240221,4829,808,103,2778,0,0,0,0,0,0
BOKARO,24,PETARWAR,2,BUNDU,240222,4625,454,486,3302,0,0,0,0,0,0
BOKARO,24,PETARWAR,2,CHARGI,240223,4714,234,2721,1656,1,1,0,1,0,1
BOKARO,24,GOMIYA,3,HURLUNG,240301,6259,387,0,5433,1,1,0,0,1,1
BOKARO,24,GOMIYA,3,BADKI SIDHVARA,240302,6006,815,718,2515,0,0,0,0,0,0
BOKARO,24,GOMIYA,3,CHATROCHATTI,240303,5190,331,115,2861,1,0,0,0,0,1
BOKARO,24,GOMIYA,3,BADKI CHIDARI,240304,5526,592,503,2983,1,1,0,0,1,1
BOKARO,24,GOMIYA,3,KARRIKHURD,240305,4168,332,1656,1637,1,0,0,0,0,1
BOKARO,24,GOMIYA,3,LODHI,240306,4633,751,719,2462,0,0,0,0,0,0
BOKARO,24,GOMIYA,3,CHUTTE,240307,3786,690,503,2010,0,0,0,0,0,0
BOKARO,24,GOMIYA,3,PACHAMO,240308,4743,676,807,2459,0,0,0,0,0,0
BOKARO,24,GOMIYA,3,TILAIYA,240309,3727,232,1796,1101,1,0,0,0,0,1
BOKARO,24,GOMIYA,3,SIYAARI,240310,5084,1667,2709,1075,1,1,0,1,0,0
BOKARO,24,GOMIYA,3,KHAMHARA,240311,4011,1039,2217,625,1,1,0,1,0,0,
BOKARO,24,GOMIYA,3,SASBEDA EAST,240312,4503,174,144,1091,0,0,0,0,0,0,
BOKARO,24,GOMIYA,3,SASBEDA WEST,240313,4595,289,200,2227,1,0,0,0,0,1,
BOKARO,24,GOMIYA,3,PALIHAARI GURUDIH,240314,6623,516,52,3123,0,0,0,0,0,0,
BOKARO,24,GOMIYA,3,GOMIYA,240315,6692,1734,253,4451,1,1,1,0,0,0,
BOKARO,24,GOMIYA,3,HAJARI,240316,6930,1800,94,3904,1,1,1,0,0,0,
BOKARO,24,GOMIYA,3,SWANG NORTH,240317,6261,1243,510,2167,0,0,0,0,0,0,
BOKARO,24,GOMIYA,3,SWANG SOUTH,240318,6808,1383,52,2502,1,1,1,0,0,0,
BOKARO,24,GOMIYA,3,KATHARA,240319,6841,1315,564,1670,0,0,0,0,0,0,
BOKARO,24,GOMIYA,3,BANDH ,240320,6113,1271,192,3036,1,1,0,0,1,0,
BOKARO,24,GOMIYA,3,SADAM EAST,240321,6550,1050,145,3985,1,1,0,0,1,1,
BOKARO,24,GOMIYA,3,SADAM WEST,240322,6555,453,117,2682,1,0,0,0,0,1,
BOKARO,24,GOMIYA,3,JHIRAK,240323,3842,25,120,3697,1,1,0,0,1,0,
BOKARO,24,GOMIYA,3,SARKACHIYA,240324,3944,609,88,2748,1,0,0,0,0,1,
BOKARO,24,GOMIYA,3,HOSIR EAST,240325,6030,595,55,3487,1,1,0,0,1,1,
BOKARO,24,GOMIYA,3,HOSIR WEST,240326,6033,1513,331,2278,1,1,1,0,0,1,
BOKARO,24,GOMIYA,3,TULBUL,240327,6719,266,2530,3086,1,1,0,1,0,1
BOKARO,24,GOMIYA,3,KODVATAND,240328,5070,252,926,1413,1,0,0,0,0,1
BOKARO,24,GOMIYA,3,LALPANIYA,240329,5844,347,3283,1746,1,1,0,1,0,1
BOKARO,24,GOMIYA,3,TIKAKARA,240330,4982,267,3151,972,1,1,0,1,0,0
BOKARO,24,GOMIYA,3,KUNDA,240331,6681,447,1032,2938,1,0,0,0,0,1
BOKARO,24,GOMIYA,3,BARIDARI,240332,5646,561,1975,2877,0,0,0,0,0,0
BOKARO,24,GOMIYA,3,KANDER,240333,6489,93,3139,2731,1,1,0,1,0,1
BOKARO,24,GOMIYA,3,MAHUATAND,240334,4808,337,1131,2938,1,1,0,0,1,0
BOKARO,24,GOMIYA,3,DHAVAIYA,240335,4355,108,1528,977,1,0,0,0,0,1
BOKARO,24,GOMIYA,3,BADKI PUNNU,240336,6477,243,2010,4197,1,1,0,0,1,0
BOKARO,24,CHANDANKIYARI,4,BAATBINOR,240401,4937,860,21,1860,1,0,0,0,0,1
BOKARO,24,CHANDANKIYARI,4,NAYAVAN,240402,5956,788,4,3444,1,1,0,0,1,1
BOKARO,24,CHANDANKIYARI,4,SILFOR,240403,5174,1841,6,2035,1,1,1,0,0,1
BOKARO,24,CHANDANKIYARI,4,AMALABAAD,240404,5112,2429,98,1611,1,1,1,0,0,0
BOKARO,24,CHANDANKIYARI,4,DEVGRAM,240405,5347,2261,424,944,1,1,1,0,0,0
BOKARO,24,CHANDANKIYARI,4,SIYALJORI,240406,6220,657,644,3574,1,1,0,0,1,0
