state,year,district,block,body,ward_no,ward_count,serial,tier,tier_local,reservation,caste_reservation,woman_reserved,reservation_raw,listing_scope,script,source_path,source_page,source_pdf,source_url,source_capture
Assam,2020,Nagaon,Nagaon,Dhing,10,10,44,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Dhing,2,10,44,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Dhing,3,10,44,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Dhing,5,10,44,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Dhing,7,10,44,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Dhing,8,10,44,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Kampur,8,10,45,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Kampur,1,10,45,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Kampur,2,10,45,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Kampur,3,10,45,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Kampur,4,10,45,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Kampur,7,10,45,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Raha,6,10,46,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Raha,10,10,46,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Raha,7,10,46,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Raha,4,10,46,ulb_ward,Municipal Board ward,ST Other than Woman,ST,0,ST,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Raha,5,10,46,ulb_ward,Municipal Board ward,ST Other than Woman,ST,0,ST,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Raha,1,10,46,ulb_ward,Municipal Board ward,ST Woman,ST,1,ST (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Raha,2,10,46,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Raha,3,10,46,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Nagaon,Nagaon,Raha,8,10,46,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Morigaon,Morigaon,Morigaon,5,11,47,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Morigaon,Morigaon,Morigaon,6,11,47,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Morigaon,Morigaon,Morigaon,10,11,47,ulb_ward,Municipal Board ward,ST Other than Woman,ST,0,ST,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Morigaon,Morigaon,Morigaon,3,11,47,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Morigaon,Morigaon,Morigaon,4,11,47,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Morigaon,Morigaon,Morigaon,7,11,47,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Morigaon,Morigaon,Morigaon,9,11,47,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Hojai,13,19,48,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Hojai,6,19,48,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Hojai,2,19,48,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Hojai,4,19,48,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Hojai,10,19,48,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Hojai,11,19,48,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Hojai,14,19,48,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Hojai,15,19,48,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Hojai,16,19,48,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Hojai,17,19,48,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Lanka,4,11,49,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Lanka,1,11,49,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Lanka,5,11,49,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Lanka,6,11,49,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Lanka,9,11,49,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Lanka,10,11,49,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Lumding,11,13,50,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Lumding,1,13,50,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Lumding,3,13,50,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Lumding,5,13,50,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Lumding,9,13,50,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Lumding,10,13,50,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Lumding,13,13,50,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Doboka,2,10,51,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Doboka,4,10,51,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Doboka,6,10,51,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Doboka,9,10,51,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hojai,Hojai,Doboka,10,10,51,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Silchar,Silchar,17,28,52,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Silchar,Silchar,25,28,52,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Silchar,Silchar,14,28,52,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Silchar,Silchar,20,28,52,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Silchar,Silchar,2,28,52,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Silchar,Silchar,3,28,52,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Silchar,Silchar,4,28,52,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Silchar,Silchar,8,28,52,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Silchar,Silchar,9,28,52,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Silchar,Silchar,11,28,52,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Silchar,Silchar,16,28,52,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Silchar,Silchar,18,28,52,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Silchar,Silchar,22,28,52,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Silchar,Silchar,23,28,52,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Silchar,Silchar,26,28,52,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Silchar,Silchar,28,28,52,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Silchar,Sonai,3,11,53,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Silchar,Sonai,4,11,53,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Silchar,Sonai,5,11,53,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Silchar,Sonai,6,11,53,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Silchar,Sonai,9,11,53,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Silchar,Sonai,11,11,53,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Lakhipur,Lakhipur,1,10,54,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Lakhipur,Lakhipur,3,10,54,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Lakhipur,Lakhipur,4,10,54,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Lakhipur,Lakhipur,7,10,54,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Cachar,Lakhipur,Lakhipur,10,10,54,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hailakandi,Hailakandi,Hailakandi,2,16,55,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hailakandi,Hailakandi,Hailakandi,3,16,55,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hailakandi,Hailakandi,Hailakandi,6,16,55,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hailakandi,Hailakandi,Hailakandi,7,16,55,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hailakandi,Hailakandi,Hailakandi,8,16,55,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hailakandi,Hailakandi,Hailakandi,10,16,55,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hailakandi,Hailakandi,Hailakandi,12,16,55,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hailakandi,Hailakandi,Hailakandi,13,16,55,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hailakandi,Hailakandi,Hailakandi,16,16,55,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hailakandi,Hailakandi,Lala,9,10,56,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hailakandi,Hailakandi,Lala,2,10,56,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
