sl_no,dist_name,samiti_name,gp,reservation,name,sex,category,gp_new,dist_name_new,samiti_name_new
6874,NAGAUR,LADNU,MEETHDI,GEN,BHAGWANI RAM,M,GEN,meethdi,NAGAUR,LADNU
6875,NAGAUR,LADNU,NIMBI JODHA,GEN,JABAR SINGH,M,OBC,nimbi jodha,NAGAUR,LADNU
6876,NAGAUR,LADNU,ODDENT,GEN,MANARAM,M,SC,oddent,NAGAUR,LADNU
6877,NAGAUR,LADNU,RATAU,SC,RAMKARAN,M,SC,ratau,NAGAUR,LADNU
6878,NAGAUR,LADNU,REENGAN,GENW,SITA,F,OBCW,reengan,NAGAUR,LADNU
6879,NAGAUR,LADNU,RODU,GENW,RAJ KANWAR,F,GENW,rodu,NAGAUR,LADNU
6880,NAGAUR,LADNU,SANVARDA,GENW,OM KANWAR,F,GENW,sanvarda,NAGAUR,LADNU
6881,NAGAUR,LADNU,SARDI,OBC,HARJI RAM,M,OBC,sardi,NAGAUR,LADNU
6882,NAGAUR,LADNU,SENW A,OBCW,DEVALI,F,OBCW,senwa,NAGAUR,LADNU
6883,NAGAUR,LADNU,SILANWAD,GENW,RAMPYARI,F,OBCW,silanwad,NAGAUR,LADNU
6884,NAGAUR,LADNU,SUNARI,GEN,BHANWAR LAL,M,OBC,sunari,NAGAUR,LADNU
6885,NAGAUR,LADNU,TANWARA,GEN,GORDHAN RAM,M,OBC,tanwara,NAGAUR,LADNU
6886,NAGAUR,LADNU,UDRASAR,SCW,JETU DEVI,F,SCW,udrasar,NAGAUR,LADNU
6887,NAGAUR,MAKRANA,AASRIWA,GENW,SUMAN KANWER,F,OBCW,aasriwa,NAGAUR,MAKRANA
6888,NAGAUR,MAKRANA,ALTAWA,OBC,MOHAN RAM,M,OBC,altawa,NAGAUR,MAKRANA
6889,NAGAUR,MAKRANA,BAJOLI,GENW,KANCHAN,F,OBCW,bajoli,NAGAUR,MAKRANA
6890,NAGAUR,MAKRANA,BARW ALI,SC,PURAN MAL,M,SC,barwali,NAGAUR,MAKRANA
6891,NAGAUR,MAKRANA,BESROLI,SCW,MANJU DEVI,F,SCW,besroli,NAGAUR,MAKRANA
6892,NAGAUR,MAKRANA,BHAIYAKALAN,GENW,MANJU KANWER,F,GENW,bhaiyakalan,NAGAUR,MAKRANA
6893,NAGAUR,MAKRANA,BHARNAI,GEN,AMRA RAM,M,OBC,bharnai,NAGAUR,MAKRANA
6894,NAGAUR,MAKRANA,BHEECHAW A,SCW,CHUNKA DEVI,F,SCW,bheechawa,NAGAUR,MAKRANA
6895,NAGAUR,MAKRANA,BILLU,GEN,BHANWER KANWER,F,GENW,billu,NAGAUR,MAKRANA
6896,NAGAUR,MAKRANA,BORAWAD,GEN,HIMMAT SINGH,M,GEN,borawad,NAGAUR,MAKRANA
6897,NAGAUR,MAKRANA,BUDSU,GEN,HANUMAN SINGH,M,GEN,budsu,NAGAUR,MAKRANA
6898,NAGAUR,MAKRANA,CHANDI,GENW,BHANWRI DEVI,F,OBCW,chandi,NAGAUR,MAKRANA
6899,NAGAUR,MAKRANA,DABDIKALA,GEN,BHAGU RAM,M,OBC,dabdikala,NAGAUR,MAKRANA
6900,NAGAUR,MAKRANA,DHANA GRAWA,SCW,GUMANI DEVI,F,SCW,dhana grawa,NAGAUR,MAKRANA
6901,NAGAUR,MAKRANA,GEDHAKALA,GENW,DEEP KANWER,F,GENW,gedhakala,NAGAUR,MAKRANA
6902,NAGAUR,MAKRANA,GELASAR,SC,PURNA RAM,M,SC,gelasar,NAGAUR,MAKRANA
6903,NAGAUR,MAKRANA,HUDIY A,GENW,PANCHI DEVI,F,OBCW,hudiya,NAGAUR,MAKRANA
6904,NAGAUR,MAKRANA,INDOKHA,SC,GOPI RAM,M,SC,indokha,NAGAUR,MAKRANA
6905,NAGAUR,MAKRANA,ITAWA BAMANIYA (GACHHIPURA),GEN,RAM NIWAS,M,OBC,itawa bamaniya (gachhipura),NAGAUR,MAKRANA
6906,NAGAUR,MAKRANA,ITAWA LAKHA,SC,BIRMA RAM,M,SC,itawa lakha,NAGAUR,MAKRANA
6907,NAGAUR,MAKRANA,JAKHALI,OBCW,CHOTI DEVI,F,OBCW,jakhali,NAGAUR,MAKRANA
6908,NAGAUR,MAKRANA,JASURI,GEN,NIRMLA KANWER,F,GENW,jasuri,NAGAUR,MAKRANA
6909,NAGAUR,MAKRANA,JUSRIY A,OBCW,HARKUDI,F,OBCW,jusriya,NAGAUR,MAKRANA
6910,NAGAUR,MAKRANA,KALVA BADA,OBC,RAMESH BUGALIA,M,OBC,kalva bada,NAGAUR,MAKRANA
6911,NAGAUR,MAKRANA,KHARDIYA,OBCW,SAYRI DEVI,F,OBCW,khardiya,NAGAUR,MAKRANA
6912,NAGAUR,MAKRANA,KHEDI SHEELA,OBCW,MOOLI DEVI,F,OBCW,khedi sheela,NAGAUR,MAKRANA
6913,NAGAUR,MAKRANA,KUKADOD,GEN,RAM SINGH,M,GEN,kukadod,NAGAUR,MAKRANA
6914,NAGAUR,MAKRANA,MANANA,OBC,LADU RAM,M,OBC,manana,NAGAUR,MAKRANA
6915,NAGAUR,MAKRANA,MODI CHARANA,GENW,MAN KANWER,F,GENW,modi charana,NAGAUR,MAKRANA
6916,NAGAUR,MAKRANA,NANDOLI MEDTIYA,SCW,SOHNI DEVI,F,SCW,nandoli medtiya,NAGAUR,MAKRANA
6917,NAGAUR,MAKRANA,NIMBADI,GENW,ROOP KANWER,F,GENW,nimbadi,NAGAUR,MAKRANA
6918,NAGAUR,MAKRANA,RAMSIYA,GENW,SANTOSH KANWER,F,GENW,ramsiya,NAGAUR,MAKRANA
6919,NAGAUR,MAKRANA,RANIGAON,OBC,BHANWAR PURI,M,OBC,ranigaon,NAGAUR,MAKRANA
6920,NAGAUR,MAKRANA,SABALPUR,GENW,CHHUNI DEVI,F,OBCW,sabalpur,NAGAUR,MAKRANA
6921,NAGAUR,MAKRANA,SAPHED BARI,GEN,MUKESH,M,GEN,saphed bari,NAGAUR,MAKRANA
6922,NAGAUR,MAKRANA,SARNAVADA,GEN,MOTI RAM,M,OBC,sarnavada,NAGAUR,MAKRANA
6923,NAGAUR,MERTA,BADGAON,OBCW,CHUKALEE,F,OBCW,badgaon,NAGAUR,MERTA
6924,NAGAUR,MERTA,BASNI SEJA,OBCW,KANW ARI,F,OBCW,basni seja,NAGAUR,MERTA
6925,NAGAUR,MERTA,BATIYON KI DHANI,GENW,SAMANDAR KANWAR,F,GENW,batiyon ki dhani,NAGAUR,MERTA
6926,NAGAUR,MERTA,CHHAPARI KHURD,GENW,RAMUDI DEVI,F,OBCW,chhapari khurd,NAGAUR,MERTA
6927,NAGAUR,MERTA,DABARIYANI KALAN,SC,BABU RAM,M,SC,dabariyani kalan,NAGAUR,MERTA
6928,NAGAUR,MERTA,DAGAW AS,SC,CHANDRARAM,M,SC,dagawas,NAGAUR,MERTA
6929,NAGAUR,MERTA,DATANI,SC,CHENARAM,M,SC,datani,NAGAUR,MERTA
6930,NAGAUR,MERTA,DHADHVADA,OBC,BHANWARI DEVI,F,OBCW,dhadhvada,NAGAUR,MERTA
6931,NAGAUR,MERTA,DHAVA,OBC,SUKHARAM,M,OBC,dhava,NAGAUR,MERTA
6932,NAGAUR,MERTA,GAGRANA,GENW,BHANVAR KANWAR,F,GENW,gagrana,NAGAUR,MERTA
6933,NAGAUR,MERTA,GATHIYA,GENW,AMRIT KANWAR,F,GENW,gathiya,NAGAUR,MERTA
6934,NAGAUR,MERTA,GOTHAN,GEN,NARAYAN SINGH,M,GEN,gothan,NAGAUR,MERTA
6935,NAGAUR,MERTA,HARSOLAV,SCW,KAMLA,F,SCW,harsolav,NAGAUR,MERTA
6936,NAGAUR,MERTA,INDAWAD,GENW,BIDAMI,F,OBCW,indawad,NAGAUR,MERTA
6937,NAGAUR,MERTA,JARODA KALAN,GENW,KAMALI,F,OBCW,jaroda kalan,NAGAUR,MERTA
6938,NAGAUR,MERTA,KADVASARON KI DHANI,SCW,LEELA,F,SCW,kadvasaron ki dhani,NAGAUR,MERTA
6939,NAGAUR,MERTA,KALRU,GEN,HEMARAM,M,OBC,kalru,NAGAUR,MERTA
6940,NAGAUR,MERTA,KHAKAHDKI,GENW,SAROJ,F,OBCW,khakahdki,NAGAUR,MERTA
6941,NAGAUR,MERTA,KHERULI,SCW,CHANDA DEVI,F,SCW,kheruli,NAGAUR,MERTA
6942,NAGAUR,MERTA,KURDAYA,GENW,SUPYARI,F,OBCW,kurdaya,NAGAUR,MERTA
6943,NAGAUR,MERTA,LAMBA JATAN,GEN,MADAN SINGH,M,GEN,lamba jatan,NAGAUR,MERTA
6944,NAGAUR,MERTA,MERTA ROAD (PHALODI),GEN,SARJU DEVI,F,OBCW,merta road (phalodi),NAGAUR,MERTA
6945,NAGAUR,MERTA,MOKALPUR,GEN,RAMLAL,M,OBC,mokalpur,NAGAUR,MERTA
6946,NAGAUR,MERTA,NETDIYA,OBC,GANGARAM,M,OBC,netdiya,NAGAUR,MERTA
6947,NAGAUR,MERTA,NOKHA CHANDAWATA,GEN,PARSARAM,M,OBC,nokha chandawata,NAGAUR,MERTA
6948,NAGAUR,MERTA,OLADAN,SC,SHYAMLAL,M,SC,oladan,NAGAUR,MERTA
6949,NAGAUR,MERTA,PUNDALU,GENW,RAMEE DEVI,F,OBCW,pundalu,NAGAUR,MERTA
6950,NAGAUR,MERTA,REN,GEN,HEMARAM,M,OBC,ren,NAGAUR,MERTA
6951,NAGAUR,MERTA,RIYA SHYAMDAS,OBCW,SHANTI DEVI,F,OBCW,riya shyamdas,NAGAUR,MERTA
6952,NAGAUR,MERTA,ROL CHANDAWATA,GEN,SAMURI,F,OBCW,rol chandawata,NAGAUR,MERTA
6953,NAGAUR,MERTA,SATLWAS,OBC,CHENARAM,M,OBC,satlwas,NAGAUR,MERTA
6954,NAGAUR,MERTA,SOGAWAS,GEN,RAMKISHOR,M,OBC,sogawas,NAGAUR,MERTA
6955,NAGAUR,MERTA,T ALNPUR,GEN,SAWAI SINGH,M,GEN,talnpur,NAGAUR,MERTA
6956,NAGAUR,MERTA,TUKALIYA,SCW,RADHA DEVI,F,SCW,tukaliya,NAGAUR,MERTA
6957,NAGAUR,MUNDAWA,AACHINA,OBCW,NIMBU,F,OBCW,aachina,NAGAUR,MUNDAWA
6958,NAGAUR,MUNDAWA,AANKALA,GENW,DHAPI DEVI,F,GENW,aankala,NAGAUR,MUNDAWA
6959,NAGAUR,MUNDAWA,AASAWARI,SC,TEJA RAM,M,SC,aasawari,NAGAUR,MUNDAWA
6960,NAGAUR,MUNDAWA,BALAYA,SCW,IEGUDI,F,SCW,balaya,NAGAUR,MUNDAWA
6961,NAGAUR,MUNDAWA,BERAWAS,GEN,LIKHMA RAM,M,OBC,berawas,NAGAUR,MUNDAWA
6962,NAGAUR,MUNDAWA,BERTHALKALA,SC,GANGA RAM,M,SC,berthalkala,NAGAUR,MUNDAWA
6963,NAGAUR,MUNDAWA,BHAVANDA,GENW,NENUDI,F,OBCW,bhavanda,NAGAUR,MUNDAWA
6964,NAGAUR,MUNDAWA,BIRLOKA,GEN,VIKRAM SINGH,M,GEN,birloka,NAGAUR,MUNDAWA
6965,NAGAUR,MUNDAWA,DEHRU,GENW,SITA,F,OBCW,dehru,NAGAUR,MUNDAWA
6966,NAGAUR,MUNDAWA,GAJU,OBCW,MUNNI,F,OBCW,gaju,NAGAUR,MUNDAWA
6967,NAGAUR,MUNDAWA,GOTHDA,SC,BHANWRU RAM,M,SC,gothda,NAGAUR,MUNDAWA
6968,NAGAUR,MUNDAWA,GWALU,GENW,SUGHI,F,OBCW,gwalu,NAGAUR,MUNDAWA
6969,NAGAUR,MUNDAWA,HILODI,GEN,SHYAM SINGH,M,GEN,hilodi,NAGAUR,MUNDAWA
6970,NAGAUR,MUNDAWA,INANA,GEN,OMPRAKASH,M,OBC,inana,NAGAUR,MUNDAWA
6971,NAGAUR,MUNDAWA,JANANA,SCW,SUGNAI,F,SCW,janana,NAGAUR,MUNDAWA
6972,NAGAUR,MUNDAWA,JHUJHANDA,GENW,PUNAM DEVI,F,GENW,jhujhanda,NAGAUR,MUNDAWA
6973,NAGAUR,MUNDAWA,KADLU,GEN,DINESH RAM,M,OBC,kadlu,NAGAUR,MUNDAWA
6974,NAGAUR,MUNDAWA,KANTIYA,GEN,RAWAT RAM,M,OBC,kantiya,NAGAUR,MUNDAWA
6975,NAGAUR,MUNDAWA,KHAJW ANA,OBC,MULA RAM,M,OBC,khajwana,NAGAUR,MUNDAWA
6976,NAGAUR,MUNDAWA,KHARNAL,GEN,JETHA RAM,M,OBC,kharnal,NAGAUR,MUNDAWA
6977,NAGAUR,MUNDAWA,KHATODA,GEN,JAGMAL SINGH,M,GEN,khatoda,NAGAUR,MUNDAWA
6978,NAGAUR,MUNDAWA,KHEEVSAR,SC,HUKMI CHAND,M,SC,kheevsar,NAGAUR,MUNDAWA
6979,NAGAUR,MUNDAWA,KURDCHEE,OBC,JASA RAM,M,OBC,kurdchee,NAGAUR,MUNDAWA
6980,NAGAUR,MUNDAWA,LALAW AS,GENW,SINW ARI,F,OBCW,lalawas,NAGAUR,MUNDAWA
6981,NAGAUR,MUNDAWA,MADPURA,SCW,RADHA DEVI,F,SCW,madpura,NAGAUR,MUNDAWA
6982,NAGAUR,MUNDAWA,MANAKPURA,GEN,MUNNA RAM,M,OBC,manakpura,NAGAUR,MUNDAWA
6983,NAGAUR,MUNDAWA,MUNDIY ADA,GEN,REWANT RAM,M,OBC,mundiyada,NAGAUR,MUNDAWA
6984,NAGAUR,MUNDAWA,NANGDI,GENW,KELKI,F,OBCW,nangdi,NAGAUR,MUNDAWA
6985,NAGAUR,MUNDAWA,NARW AKALAN,OBCW,JYANI DEVI,F,OBCW,narwakalan,NAGAUR,MUNDAWA
6986,NAGAUR,MUNDAWA,P ALDIJODHA,GENW,GEET A,F,OBCW,paldijodha,NAGAUR,MUNDAWA
6987,NAGAUR,MUNDAWA,PANCHALA SIDDHA,GEN,RAMLAL,M,OBC,panchala siddha,NAGAUR,MUNDAWA
6988,NAGAUR,MUNDAWA,P ANCHODI,GENW,DURGA,F,OBCW,panchodi,NAGAUR,MUNDAWA
6989,NAGAUR,MUNDAWA,PHIDOD,SCW,SHIPUDI,F,SCW,phidod,NAGAUR,MUNDAWA
6990,NAGAUR,MUNDAWA,PIPLIY A,GEN,BEERAMA RAM,M,OBC,pipliya,NAGAUR,MUNDAWA
6991,NAGAUR,MUNDAWA,RUN,GENW,INDRA,F,OBCW,run,NAGAUR,MUNDAWA
6992,NAGAUR,MUNDAWA,SANKHW AS,OBCW,MAINA,F,OBCW,sankhwas,NAGAUR,MUNDAWA
6993,NAGAUR,MUNDAWA,SENI,GENW,SOHANI,F,OBCW,seni,NAGAUR,MUNDAWA
6994,NAGAUR,MUNDAWA,SHEELGAON,OBC,KOJA RAM,M,OBC,sheelgaon,NAGAUR,MUNDAWA
6995,NAGAUR,MUNDAWA,THIROD,OBC,PUNAM,F,OBCW,thirod,NAGAUR,MUNDAWA
6996,NAGAUR,NAGAUR,ALAI,SC,TARA CHAND,M,SC,alai,NAGAUR,NAGAUR
6997,NAGAUR,NAGAUR,AMARPURA,GEN,KAMLESH KUMARI,F,OBCW,amarpura,NAGAUR,NAGAUR
6998,NAGAUR,NAGAUR,BALWA,GENW,HURMAT,F,OBCW,balwa,NAGAUR,NAGAUR
6999,NAGAUR,NAGAUR,BARANGAON,OBCW,MOHANI,F,OBCW,barangaon,NAGAUR,NAGAUR
7000,NAGAUR,NAGAUR,BARANI,SCW,MANJU,F,SCW,barani,NAGAUR,NAGAUR
7001,NAGAUR,NAGAUR,BASNI,GENW,KHURSHEEDA,F,OBCW,basni,NAGAUR,NAGAUR
7002,NAGAUR,NAGAUR,BHADANA,SCW,MEERA,F,SCW,bhadana,NAGAUR,NAGAUR
7003,NAGAUR,NAGAUR,BHAKROD,OBCW,DHAPI,F,OBCW,bhakrod,NAGAUR,NAGAUR
7004,NAGAUR,NAGAUR,BHED,SC,GEMPER RAM,M,SC,bhed,NAGAUR,NAGAUR
7005,NAGAUR,NAGAUR,BHOJAS,GEN,KHIYA RAM,M,OBC,bhojas,NAGAUR,NAGAUR
7006,NAGAUR,NAGAUR,BHOMASAR,GENW,GANGA,F,OBCW,bhomasar,NAGAUR,NAGAUR
7007,NAGAUR,NAGAUR,BHUNDEL,GENW,RAMI,F,OBCW,bhundel,NAGAUR,NAGAUR
7008,NAGAUR,NAGAUR,CHAU,GEN,CHHEL SINGH,M,GEN,chau,NAGAUR,NAGAUR
7009,NAGAUR,NAGAUR,CHAVANDIYA,SCW,GULLI,F,SCW,chavandiya,NAGAUR,NAGAUR
7010,NAGAUR,NAGAUR,CHENAR,GENW,KAMLA,F,OBCW,chenar,NAGAUR,NAGAUR
7011,NAGAUR,NAGAUR,CHHIL A,OBC,RAM NARAYAN,M,OBC,chhila,NAGAUR,NAGAUR
7012,NAGAUR,NAGAUR,CHUNTISARA,OBC,KHINYA RAM,M,OBC,chuntisara,NAGAUR,NAGAUR
7013,NAGAUR,NAGAUR,DATINA,GEN,MADAN SINGH,M,GEN,datina,NAGAUR,NAGAUR
7014,NAGAUR,NAGAUR,DEU,GENW,SAJJAN KANWAR,F,GENW,deu,NAGAUR,NAGAUR
7015,NAGAUR,NAGAUR,DHINGSARA,GEN,BHAGIRATH,M,OBC,dhingsara,NAGAUR,NAGAUR
7016,NAGAUR,NAGAUR,DUKOSI,GENW,NATHI,F,OBCW,dukosi,NAGAUR,NAGAUR
7017,NAGAUR,NAGAUR,GANGW ANA,GENW,RAJ KUMARI,F,OBCW,gangwana,NAGAUR,NAGAUR
7018,NAGAUR,NAGAUR,GANTHILASAR,GEN,KISHORI LAL,M,OBC,ganthilasar,NAGAUR,NAGAUR
7019,NAGAUR,NAGAUR,GOGEL A V,SC,TARA CHAND,M,SC,gogelav,NAGAUR,NAGAUR
7020,NAGAUR,NAGAUR,GUDHA BHAWANDAS,OBCW,GAVARI,F,OBCW,gudha bhawandas,NAGAUR,NAGAUR
7021,NAGAUR,NAGAUR,JHANDISRA,GENW,SANTOSH,F,OBCW,jhandisra,NAGAUR,NAGAUR
7022,NAGAUR,NAGAUR,JODHIY ASI,OBCW,MANGI DEVI,F,OBCW,jodhiyasi,NAGAUR,NAGAUR
7023,NAGAUR,NAGAUR,KALADI,SC,BHANWAR LAL,M,SC,kaladi,NAGAUR,NAGAUR
7024,NAGAUR,NAGAUR,KARNU,SCW,JAMANA,F,SCW,karnu,NAGAUR,NAGAUR
7025,NAGAUR,NAGAUR,KHADKALI,GEN,RAM JEEVANI,F,OBCW,khadkali,NAGAUR,NAGAUR
7026,NAGAUR,NAGAUR,KHARI KARMSOTA,OBCW,RAMI,F,OBCW,khari karmsota,NAGAUR,NAGAUR
7027,NAGAUR,NAGAUR,KUMARI,OBC,KHURSHEED AHMAD,M,OBC,kumari,NAGAUR,NAGAUR
7028,NAGAUR,NAGAUR,MAKODI,GEN,NARAYAN SINGH,M,GEN,makodi,NAGAUR,NAGAUR
7029,NAGAUR,NAGAUR,PABUSAR,GEN,SUKHA RAM,M,OBC,pabusar,NAGAUR,NAGAUR
7030,NAGAUR,NAGAUR,RAIDHUN,SC,RAMDEV,M,SC,raidhun,NAGAUR,NAGAUR
7031,NAGAUR,NAGAUR,ROHINI,GENW,GANGA,F,OBCW,rohini,NAGAUR,NAGAUR
7032,NAGAUR,NAGAUR,SARSANI,OBC,NARAYAN NATH,M,OBC,sarsani,NAGAUR,NAGAUR
7033,NAGAUR,NAGAUR,SATHERAN,GEN,HEMA RAM,M,OBC,satheran,NAGAUR,NAGAUR
7034,NAGAUR,NAGAUR,SEVDI,GEN,GAJANAND,M,GEN,sevdi,NAGAUR,NAGAUR
7035,NAGAUR,NAGAUR,SHRIBALAJI,GENW,GANGA DEVI,F,GENW,shribalaji,NAGAUR,NAGAUR
7036,NAGAUR,NAGAUR,SHY AMSAR,GEN,ASHOK KUMAR,M,OBC,shyamsar,NAGAUR,NAGAUR
7037,NAGAUR,NAGAUR,SINGAD,OBC,MEH RAM,M,OBC,singad,NAGAUR,NAGAUR
7038,NAGAUR,NAGAUR,SINOD,GEN,JYANI,F,OBCW,sinod,NAGAUR,NAGAUR
7039,NAGAUR,NAGAUR,TANKLA,GENW,GHEVARI,F,OBCW,tankla,NAGAUR,NAGAUR
7040,NAGAUR,NAGAUR,TATWAS,GEN,NIRMAL KANWAR,F,GENW,tatwas,NAGAUR,NAGAUR
7041,NAGAUR,NAGAUR,T AUSAR,GENW,KAMLA,F,OBCW,tausar,NAGAUR,NAGAUR
7042,NAGAUR,NAGAUR,UNTAWALIYA,GENW,MOHANI,F,OBCW,untawaliya,NAGAUR,NAGAUR
7043,NAGAUR,PARBATSAR,BADU,SC,BHEEVRAJ,M,SC,badu,NAGAUR,PARBATSAR
7044,NAGAUR,PARBATSAR,BAGOT,SCW,DAKHUDI,F,SCW,bagot,NAGAUR,PARBATSAR
7045,NAGAUR,PARBATSAR,BAJW AS,OBCW,JAMNA,F,OBCW,bajwas,NAGAUR,PARBATSAR
7046,NAGAUR,PARBATSAR,BAREV,GENW,SARJU,F,OBCW,barev,NAGAUR,PARBATSAR
7047,NAGAUR,PARBATSAR,BASSI,GENW,NIRMAL KANWAR,F,GENW,bassi,NAGAUR,PARBATSAR
7048,NAGAUR,PARBATSAR,BETHW ALIA,GENW,NATHI,F,OBCW,bethwalia,NAGAUR,PARBATSAR
7049,NAGAUR,PARBATSAR,BHADSIYA,SCW,RADHA DEVI,F,SCW,bhadsiya,NAGAUR,PARBATSAR
7050,NAGAUR,PARBATSAR,BHADVA,OBC,RIDDHA RAM,M,OBC,bhadva,NAGAUR,PARBATSAR
7051,NAGAUR,PARBATSAR,BHAKRI MOLAS,GEN,KIRAN SINGH,M,GEN,bhakri molas,NAGAUR,PARBATSAR
7052,NAGAUR,PARBATSAR,BIDIYAD,GENW,KAMLA,F,OBCW,bidiyad,NAGAUR,PARBATSAR
7053,NAGAUR,PARBATSAR,CHIT AI,OBC,GANESH,M,OBC,chitai,NAGAUR,PARBATSAR
7054,NAGAUR,PARBATSAR,DHADHOT A,SCW,CHUNKLI DEVI,F,SCW,dhadhota,NAGAUR,PARBATSAR
7055,NAGAUR,PARBATSAR,GANGW AN,GEN,ASURAM,M,OBC,gangwan,NAGAUR,PARBATSAR
7056,NAGAUR,PARBATSAR,GULAR,GEN,RAM SWAROOP,M,OBC,gular,NAGAUR,PARBATSAR
7057,NAGAUR,PARBATSAR,HARNAWA PATTI,GEN,KHIYA RAM,M,OBC,harnawa patti,NAGAUR,PARBATSAR
7058,NAGAUR,PARBATSAR,JANJILA,GENW,MOHINI DEVI,F,GENW,janjila,NAGAUR,PARBATSAR
7059,NAGAUR,PARBATSAR,JAVLA,GEN,SONI DEVI,F,GENW,javla,NAGAUR,PARBATSAR
7060,NAGAUR,PARBATSAR,JHALARA,GEN,SHRIPAL SINGH,M,GEN,jhalara,NAGAUR,PARBATSAR
7061,NAGAUR,PARBATSAR,KALETDA,OBC,RAM KARAN,M,OBC,kaletda,NAGAUR,PARBATSAR
7062,NAGAUR,PARBATSAR,KHOKHAR,SC,HANUMAN,M,SC,khokhar,NAGAUR,PARBATSAR
7063,NAGAUR,PARBATSAR,KINSRIY A,GENW,REKHA KANWAR,F,GENW,kinsriya,NAGAUR,PARBATSAR
7064,NAGAUR,PARBATSAR,KUNDRI,GENW,DURGA DEVI,F,GENW,kundri,NAGAUR,PARBATSAR
7065,NAGAUR,PARBATSAR,KURADA,OBCW,MEENA,F,OBCW,kurada,NAGAUR,PARBATSAR
7066,NAGAUR,PARBATSAR,MANGLANA,GENW,KANCHAN KANWAR,F,GENW,manglana,NAGAUR,PARBATSAR
7067,NAGAUR,PARBATSAR,MAYAPUR,GENW,DEEP KANWAR,F,GENW,mayapur,NAGAUR,PARBATSAR
7068,NAGAUR,PARBATSAR,NENIY A,OBC,UMA RAM,M,OBC,neniya,NAGAUR,PARBATSAR
7069,NAGAUR,PARBATSAR,NETIYAS,GEN,GHISA RAM,M,OBC,netiyas,NAGAUR,PARBATSAR
7070,NAGAUR,PARBATSAR,PEEH,SC,MAHESH KUMAR,M,SC,peeh,NAGAUR,PARBATSAR
7071,NAGAUR,PARBATSAR,PILAWA,GEN,BHANWAR LAL,M,OBC,pilawa,NAGAUR,PARBATSAR
7072,NAGAUR,PARBATSAR,PIPALAD,GENW,KOZI DEVI,F,OBCW,pipalad,NAGAUR,PARBATSAR
7073,NAGAUR,PARBATSAR,RABADIY AD,SC,KISHANA RAM,M,SC,rabadiyad,NAGAUR,PARBATSAR
7074,NAGAUR,PARBATSAR,RID,OBCW,GOGA DEVI,F,OBCW,rid,NAGAUR,PARBATSAR
7075,NAGAUR,PARBATSAR,ROHINDI,GEN,MANGU RAM,M,OBC,rohindi,NAGAUR,PARBATSAR
7076,NAGAUR,PARBATSAR,RUNIJA,GEN,KHIVNRAJ,M,GEN,runija,NAGAUR,PARBATSAR
7077,NAGAUR,PARBATSAR,TAPARWADA,GEN,JUGAL KISHORE,M,GEN,taparwada,NAGAUR,PARBATSAR
7078,NAGAUR,RIYAN,AALNIYAWAS,SCW,Shobha Devi,F,SCW,aalniyawas,NAGAUR,RIYAN
7079,NAGAUR,RIYAN,ARNIYALA,SC,Pabu Ram Choukidar,M,SC,arniyala,NAGAUR,RIYAN
7080,NAGAUR,RIYAN,BADIGHATI,GENW,Jhamku Devi,F,GENW,badighati,NAGAUR,RIYAN
7081,NAGAUR,RIYAN,BADY ALI,OBC,Sukha Ram,M,OBC,badyali,NAGAUR,RIYAN
7082,NAGAUR,RIYAN,BAGGAD,GEN,Mula Ram,M,GEN,baggad,NAGAUR,RIYAN
7083,NAGAUR,RIYAN,BEEJATHAL,GEN,Yagyapal Singh,M,GEN,beejathal,NAGAUR,RIYAN
7084,NAGAUR,RIYAN,BHAWAL,OBC,Chhota Ram,M,OBC,bhawal,NAGAUR,RIYAN
7085,NAGAUR,RIYAN,BHERUNDA,OBC,Deva Ram Gurjar,M,OBC,bherunda,NAGAUR,RIYAN
7086,NAGAUR,RIYAN,CHANDIYA KALAN,GEN,Kalu Ram,M,GEN,chandiya kalan,NAGAUR,RIYAN
7087,NAGAUR,RIYAN,CHUNDIY A,OBCW,Munni Devi,F,OBCW,chundiya,NAGAUR,RIYAN
7088,NAGAUR,RIYAN,DHANDLAS UDA,SCW,Bhanwari,F,SCW,dhandlas uda,NAGAUR,RIYAN
7089,NAGAUR,RIYAN,DHANIPURA,GEN,Nand Kishor,M,GEN,dhanipura,NAGAUR,RIYAN
7090,NAGAUR,RIYAN,DODIYANA,OBC,Rekha Ram,M,OBC,dodiyana,NAGAUR,RIYAN
7091,NAGAUR,RIYAN,GAWARDI,SCW,Indra,F,SCW,gawardi,NAGAUR,RIYAN
7092,NAGAUR,RIYAN,JADAUKALAN,GEN,Ramniwas,M,GEN,jadaukalan,NAGAUR,RIYAN
7093,NAGAUR,RIYAN,JASNAGAR,SCW,Jeevani Devi Sargara,F,SCW,jasnagar,NAGAUR,RIYAN
7094,NAGAUR,RIYAN,JASW ANT ABAD,GENW,Chuka Devi Sain,F,GENW,jaswantabad,NAGAUR,RIYAN
7095,NAGAUR,RIYAN,JATAWAS,GENW,Sarju Devi,F,GENW,jatawas,NAGAUR,RIYAN
7096,NAGAUR,RIYAN,JHINDIY A,GEN,Harsukh Ram,M,GEN,jhindiya,NAGAUR,RIYAN
7097,NAGAUR,RIYAN,KATYASANI,SC,Pancha Ram,M,SC,katyasani,NAGAUR,RIYAN
7098,NAGAUR,RIYAN,KOD,OBCW,Ladu Devi,F,OBCW,kod,NAGAUR,RIYAN
