state,year,district,block,halqa,ward_no,ward_name,tier,reservation,caste_reservation,woman_reserved,listing_scope,pop_sc,pop_st,pop_oc,pop_total,reservation_raw,script,source_path,source_page,source_pdf
Jammu & Kashmir,2010,,,Pallanwala (U),6,Moh. Thangar Lower,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,4,Khour.pdf
Jammu & Kashmir,2010,,,Pargwal Upper,1,N.S. Pura Moh. SC,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Pargwal Upper,2,N.S. Pura Moh. Brahmana,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Pargwal Upper,3,Pargwal Moh. Buraj Channi,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Pargwal Upper,4,Bhalwal Bharth North,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Pargwal Upper,5,Bhalwal Bharth South,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Pargwal Upper,6,Bhalwal Bharth Proper,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Pargwal Lower,1,Pargwal Moh. North,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Pargwal Lower,2,Pargwal Moh. Mistrian,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Pargwal Lower,3,Pargwal Lower,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Pargwal Lower,4,Pargwal Moh. Kulley Bhagtan,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Pargwal Lower,5,Pargwal Centre,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Pargwal Lower,6,Pargwal South,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Pindi,1,Pindi Upper,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Pindi,2,Pindi Lower,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Pindi,3,Pindi Proper,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Pindi,4,Rajpura East,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Pindi,5,Rajpura West,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Pindi,6,Chak Fagwari,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Pindi,7,Fagwari,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Pindi,8,Takwal,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Plattan,1,Plattan North,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Plattan,2,Plattan South,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Plattan,3,Plattan Proper,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Plattan,4,Channi Dawanu,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Plattan,5,Dhar,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Plattan,6,Channi Pasindu,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Samwan,1,Samwan Moh. Barwala,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Samwan,2,Samwan Moh. Lambardara,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Samwan,3,Samwan Moh. Sarpanch,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Samwan,4,Samwan Moh. Millan Di Khui,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Samwan,5,Samwan Moh. Sandwan,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Samwan,6,Chaprial Moh. South,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Samwan,7,Chaprial Moh. Fial,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Samwan,8,Chaprial Moh. Raingtan,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Samwan,9,Kachrial Moh. Upper,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Samwan,10,Kachrial Moh. Lower,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Sainth,1,Sainth Moh. Sardallian,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Sainth,2,Sainth Moh. Khajuria,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Sainth,3,Sainth Moh. Ramdassian,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Sainth,4,Kharota,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Sainth,5,Mangyal Lallu,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Sainth,6,Mangyal Avtara,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Sainth,7,Garar,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Sainth,8,Garar Colony,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Sarwal,1,Sarwal Proper,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Sarwal,2,Sarwal Kulley Maghian,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Sarwal,3,Moh. Rangpur (N),ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Sarwal,4,Moh. Rangpur (S),ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Sarwal,5,Gowar,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Sarwal,6,Sajwal-I,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Sarwal,7,Sajwal-II,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Sarwal,8,Sajwal Indri,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,5,Khour.pdf
Jammu & Kashmir,2010,,,Serh,1,Serh Moh. Goguwan,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Khour.pdf,6,Khour.pdf
Jammu & Kashmir,2010,,,Serh,2,Serh Moh. Sardalian,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,6,Khour.pdf
Jammu & Kashmir,2010,,,Serh,3,Serh Proper,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,6,Khour.pdf
Jammu & Kashmir,2010,,,Serh,4,Khowara Serh,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Khour.pdf,6,Khour.pdf
Jammu & Kashmir,2010,,,Serh,5,Thandi Choi,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,6,Khour.pdf
Jammu & Kashmir,2010,,,Serh,6,Thandi Choi Moh. Upper,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,6,Khour.pdf
Jammu & Kashmir,2010,,,Tarooti,1,Troti Upper,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/Khour.pdf,6,Khour.pdf
Jammu & Kashmir,2010,,,Tarooti,2,Troti Lower,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,6,Khour.pdf
Jammu & Kashmir,2010,,,Tarooti,3,Troti Centre,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Khour.pdf,6,Khour.pdf
Jammu & Kashmir,2010,,,Tarooti,4,Dhanwal,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Khour.pdf,6,Khour.pdf
Jammu & Kashmir,2010,,,Tarooti,5,Dhanwal Camp,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,6,Khour.pdf
Jammu & Kashmir,2010,,,Tarooti,6,Randwal,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Khour.pdf,6,Khour.pdf
Jammu & Kashmir,2010,,Kishtwar,,IV,Agral-D,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,1,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Anjol,I,Sirgowari-A,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,1,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Anjol,III,Sirgowari-C,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/Kishtwar.pdf,1,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Anjol,IV,Anjol-A,ward,SC Woman,SC,1,all_seats,,,,,SC Women,latin,data/jk/2010/Kishtwar.pdf,1,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Anjol,V,Anjol-B,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/Kishtwar.pdf,1,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,B-Town-I,I,Panditgam-A,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,1,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,B-Town-I,IV,Wazagwari,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,1,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,B-Town-II,I,B-Town II-A,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,1,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,B-Town-II,IV,B-Town II-D,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,1,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Hadyal,I,Hidyal-A,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,1,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Hadyal,II,Hidyal-B,ward,SC Other than Woman,SC,0,all_seats,,,,,SC,latin,data/jk/2010/Kishtwar.pdf,1,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Hadyal,IV,Hidyal-D,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,1,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Hadyal,VII,Hidyal-G,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,1,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Hadyal,IV,Dhara,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,2,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Hadyal,VI,Satwalna,ward,SC Other than Woman,SC,0,all_seats,,,,,SC,latin,data/jk/2010/Kishtwar.pdf,2,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Drab,I,Drab-A,ward,SC Woman,SC,1,all_seats,,,,,SC Women,latin,data/jk/2010/Kishtwar.pdf,2,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Drab,IV,Drab-D,ward,SC Woman,SC,1,all_seats,,,,,SC Women,latin,data/jk/2010/Kishtwar.pdf,2,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Drab,V,Drab-E,ward,SC Other than Woman,SC,0,all_seats,,,,,SC,latin,data/jk/2010/Kishtwar.pdf,2,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Drab,VI,Drab-F,ward,SC Other than Woman,SC,0,all_seats,,,,,SC,latin,data/jk/2010/Kishtwar.pdf,2,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Filler-A,I,Filler-A-I,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,2,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Filler-A,IV,Filler-A-IV,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,2,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Filler-B,I,Filler-B-I,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,2,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Filler-B,IV,Filler-B-IV,ward,SC Woman,SC,1,all_seats,,,,,SC Women,latin,data/jk/2010/Kishtwar.pdf,2,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Filler-B,V,Filler-B-V,ward,SC Other than Woman,SC,0,all_seats,,,,,SC,latin,data/jk/2010/Kishtwar.pdf,2,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Janwas,I,Janwas-A,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,2,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Janwas,IV,Janwas-D,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,2,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Janwas,VI,Janwas-F,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/Kishtwar.pdf,2,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Keshwan-A,I,Keshna-A,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,2,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Keshwan-A,IV,Balna-B,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,2,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Keshwan-A,V,Jugna-A,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/Kishtwar.pdf,2,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Keshwan-A,IV,Panthna,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,4,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Lach Dayaram-A,I,Huller-A,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,4,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Lach Dayaram-A,IV,Huller-D,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,4,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Lach Dayaram-B,I,Badrna-A,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,4,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Lach Dayaram-B,IV,Pohi Khurd-B,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,4,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Lachkhazana,I,Lachkhazana-A,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,4,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Lachkhazana,III,Lachkhazana-C,ward,SC Other than Woman,SC,0,all_seats,,,,,SC,latin,data/jk/2010/Kishtwar.pdf,4,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Lachkhazana,IV,Lachkhazana-D,ward,SC Woman,SC,1,all_seats,,,,,SC Women,latin,data/jk/2010/Kishtwar.pdf,4,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Lachkhazana,VII,Lachkhazana-G,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,4,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Loiedhar-A,I,Watna,ward,SC Woman,SC,1,all_seats,,,,,SC Women,latin,data/jk/2010/Kishtwar.pdf,4,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Loiedhar-A,IV,Dhar,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,4,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Loiedhar-B,I,Sheikh Mohalla,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,4,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Loiedhar-B,IV,Thalaran,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,4,Kishtwar.pdf
Jammu & Kashmir,2010,,Kishtwar,Loiedhar-B,IV,Matta-D,ward,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2010/Kishtwar.pdf,6,Kishtwar.pdf
