state,year,district,district_declared,block_no,block,gp_no,halqa,gp_identity_from_page_text,ward_no,ward_name,tier,tier_local,reservation,caste_reservation,woman_reserved,listing_scope,pop_sc,pop_st,pop_oc,pop_total,reservation_raw,script,source_path,source_page,source_pdf,source_url,source_capture
Jammu & Kashmir,2016,Kathua,,3,Barnoti,17,Jakhol,,II,Jakhol -2,gp_ward,ward,Woman,NONE,1,all_seats,0,46,198,244,Women,latin,data/jk/2016/Annex A Kathua.pdf,12,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,17,Jakhol,,III,Jakhol -3,gp_ward,ward,Other than Woman,NONE,0,all_seats,35,38,213,286,Open,latin,data/jk/2016/Annex A Kathua.pdf,12,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,17,Jakhol,,IV,Jakhol -4,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,45,210,255,Open,latin,data/jk/2016/Annex A Kathua.pdf,12,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,17,Jakhol,,V,Jakhol -5,gp_ward,ward,Woman,NONE,1,all_seats,40,39,213,292,Women,latin,data/jk/2016/Annex A Kathua.pdf,12,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,17,Jakhol,,VI,Jakhol -6,gp_ward,ward,Other than Woman,NONE,0,all_seats,20,50,220,290,Open,latin,data/jk/2016/Annex A Kathua.pdf,12,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,18,Jandore,,I,Jandore -1,gp_ward,ward,Other than Woman,NONE,0,all_seats,30,0,258,288,Open,latin,data/jk/2016/Annex A Kathua.pdf,12,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,18,Jandore,,II,Jandore -2,gp_ward,ward,Woman,NONE,1,all_seats,21,0,235,256,Women,latin,data/jk/2016/Annex A Kathua.pdf,12,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,18,Jandore,,IV,Kanora,gp_ward,ward,Other than Woman,NONE,0,all_seats,20,0,210,230,Open,latin,data/jk/2016/Annex A Kathua.pdf,12,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,18,Jandore,,V,Barwal -1,gp_ward,ward,Woman,NONE,1,all_seats,28,0,228,256,Women,latin,data/jk/2016/Annex A Kathua.pdf,12,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,18,Jandore,,VI,Barwal-2,gp_ward,ward,Other than Woman,NONE,0,all_seats,24,0,230,254,Open,latin,data/jk/2016/Annex A Kathua.pdf,12,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,19,Juthana,,I,Juthana -1,gp_ward,ward,Other than Woman,NONE,0,all_seats,53,138,360,551,Open,latin,data/jk/2016/Annex A Kathua.pdf,12,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,19,Juthana,,II,Juthana -2,gp_ward,ward,Woman,NONE,1,all_seats,60,135,355,550,Women,latin,data/jk/2016/Annex A Kathua.pdf,12,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,19,Juthana,,III,Juthana -3,gp_ward,ward,Other than Woman,NONE,0,all_seats,40,138,351,529,Open,latin,data/jk/2016/Annex A Kathua.pdf,12,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,19,Juthana,,IV,Juthana -4,gp_ward,ward,Other than Woman,NONE,0,all_seats,38,131,349,518,Open,latin,data/jk/2016/Annex A Kathua.pdf,12,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,19,Juthana,,V,Juthana -5,gp_ward,ward,Woman,NONE,1,all_seats,38,128,348,514,Women,latin,data/jk/2016/Annex A Kathua.pdf,12,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,19,Juthana,,VI,Juthana -6,gp_ward,ward,Other than Woman,NONE,0,all_seats,3,157,321,481,Open,latin,data/jk/2016/Annex A Kathua.pdf,12,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,20,Kishanpur Kandi,,I,Kishanpur Kandi - 1,gp_ward,ward,Other than Woman,NONE,0,all_seats,115,0,190,305,Open,latin,data/jk/2016/Annex A Kathua.pdf,12,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,20,Kishanpur Kandi,,II,Kishanpur Kandi - 2,gp_ward,ward,Woman,NONE,1,all_seats,142,0,195,337,Women,latin,data/jk/2016/Annex A Kathua.pdf,12,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,20,Kishanpur Kandi,,III,Khillo Chack -1,gp_ward,ward,Other than Woman,NONE,0,all_seats,13,0,190,203,Open,latin,data/jk/2016/Annex A Kathua.pdf,12,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,20,Kishanpur Kandi,,IV,Khillo Chack -2,gp_ward,ward,Other than Woman,NONE,0,all_seats,125,0,200,325,Open,latin,data/jk/2016/Annex A Kathua.pdf,12,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,20,Kishanpur Kandi,,V,Khillo Chack -3,gp_ward,ward,Woman,NONE,1,all_seats,145,0,210,355,Women,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,20,Kishanpur Kandi,,VI,Balan Wala,gp_ward,ward,Other than Woman,NONE,0,all_seats,145,0,154,299,Open,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,21,Mearth,,I,Mearth -1,gp_ward,ward,Other than Woman,NONE,0,all_seats,86,0,255,341,Open,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,21,Mearth,,II,Mearth -2,gp_ward,ward,Woman,NONE,1,all_seats,85,0,258,343,Women,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,21,Mearth,,III,Mearth -3,gp_ward,ward,Other than Woman,NONE,0,all_seats,88,0,253,341,Open,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,21,Mearth,,IV,Mearth -4,gp_ward,ward,Other than Woman,NONE,0,all_seats,99,0,265,364,Open,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,21,Mearth,,V,Mearth -5,gp_ward,ward,Woman,NONE,1,all_seats,88,0,264,352,Women,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,21,Mearth,,VI,Dabwal,gp_ward,ward,Other than Woman,NONE,0,all_seats,68,0,233,301,Open,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,22,Nagrota,,I,Nagrota -1,gp_ward,ward,SC Other than Woman,SC,0,all_seats,185,0,163,348,SC,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,22,Nagrota,,II,Nagrota -2,gp_ward,ward,SC Woman,SC,1,all_seats,168,0,168,336,SC Women,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,22,Nagrota,,III,Nagrota -3,gp_ward,ward,SC Other than Woman,SC,0,all_seats,172,3,168,343,SC,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,22,Nagrota,,IV,Nagrota -4,gp_ward,ward,SC Other than Woman,SC,0,all_seats,172,3,167,342,SC,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,22,Nagrota,,V,Narayan Pur -1,gp_ward,ward,ST Woman,ST,1,all_seats,120,30,157,307,ST Women,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,22,Nagrota,,VI,Narayan Pur -2,gp_ward,ward,Other than Woman,NONE,0,all_seats,121,30,150,301,Open,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,23,Nanan,,I,Kalana -1,gp_ward,ward,Other than Woman,NONE,0,all_seats,64,16,117,197,Open,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,23,Nanan,,II,Kalana-2,gp_ward,ward,Woman,NONE,1,all_seats,62,0,115,177,Women,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,23,Nanan,,III,Nanan-1,gp_ward,ward,Other than Woman,NONE,0,all_seats,57,16,143,216,Open,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,23,Nanan,,IV,Nanan -2,gp_ward,ward,Other than Woman,NONE,0,all_seats,58,0,122,180,Open,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,23,Nanan,,V,Nanan -3,gp_ward,ward,Woman,NONE,1,all_seats,68,0,125,193,Women,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,23,Nanan,,VI,Nanan-4,gp_ward,ward,Other than Woman,NONE,0,all_seats,68,0,79,147,Open,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,24,Nihalpur,,I,Nihalpur -1,gp_ward,ward,SC Other than Woman,SC,0,all_seats,149,35,88,272,SC,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,24,Nihalpur,,II,Nihalpur -2,gp_ward,ward,SC Woman,SC,1,all_seats,230,30,85,345,SC Women,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,24,Nihalpur,,IV,Chak Munsif Dhar -1,gp_ward,ward,SC Other than Woman,SC,0,all_seats,215,28,75,318,SC,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,24,Nihalpur,,V,Chak Munsif Dhar -2,gp_ward,ward,SC Woman,SC,1,all_seats,189,35,71,295,SC Women,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,24,Nihalpur,,VI,Chak Munsif Dhar -3,gp_ward,ward,SC Other than Woman,SC,0,all_seats,156,25,79,260,SC,latin,data/jk/2016/Annex A Kathua.pdf,13,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,25,Palli,,I,Bagial-1,gp_ward,ward,Other than Woman,NONE,0,all_seats,49,15,279,343,Open,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,25,Palli,,II,Bagial-2,gp_ward,ward,Woman,NONE,1,all_seats,120,12,270,402,Women,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,25,Palli,,III,Thanoon,gp_ward,ward,Other than Woman,NONE,0,all_seats,135,28,268,431,Open,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,25,Palli,,IV,Karakhar,gp_ward,ward,Other than Woman,NONE,0,all_seats,117,24,298,439,Open,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,25,Palli,,V,Palli-1,gp_ward,ward,Woman,NONE,1,all_seats,117,0,286,403,Women,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,25,Palli,,VI,Palli-2,gp_ward,ward,Other than Woman,NONE,0,all_seats,128,0,295,423,Open,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,25,Palli,,VII,Palli-3,gp_ward,ward,Other than Woman,NONE,0,all_seats,130,23,290,443,Open,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,25,Palli,,VIII,Chack Sangara,gp_ward,ward,SC Woman,SC,1,all_seats,117,0,96,213,SC Women,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,26,Pandrar,,I,Pandrar-1,gp_ward,ward,Other than Woman,NONE,0,all_seats,110,28,230,368,Open,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,26,Pandrar,,II,Pandrar-2,gp_ward,ward,Woman,NONE,1,all_seats,98,18,208,324,Women,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,26,Pandrar,,III,Pandrar-3,gp_ward,ward,Other than Woman,NONE,0,all_seats,85,8,207,300,Open,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,26,Pandrar,,IV,Pandrar-4,gp_ward,ward,Other than Woman,NONE,0,all_seats,68,8,208,284,Open,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,26,Pandrar,,V,Pandrar-5,gp_ward,ward,Woman,NONE,1,all_seats,89,0,185,274,Women,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,26,Pandrar,,VI,Pandrar-6,gp_ward,ward,Other than Woman,NONE,0,all_seats,85,7,165,257,Open,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,27,Rakh Hoshiari,,I,Rakh Hoshiari -1,gp_ward,ward,Other than Woman,NONE,0,all_seats,70,30,240,340,Open,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,27,Rakh Hoshiari,,II,Rakh Hoshiari -2,gp_ward,ward,Woman,NONE,1,all_seats,85,31,290,406,Women,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,27,Rakh Hoshiari,,III,Rakh Hoshiari -3,gp_ward,ward,Other than Woman,NONE,0,all_seats,60,0,245,305,Open,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,27,Rakh Hoshiari,,IV,Rakh Hoshiari -4,gp_ward,ward,Other than Woman,NONE,0,all_seats,75,30,250,355,Open,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,27,Rakh Hoshiari,,V,Rakh Hoshiari -5,gp_ward,ward,Woman,NONE,1,all_seats,65,0,215,280,Women,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,27,Rakh Hoshiari,,VI,Rakh Hoshiari -6,gp_ward,ward,Other than Woman,NONE,0,all_seats,55,0,200,255,Open,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,28,Trehara,,I,Trehara -1,gp_ward,ward,Other than Woman,NONE,0,all_seats,150,31,315,496,Open,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,28,Trehara,,II,Trehara -2,gp_ward,ward,Woman,NONE,1,all_seats,145,28,300,473,Women,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,28,Trehara,,III,Trehara -3,gp_ward,ward,Other than Woman,NONE,0,all_seats,168,41,340,549,Open,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,28,Trehara,,IV,Trehara -4,gp_ward,ward,Other than Woman,NONE,0,all_seats,145,30,311,486,Open,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,28,Trehara,,V,Chhatyal,gp_ward,ward,Woman,NONE,1,all_seats,168,9,290,467,Women,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,28,Trehara,,VI,Kangral,gp_ward,ward,SC Other than Woman,SC,0,all_seats,89,0,65,154,SC,latin,data/jk/2016/Annex A Kathua.pdf,14,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,29,Uttri,,I,Uttri -1,gp_ward,ward,Other than Woman,NONE,0,all_seats,15,0,242,257,Open,latin,data/jk/2016/Annex A Kathua.pdf,15,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,29,Uttri,,II,Uttri -2,gp_ward,ward,Woman,NONE,1,all_seats,9,0,283,292,Women,latin,data/jk/2016/Annex A Kathua.pdf,15,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,29,Uttri,,III,Uttri -3,gp_ward,ward,Other than Woman,NONE,0,all_seats,25,0,285,310,Open,latin,data/jk/2016/Annex A Kathua.pdf,15,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,29,Uttri,,IV,Uttri -4,gp_ward,ward,Other than Woman,NONE,0,all_seats,23,0,290,313,Open,latin,data/jk/2016/Annex A Kathua.pdf,15,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,29,Uttri,,V,Uttri -5,gp_ward,ward,Woman,NONE,1,all_seats,40,0,296,336,Women,latin,data/jk/2016/Annex A Kathua.pdf,15,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,3,Barnoti,29,Uttri,,VI,Uttri -6,gp_ward,ward,Other than Woman,NONE,0,all_seats,45,0,298,343,Open,latin,data/jk/2016/Annex A Kathua.pdf,15,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,1,Basohli Rural,,I,Patti,gp_ward,ward,Other than Woman,NONE,0,all_seats,117,52,195,364,Open,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,1,Basohli Rural,,II,Batada,gp_ward,ward,Woman,NONE,1,all_seats,130,28,197,355,Women,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,1,Basohli Rural,,III,Kulthi,gp_ward,ward,SC Other than Woman,SC,0,all_seats,184,35,180,399,SC,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,1,Basohli Rural,,IV,Rehan,gp_ward,ward,Other than Woman,NONE,0,all_seats,,15,370,385,Open,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,1,Basohli Rural,,V,Prongal,gp_ward,ward,Woman,NONE,1,all_seats,18,13,315,346,Women,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,1,Basohli Rural,,VI,Mandla East,gp_ward,ward,SC Other than Woman,SC,0,all_seats,280,,72,352,SC,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,1,Basohli Rural,,VII,Mandla SC,gp_ward,ward,SC Other than Woman,SC,0,all_seats,300,,,300,SC,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,1,Basohli Rural,,VIII,Mandla West,gp_ward,ward,Woman,NONE,1,all_seats,12,,298,310,Women,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,2,Ghagrore,,I,Danni,gp_ward,ward,Other than Woman,NONE,0,all_seats,60,,195,255,Open,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,2,Ghagrore,,II,Jait,gp_ward,ward,Woman,NONE,1,all_seats,30,,212,242,Women,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,2,Ghagrore,,III,Kakdera,gp_ward,ward,Other than Woman,NONE,0,all_seats,,90,230,320,Open,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,2,Ghagrore,,IV,Ghagrore South,gp_ward,ward,Other than Woman,NONE,0,all_seats,18,35,140,193,Open,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,2,Ghagrore,,V,Ghagrore Khas,gp_ward,ward,Woman,NONE,1,all_seats,33,33,575,641,Women,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,2,Ghagrore,,VI,Madrakhi,gp_ward,ward,Other than Woman,NONE,0,all_seats,88,70,418,576,Open,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,3,Jhanker,,I,New Jhanker,gp_ward,ward,Other than Woman,NONE,0,all_seats,,24,256,280,Open,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,3,Jhanker,,II,Bagoon,gp_ward,ward,Woman,NONE,1,all_seats,,,280,280,Women,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,3,Jhanker,,III,Lower Jhanker,gp_ward,ward,Other than Woman,NONE,0,all_seats,,,279,279,Open,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,3,Jhanker,,IV,Papral,gp_ward,ward,Other than Woman,NONE,0,all_seats,34,,285,319,Open,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,3,Jhanker,,V,Lai,gp_ward,ward,Woman,NONE,1,all_seats,6,,167,173,Women,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,3,Jhanker,,VI,Kathoda,gp_ward,ward,Other than Woman,NONE,0,all_seats,40,,200,240,Open,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,4,Plahi,,I,Kudera - i,gp_ward,ward,Other than Woman,NONE,0,all_seats,134,,145,279,Open,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,4,Plahi,,II,Kudera-ii,gp_ward,ward,SC Woman,SC,1,all_seats,135,,131,266,SC Women,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,4,Plahi,,III,Hartal,gp_ward,ward,Other than Woman,NONE,0,all_seats,96,34,100,230,Open,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,4,Plahi,,IV,Pathiara,gp_ward,ward,SC Other than Woman,SC,0,all_seats,180,8,130,318,SC,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,4,Plahi,,V,Diara,gp_ward,ward,SC Woman,SC,1,all_seats,182,7,135,324,SC Women,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,4,Plahi,,VI,Tirdi,gp_ward,ward,Other than Woman,NONE,0,all_seats,130,10,144,284,Open,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,4,Plahi,,VII,Tolla,gp_ward,ward,Other than Woman,NONE,0,all_seats,,,250,250,Open,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,4,Plahi,,VIII,Plahi-i,gp_ward,ward,Woman,NONE,1,all_seats,,,262,262,Women,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,4,Plahi,,IX,Plahi -ii,gp_ward,ward,SC Other than Woman,SC,0,all_seats,170,,100,270,SC,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,4,Plahi,,X,Plahi - iii,gp_ward,ward,Other than Woman,NONE,0,all_seats,108,,150,258,Open,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,5,Plakh,,I,Marta,gp_ward,ward,Other than Woman,NONE,0,all_seats,93,23,500,616,Open,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,5,Plakh,,II,Farnot South,gp_ward,ward,Woman,NONE,1,all_seats,55,10,265,330,Women,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,5,Plakh,,III,Farnot North,gp_ward,ward,Other than Woman,NONE,0,all_seats,54,4,278,336,Open,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
Jammu & Kashmir,2016,Kathua,,4,Basohli,5,Plakh,,IV,Lower Prey,gp_ward,ward,Other than Woman,NONE,0,all_seats,60,,332,392,Open,latin,data/jk/2016/Annex A Kathua.pdf,16,Annex A Kathua.pdf,,
