district_id,district_name,mandal_id,mandal_name,gpcode,gp_name,contestant,votes_received,reserved_for,total_valid_votes,rejected_votes,tendered_votes,NOTA
30,Suryapet,7,Suryapet,16,Imampet,UPENDER PAMULA,934,SC(G),1725,0,0,7
30,Suryapet,7,Suryapet,7,Hanuma Naik Thanda,DHARAVATH SALAMMA,214,ST(W),465,18,0,3
30,Suryapet,7,Suryapet,7,Hanuma Naik Thanda,DHARAVATH KAVITHA,251,ST(W),465,18,0,3
30,Suryapet,7,Suryapet,4,Das Thanda,NUNAVATH VIJAYA,290,ST(W),419,8,0,1
30,Suryapet,7,Suryapet,4,Das Thanda,NUNAVATH SUJATHA,129,ST(W),419,8,0,1
30,Suryapet,7,Suryapet,12,Balemla,RAMASANI RAMESH,1239,UR(G),2278,49,0,13
30,Suryapet,7,Suryapet,12,Balemla,SANGANI JANARDHAN,1039,UR(G),2278,49,0,13
30,Suryapet,7,Suryapet,5,Aregudem,PULGAM SWATHI,311,UR(W),524,8,0,1
30,Suryapet,7,Suryapet,5,Aregudem,PULAGAM SUJATHA,213,UR(W),524,8,0,1
30,Suryapet,2,Thirumalagiri,15,Thonda,BUTHAM RAVINDER,254,UR(G),2536,99,0,10
30,Suryapet,2,Thirumalagiri,15,Thonda,NEMARUGOMMULA VENKATA SHATHAVAHANA RAO,1321,UR(G),2536,99,0,10
30,Suryapet,2,Thirumalagiri,15,Thonda,VELPULA NAVEEN,91,UR(G),2536,99,0,10
30,Suryapet,2,Thirumalagiri,15,Thonda,NEMARUGOMMULA SNEHALATHA,870,UR(G),2536,99,0,10
30,Suryapet,2,Thirumalagiri,14,Thatipamula,ERRA SHOBA,1464,SC(W),2311,55,0,11
30,Suryapet,2,Thirumalagiri,14,Thatipamula,SUJATHA KORNA,847,SC(W),2311,55,0,11
30,Suryapet,2,Thirumalagiri,5,Siddisamudram,DHaravath Ravindhar,0,ST(G),0,0,0,0
30,Suryapet,2,Thirumalagiri,1,Rajyanayak Thanda,Bhukya Anusha,115,ST(W),428,8,0,3
30,Suryapet,2,Thirumalagiri,1,Rajyanayak Thanda,malothu saritha,313,ST(W),428,8,0,3
30,Suryapet,2,Thirumalagiri,3,Ragavapuram,baraju murali,212,UR(G),456,5,0,2
30,Suryapet,2,Thirumalagiri,3,Ragavapuram,Dharavath Mahesh,244,UR(G),456,5,0,2
30,Suryapet,2,Thirumalagiri,6,Mondichintha Thanda,Lavudya Mohan Babu,0,ST(G),0,0,0,0
30,Suryapet,2,Thirumalagiri,8,Marrykunta Thanda,Bhanothu Vaali,296,ST(G),700,6,0,3
30,Suryapet,2,Thirumalagiri,8,Marrykunta Thanda,DHARAVATH DEVA,404,ST(G),700,6,0,3
30,Suryapet,2,Thirumalagiri,11,Mamidala,Dhanthalapally SOmaiah,80,UR(G),1019,29,0,2
30,Suryapet,2,Thirumalagiri,11,Mamidala,BODDU SAIDHULU,441,UR(G),1019,29,0,2
30,Suryapet,2,Thirumalagiri,11,Mamidala,BEDEDA KARNAKAR,498,UR(G),1019,29,0,2
30,Suryapet,2,Thirumalagiri,2,Kotyanayak Thanda,Dharavath HYmavathi,0,ST(W),0,0,0,0
30,Suryapet,2,Thirumalagiri,4,Kokyanayak Thanda,Gugulothu Tharamma,319,ST(W),479,13,0,0
30,Suryapet,2,Thirumalagiri,4,Kokyanayak Thanda,GUGULOTH KANTHI,160,ST(W),479,13,0,0
30,Suryapet,2,Thirumalagiri,7,Kannareddykunta Thanda,Lakavath Bhagavan,234,ST(G),492,6,0,1
30,Suryapet,2,Thirumalagiri,7,Kannareddykunta Thanda,LAkavath BHvsing,1,ST(G),492,6,0,1
30,Suryapet,2,Thirumalagiri,7,Kannareddykunta Thanda,LAkavath Srinu,257,ST(G),492,6,0,1
30,Suryapet,2,Thirumalagiri,10,Jalalpuram,kommu venkanna,529,SC(G),1115,16,0,7
30,Suryapet,2,Thirumalagiri,10,Jalalpuram,Yellaiah Kommu,372,SC(G),1115,16,0,7
30,Suryapet,2,Thirumalagiri,10,Jalalpuram,kommu somaiah,214,SC(G),1115,16,0,7
30,Suryapet,2,Thirumalagiri,12,Gundepuri,Kurra RAjitha,460,UR(W),925,23,0,2
30,Suryapet,2,Thirumalagiri,12,Gundepuri,PAKARENUKA,465,UR(W),925,23,0,2
30,Suryapet,2,Thirumalagiri,9,Chinthalkunta Thnda,Jathothu RAvi,0,ST(G),0,0,0,0
30,Suryapet,2,Thirumalagiri,16,Bandlapally,Kethireddy Sudharani,341,UR(W),758,9,0,4
30,Suryapet,2,Thirumalagiri,16,Bandlapally,METHUKU SOMALAXMI,417,UR(W),758,9,0,4
30,Suryapet,3,Thungathurthi,13,Vempaty,ABBAGANI PADMA,1447,UR(W),2748,56,2837,33
30,Suryapet,3,Thungathurthi,13,Vempaty,DAYAM SUJATHA,1301,UR(W),2748,56,2837,33
30,Suryapet,3,Thungathurthi,17,Velugupally,EGGE VIJAY,568,SC(G),2143,6,2271,0
30,Suryapet,3,Thungathurthi,17,Velugupally,JAKKULA RAJU,193,SC(G),2143,6,2271,0
30,Suryapet,3,Thungathurthi,17,Velugupally,MALLEPAKA YELLAMMA,554,SC(G),2143,6,2271,0
30,Suryapet,3,Thungathurthi,17,Velugupally,MAMIDI VENKANNA,743,SC(G),2143,6,2271,0
30,Suryapet,3,Thungathurthi,17,Velugupally,REDDYMALLA JOHN WESLEY,76,SC(G),2143,6,2271,0
30,Suryapet,3,Thungathurthi,17,Velugupally,SALVADI LAKSHMAN,9,SC(G),2143,6,2271,0
30,Suryapet,3,Thungathurthi,21,Thurpugudem,KANNEBOINA KALAIAH,0,UR(G),0,0,0,0
30,Suryapet,3,Thungathurthi,21,Thurpugudem,KANNEBOINA KALAIAH,0,UR(G),0,0,0,0
30,Suryapet,3,Thungathurthi,21,Thurpugudem,GUJJA PULAMMA,0,UR(G),0,0,0,0
30,Suryapet,3,Thungathurthi,21,Thurpugudem,GUNDLA VENKANNA,0,UR(G),0,0,0,0
30,Suryapet,3,Thungathurthi,21,Thurpugudem,KANNEBOINA KALAIAH,0,UR(G),0,0,0,0
30,Suryapet,3,Thungathurthi,21,Thurpugudem,HAZARI SRINIVASA RAO,0,UR(G),0,0,0,0
30,Suryapet,3,Thungathurthi,21,Thurpugudem,GUNDLA VENKANNA,0,UR(G),0,0,0,0
30,Suryapet,3,Thungathurthi,21,Thurpugudem,GUJJA PULAMMA,0,UR(G),0,0,0,0
30,Suryapet,3,Thungathurthi,21,Thurpugudem,GUJJA PULAMMA,0,UR(G),0,0,0,0
30,Suryapet,3,Thungathurthi,21,Thurpugudem,HARIJA SRINIVASA RAVU,0,UR(G),0,0,0,0
30,Suryapet,3,Thungathurthi,21,Thurpugudem,KANNEBOINA KALAIAH,0,UR(G),0,0,0,0
30,Suryapet,3,Thungathurthi,23,Thungathurthy,ARUNA GUDIPUDI,1499,UR(W),4151,86,4258,21
30,Suryapet,3,Thungathurthi,23,Thungathurthy,SANKINENI SWARUPA,2652,UR(W),4151,86,4258,21
30,Suryapet,3,Thungathurthi,4,Surya Thanda,GUGULOTHU BHADRU,0,ST(G),0,0,0,0
30,Suryapet,3,Thungathurthi,4,Surya Thanda,LAKAVATH YAKU,0,ST(G),0,0,0,0
30,Suryapet,3,Thungathurthi,4,Surya Thanda,LAKAVATH YAKU,0,ST(G),0,0,0,0
30,Suryapet,3,Thungathurthi,4,Surya Thanda,GUGULOTHU BHADRU,0,ST(G),0,0,0,0
30,Suryapet,3,Thungathurthi,8,Singaram Thanda,SARITH ANGOTHU,0,ST(W),0,0,0,0
30,Suryapet,3,Thungathurthi,8,Singaram Thanda,DHARAVATH BUJJAMMA,0,ST(W),0,0,0,0
30,Suryapet,3,Thungathurthi,8,Singaram Thanda,KETHAVATH PADMA,0,ST(W),0,0,0,0
30,Suryapet,3,Thungathurthi,16,Sangem,KALAKOTLA SRILATHA,298,SC(W),1018,25,1048,5
30,Suryapet,3,Thungathurthi,16,Sangem,YESHAMALLA SUSHEELA,384,SC(W),1018,25,1048,5
30,Suryapet,3,Thungathurthi,16,Sangem,KALAKOTLA NARSAMMA,336,SC(W),1018,25,1048,5
30,Suryapet,3,Thungathurthi,3,Ravulapally X-Road Thanda,GUGULOTHU VENKANNA,334,ST(G),662,7,671,2
30,Suryapet,3,Thungathurthi,3,Ravulapally X-Road Thanda,GUGULOTHU NARESH,328,ST(G),662,7,671,2
30,Suryapet,3,Thungathurthi,14,Ravulapally,VAYYA YADAMMA,666,SC(W),1176,38,1224,10
30,Suryapet,3,Thungathurthi,14,Ravulapally,CHINTHAKUNTLA RAJITHA,510,SC(W),1176,38,1224,10
30,Suryapet,3,Thungathurthi,2,Ramanna Gudem Thanda,AMBOTHU BADRAMMA,265,UR(W),544,11,556,1
30,Suryapet,3,Thungathurthi,2,Ramanna Gudem Thanda,GUGULOTHU KANTHI,276,UR(W),544,11,556,1
30,Suryapet,3,Thungathurthi,2,Ramanna Gudem Thanda,gugulothu mangamma,3,UR(W),544,11,556,1
30,Suryapet,3,Thungathurthi,5,Manchya Thanda,LAKAVATH SHARADA,0,ST(W),0,0,0,0
30,Suryapet,3,Thungathurthi,18,Manapuram,LAKAVATH PANTHU,339,ST(G),702,11,715,2
30,Suryapet,3,Thungathurthi,18,Manapuram,BANOTHU NEELAMMA,363,ST(G),702,11,715,2
30,Suryapet,3,Thungathurthi,19,Kothagudem,MANGALAPELLI MUTHILINGAM,3,SC(G),1548,40,1592,4
30,Suryapet,3,Thungathurthi,19,Kothagudem,CHINTAKUNTLA RAMBABU,746,SC(G),1548,40,1592,4
30,Suryapet,3,Thungathurthi,19,Kothagudem,NAKIREKANTI VIJAY,799,SC(G),1548,40,1592,4
30,Suryapet,3,Thungathurthi,7,Keshavapuram,MIRYALA ANITHA,189,SC(W),334,2,337,1
30,Suryapet,3,Thungathurthi,7,Keshavapuram,MIRYALA NARSAMMA,145,SC(W),334,2,337,1
30,Suryapet,3,Thungathurthi,9,Kashi Thanda,SHAIK FATHIMA,0,UR(G),0,0,0,0
30,Suryapet,3,Thungathurthi,11,Karivirala,VELGU BHASKAR,189,BC(G),394,7,402,3
30,Suryapet,3,Thungathurthi,11,Karivirala,VELUGU VENKANNA,205,BC(G),394,7,402,3
30,Suryapet,3,Thungathurthi,6,Gudi Thanda,gugulothu BARATHAMMA,241,ST(W),447,3,453,3
30,Suryapet,3,Thungathurthi,6,Gudi Thanda,BANOTHU BUJJAMMA,206,ST(W),447,3,453,3
30,Suryapet,3,Thungathurthi,20,Gottiparthy,PATI VENKATESWARA RAO,131,UR(G),2636,86,2726,4
30,Suryapet,3,Thungathurthi,20,Gottiparthy,KETHIREDDY VIJAY KUMAR REDDY,853,UR(G),2636,86,2726,4
30,Suryapet,3,Thungathurthi,20,Gottiparthy,KETHIREDDY SRAVAN KUMAR REDDY,10,UR(G),2636,86,2726,4
30,Suryapet,3,Thungathurthi,20,Gottiparthy,CHANDA VENKANNA,1266,UR(G),2636,86,2726,4
30,Suryapet,3,Thungathurthi,20,Gottiparthy,NIMMALA BUCHIBABU,376,UR(G),2636,86,2726,4
30,Suryapet,3,Thungathurthi,22,Ganugabanda,NALLU RAMCHANDARA REDDY,872,UR(G),1351,10,1364,3
30,Suryapet,3,Thungathurthi,22,Ganugabanda,RUDRA RAMACHANDAN,479,UR(G),1351,10,1364,3
30,Suryapet,3,Thungathurthi,1,Devunigutta Thanda,GUGULOTHU KELI,0,ST(G),0,0,0,0
30,Suryapet,3,Thungathurthi,1,Devunigutta Thanda,ABBAGANI PADMA,0,ST(G),0,0,0,0
30,Suryapet,3,Thungathurthi,1,Devunigutta Thanda,GUGULOTHU EROJI,0,ST(G),0,0,0,0
30,Suryapet,3,Thungathurthi,1,Devunigutta Thanda,GUGULOTHU ARUNA,0,ST(G),0,0,0,0
30,Suryapet,3,Thungathurthi,1,Devunigutta Thanda,GUGULOTHU BHASKER,0,ST(G),0,0,0,0
30,Suryapet,3,Thungathurthi,1,Devunigutta Thanda,GUGULOTHU VEEROJI,0,ST(G),0,0,0,0
30,Suryapet,3,Thungathurthi,1,Devunigutta Thanda,GUGULOTHU VINOD,0,ST(G),0,0,0,0
30,Suryapet,3,Thungathurthi,12,Bapanbai Thanda,BHUKYA BADRI,0,ST(W),0,0,0,0
30,Suryapet,3,Thungathurthi,15,Banda Ramaram,MADDI NAGALAKSHMI,350,UR(W),1052,10,1063,1
30,Suryapet,3,Thungathurthi,15,Banda Ramaram,UPPUNUTHALA PRANITHA,702,UR(W),1052,10,1063,1
30,Suryapet,3,Thungathurthi,24,Annaram,KADEM SAIDULU,1222,SC(G),2752,87,2844,11
30,Suryapet,3,Thungathurthi,24,Annaram,BAJE KAMALAMMA,24,SC(G),2752,87,2844,11
30,Suryapet,3,Thungathurthi,24,Annaram,MITTAGADUPULA ANOK,1506,SC(G),2752,87,2844,11
30,Suryapet,11,Penpahad,23,Lingala,MAMIDI VENKANNA,824,BC(G),1477,18,0,2
30,Suryapet,11,Penpahad,23,Lingala,GARLAPATI SWARNA,653,BC(G),1477,18,0,2
30,Suryapet,19,Palakeedu,19,Yallapuram,TEEGALA LAKSHMAMMA,482,UR(W),929,20,0,6
30,Suryapet,19,Palakeedu,19,Yallapuram,TEEGALA SWARNA,447,UR(W),929,20,0,6
30,Suryapet,5,Noothankal,17,Yerrapahad,Lingala Padma,355,UR(G),2149,49,0,9
30,Suryapet,5,Noothankal,17,Yerrapahad,Gaddula Lingaraju,767,UR(G),2149,49,0,9
30,Suryapet,5,Noothankal,17,Yerrapahad,Gurram Sathyanarayana,1027,UR(G),2149,49,0,9
30,Suryapet,5,Noothankal,12,Yadavalli,BAABU KOTCHARLA,785,SC(G),1526,19,6,6
30,Suryapet,5,Noothankal,12,Yadavalli,Arupula Naresh,741,SC(G),1526,19,6,6
30,Suryapet,5,Noothankal,10,Venkepalli,MATHANGI SOMANARSAMMA,760,SC(W),1213,16,0,5
30,Suryapet,5,Noothankal,10,Venkepalli,PALVAI SUMALATHA,453,SC(W),1213,16,0,5
30,Suryapet,5,Noothankal,1,Teekya Thanda,lavudya narsimha,0,ST(G),0,0,0,0
30,Suryapet,5,Noothankal,11,Tallasingaram,chudi lingareddy,1175,UR(G),2184,24,0,9
30,Suryapet,5,Noothankal,11,Tallasingaram,daram ravinder,1009,UR(G),2184,24,0,9
30,Suryapet,5,Noothankal,5,Somla Thanda,guguloth Beema,249,ST(G),566,15,0,0
30,Suryapet,5,Noothankal,5,Somla Thanda,GUGULOTH SHANKAR,317,ST(G),566,15,0,0
30,Suryapet,5,Noothankal,7,Pedanemila,MARATI RAMASWAMY,659,SC(G),1218,40,0,4
30,Suryapet,5,Noothankal,7,Pedanemila,Anjapalli Sudharshan,7,SC(G),1218,40,0,4
30,Suryapet,5,Noothankal,7,Pedanemila,EDLA SREENU,552,SC(G),1218,40,0,4
30,Suryapet,5,Noothankal,8,Noothankal,KARUNASRI TEEGALA,2224,UR(W),3698,122,0,20
30,Suryapet,5,Noothankal,8,Noothankal,yasa chandrakala,9,UR(W),3698,122,0,20
30,Suryapet,5,Noothankal,8,Noothankal,BHUREDDI KALAVATHI,1465,UR(W),3698,122,0,20
30,Suryapet,5,Noothankal,6,Miryala,gunaganti suguna,848,BC(W),2135,55,0,16
30,Suryapet,5,Noothankal,6,Miryala,kanakati sunitha,1287,BC(W),2135,55,0,16
30,Suryapet,5,Noothankal,16,Machanpalle,surugu upendra,594,UR(W),1453,27,0,0
30,Suryapet,5,Noothankal,16,Machanpalle,kundena ammakka,859,UR(W),1453,27,0,0
30,Suryapet,5,Noothankal,15,Lingampally,goruganti usha,905,UR(W),1629,39,0,10
30,Suryapet,5,Noothankal,15,Lingampally,medipelli venkatamma,724,UR(W),1629,39,0,10
30,Suryapet,5,Noothankal,4,Kotha Thanda,vankudoth veeramma,0,ST(W),0,0,0,0
30,Suryapet,5,Noothankal,13,Dirsinapally,badavath savithri,520,ST(W),728,10,0,1
30,Suryapet,5,Noothankal,13,Dirsinapally,banoth somakka,208,ST(W),728,10,0,1
30,Suryapet,5,Noothankal,9,Chilpakuntla,Bathula Thirumallish,22,UR(G),2333,62,0,3
30,Suryapet,5,Noothankal,9,Chilpakuntla,Kompalli Ram reddy,1310,UR(G),2333,62,0,3
30,Suryapet,5,Noothankal,9,Chilpakuntla,Bikki Srinadh,2,UR(G),2333,62,0,3
30,Suryapet,5,Noothankal,9,Chilpakuntla,Kusu BalaKrishana,4,UR(G),2333,62,0,3
30,Suryapet,5,Noothankal,9,Chilpakuntla,Allipurapu Sanjeeva reddy,995,UR(G),2333,62,0,3
30,Suryapet,5,Noothankal,14,Bhikkumalla,GANDASIRI SAILAJA,46,BC(G),970,18,0,0
30,Suryapet,5,Noothankal,14,Bhikkumalla,KAPALA RAMURTHY,369,BC(G),970,18,0,0
30,Suryapet,5,Noothankal,14,Bhikkumalla,AALAKUNTLA RAMESH,7,BC(G),970,18,0,0
30,Suryapet,5,Noothankal,14,Bhikkumalla,BOLEPALLI ASHOK,548,BC(G),970,18,0,0
30,Suryapet,5,Noothankal,2,Bakkahemla Thanda,SUJATHA GUGULOTH,355,ST(W),723,8,0,3
30,Suryapet,5,Noothankal,2,Bakkahemla Thanda,PATHULOTHU RANGAMMA,368,ST(W),723,8,0,3
30,Suryapet,5,Noothankal,3,Alugunur,patteti vinoda,696,SC(W),1322,24,0,2
30,Suryapet,5,Noothankal,3,Alugunur,patteti laxmikantha,34,SC(W),1322,24,0,2
30,Suryapet,5,Noothankal,3,Alugunur,patteti poolamma,592,SC(W),1322,24,0,2
30,Suryapet,19,Palakeedu,16,Shunyapahad,NEERAJA RAMAVATH,359,ST(W),1233,9,0,13
30,Suryapet,19,Palakeedu,16,Shunyapahad,RAMAVATH BHEEKI,874,ST(W),1233,9,0,13
30,Suryapet,19,Palakeedu,18,Sajjapuram,KAMPASATI GANGAIAH,231,BC(G),795,13,0,2
30,Suryapet,19,Palakeedu,18,Sajjapuram,BORIGORLA GANGAIAH,204,BC(G),795,13,0,2
30,Suryapet,19,Palakeedu,18,Sajjapuram,NARSIMHA CHENNABOINA,360,BC(G),795,13,0,2
30,Suryapet,19,Palakeedu,12,Ravipahad,Chimata Venkanna,1,UR(G),731,3,0,0
30,Suryapet,19,Palakeedu,12,Ravipahad,Gaddam Sunitha,307,UR(G),731,3,0,0
30,Suryapet,19,Palakeedu,12,Ravipahad,Namburi Krishnareddy,423,UR(G),731,3,0,0
30,Suryapet,19,Palakeedu,2,Raghavapuram,CHINTHA VENKATAMMA,247,SC(W),479,2,0,2
30,Suryapet,19,Palakeedu,2,Raghavapuram,BUDEGA   VIMALA,232,SC(W),479,2,0,2
30,Suryapet,19,Palakeedu,17,Palakeedu,YALAMCHERVU SHIRISHA,456,UR(W),957,13,0,1
30,Suryapet,19,Palakeedu,17,Palakeedu,SUROJU USHARANI,8,UR(W),957,13,0,1
30,Suryapet,19,Palakeedu,17,Palakeedu,NAGALAXMI BAIREDDY,493,UR(W),957,13,0,1
30,Suryapet,19,Palakeedu,13,Nagireddygudem,MUNAGALA MADHAVI,398,UR(W),777,8,0,2
30,Suryapet,19,Palakeedu,13,Nagireddygudem,VANGALA RAJITHA,379,UR(W),777,8,0,2
30,Suryapet,19,Palakeedu,20,Musioddusingaram,GUTHIKONDA SHAILAJA,298,UR(W),790,5,0,0
30,Suryapet,19,Palakeedu,20,Musioddusingaram,BOYABOINA VENKATARAMANA,332,UR(W),790,5,0,0
30,Suryapet,19,Palakeedu,20,Musioddusingaram,SURABHI SAIDAMMA,160,UR(W),790,5,0,0
30,Suryapet,19,Palakeedu,1,Megadampahad Thanda,Bhukya Bujji,346,ST(W),743,9,0,5
30,Suryapet,19,Palakeedu,1,Megadampahad Thanda,BUKYA  RAMBAI,397,ST(W),743,9,0,5
30,Suryapet,19,Palakeedu,7,Mahankaligudem,Pidamarthi Nirmala,202,SC(W),464,5,0,3
30,Suryapet,19,Palakeedu,7,Mahankaligudem,Krishnaveni Nennepangu,0,SC(W),464,5,0,3
30,Suryapet,19,Palakeedu,7,Mahankaligudem,TALURI  MAMATHA,58,SC(W),464,5,0,3
30,Suryapet,19,Palakeedu,7,Mahankaligudem,Sweetha Aluri,204,SC(W),464,5,0,3
30,Suryapet,19,Palakeedu,14,Komatikunta,AVIRABOINA MADHAVI,313,BC(W),701,5,0,0
30,Suryapet,19,Palakeedu,14,Komatikunta,PEDDARAPU  RAMALAXVAMMA,388,BC(W),701,5,0,0
30,Suryapet,19,Palakeedu,5,Jhanpahad Dharga,Banothu Vijaya,270,UR(W),942,24,0,4
30,Suryapet,19,Palakeedu,5,Jhanpahad Dharga,Rupavath lakshmi,3,UR(W),942,24,0,4
30,Suryapet,19,Palakeedu,5,Jhanpahad Dharga,Bhukya Lakshmi,256,UR(W),942,24,0,4
30,Suryapet,19,Palakeedu,5,Jhanpahad Dharga,Vadithya Seetha,11,UR(W),942,24,0,4
30,Suryapet,19,Palakeedu,5,Jhanpahad Dharga,Rupavath Gori,402,UR(W),942,24,0,4
30,Suryapet,19,Palakeedu,11,Janpahad ,VENKATSUBBARAO  NARAPARAJU,620,UR(G),1298,11,0,2
30,Suryapet,19,Palakeedu,11,Janpahad ,RAMAVATH SANTOSH,42,UR(G),1298,11,0,2
30,Suryapet,19,Palakeedu,11,Janpahad ,KURAPATI  VENKATESWARLU,636,UR(G),1298,11,0,2
30,Suryapet,19,Palakeedu,8,Hanumaiahgudem,KANDUKURI SARITHA,0,UR(W),0,0,0,0
30,Suryapet,19,Palakeedu,9,Gundlapahad ,SALEHA  SULTHANA,163,BC(W),554,3,0,3
30,Suryapet,19,Palakeedu,9,Gundlapahad ,MALAKANTI  PADMA,391,BC(W),554,3,0,3
30,Suryapet,19,Palakeedu,3,Gundeboinagudem,Mundla nagesh,148,SC(G),335,3,0,2
30,Suryapet,19,Palakeedu,3,Gundeboinagudem,Nereti Saidulu,187,SC(G),335,3,0,2
30,Suryapet,19,Palakeedu,21,Guduguntlapalem,GUNDRA CHINA JANREDDY,591,UR(G),1273,42,0,3
30,Suryapet,19,Palakeedu,21,Guduguntlapalem,ANJIREDDY KISHTIPATI,673,UR(G),1273,42,0,3
30,Suryapet,19,Palakeedu,21,Guduguntlapalem,TONUKUNURI SAIDULU,1,UR(G),1273,42,0,3
30,Suryapet,19,Palakeedu,21,Guduguntlapalem,RAYI NAGARAJU,8,UR(G),1273,42,0,3
30,Suryapet,19,Palakeedu,4,Devula Thanda,Banavath Sali,193,ST(G),411,1,0,1
30,Suryapet,19,Palakeedu,4,Devula Thanda,MALOTHU  SUMAN,218,ST(G),411,1,0,1
30,Suryapet,19,Palakeedu,6,Cheruvu Thanda,BANAVATH  DEVI,245,ST(W),470,0,0,0
30,Suryapet,19,Palakeedu,6,Cheruvu Thanda,SAPAVATH  SANDYA,1,ST(W),470,0,0,0
30,Suryapet,19,Palakeedu,6,Cheruvu Thanda,NANDUKUMARI  NENAVATHU,224,ST(W),470,0,0,0
30,Suryapet,19,Palakeedu,10,Bothalapalem,SHAIK MEERA HUSSAIN,10,UR(G),1510,43,0,5
30,Suryapet,19,Palakeedu,10,Bothalapalem,BOGALA VEERA REDDY,879,UR(G),1510,43,0,5
30,Suryapet,19,Palakeedu,10,Bothalapalem,SHAIK SAIDA HUSSAIN,15,UR(G),1510,43,0,5
30,Suryapet,19,Palakeedu,10,Bothalapalem,PINNELLI UPENDAR RAO,606,UR(G),1510,43,0,5
30,Suryapet,19,Palakeedu,22,Bette Thanda,malothu hathiram,5,ST(G),1113,25,0,4
30,Suryapet,19,Palakeedu,22,Bette Thanda,BANDAVATH RAMARAO,547,ST(G),1113,25,0,4
30,Suryapet,19,Palakeedu,22,Bette Thanda,MALOTHU MOTHILAL,561,ST(G),1113,25,0,4
30,Suryapet,19,Palakeedu,15,Alingapuram,KOTHA BHIKSHMAMMA,0,UR(G),0,0,0,0
30,Suryapet,11,Penpahad,5,Thangellagudem,Bade Eshwaramma,496,BC(W),652,10,0,10
30,Suryapet,11,Penpahad,5,Thangellagudem,Gunaganti LAXMI,156,BC(W),652,10,0,10
30,Suryapet,11,Penpahad,29,Singareddipalem,SHAIK SHAREEFUDDIN,604,UR(G),1205,27,0,3
30,Suryapet,11,Penpahad,29,Singareddipalem,KONNI SRINIVAS BOSE,22,UR(G),1205,27,0,3
30,Suryapet,11,Penpahad,29,Singareddipalem,khammampati Nagaraju,151,UR(G),1205,27,0,3
30,Suryapet,11,Penpahad,29,Singareddipalem,Perla sridhar,428,UR(G),1205,27,0,3
30,Suryapet,11,Penpahad,3,Rangaiah Gudem,Thgaru Kalavathi,0,UR(W),0,0,0,0
30,Suryapet,11,Penpahad,27,Potlapahad,Yaggadi Janakiramaiah,3,UR(G),1302,14,0,0
30,Suryapet,11,Penpahad,27,Potlapahad,Yaggadi Gandhi,10,UR(G),1302,14,0,0
30,Suryapet,11,Penpahad,27,Potlapahad,MEKAPOTULA SEETHARAMULU,566,UR(G),1302,14,0,0
30,Suryapet,11,Penpahad,27,Potlapahad,KATAKAM RAGHUNADHAM,12,UR(G),1302,14,0,0
30,Suryapet,11,Penpahad,27,Potlapahad,Narayana Ramachandra reddy,12,UR(G),1302,14,0,0
30,Suryapet,11,Penpahad,27,Potlapahad,RAMINENI PUSHPAVATHI,699,UR(G),1302,14,0,0
30,Suryapet,11,Penpahad,16,Penpahad,Urugonda Janakamma,606,UR(W),1640,26,0,9
30,Suryapet,11,Penpahad,16,Penpahad,SWETHA THUMULA,1034,UR(W),1640,26,0,9
30,Suryapet,11,Penpahad,9,New Banjara Hills Thanda,NUNAVATH JAGAN,166,ST(G),452,4,0,0
30,Suryapet,11,Penpahad,9,New Banjara Hills Thanda,DHARAVTH BIKSHAM,286,ST(G),452,4,0,0
30,Suryapet,11,Penpahad,14,Narayanagudem,BACHANABOINA SRINIVAS,28,BC(G),842,12,0,3
30,Suryapet,11,Penpahad,14,Narayanagudem,MANDALI MALLAIAH,432,BC(G),842,12,0,3
30,Suryapet,11,Penpahad,14,Narayanagudem,Sunkaraboina Achaiah,382,BC(G),842,12,0,3
30,Suryapet,11,Penpahad,13,N Annaram,Danyakula Kotamma,760,BC(W),1485,31,0,9
30,Suryapet,11,Penpahad,13,N Annaram,Mandadi haritha,725,BC(W),1485,31,0,9
30,Suryapet,11,Penpahad,2,Nagulapahad,Meesala Rani,4,SC(W),526,8,0,0
30,Suryapet,11,Penpahad,2,Nagulapahad,Voggu Renuka,240,SC(W),526,8,0,0
30,Suryapet,11,Penpahad,2,Nagulapahad,Rayili Laxmi,282,SC(W),526,8,0,0
30,Suryapet,11,Penpahad,11,Morsakunta Thanda,Banotu Hussen,67,UR(G),520,7,0,1
30,Suryapet,11,Penpahad,11,Morsakunta Thanda,GUGULOTHU LAXMI,12,UR(G),520,7,0,1
30,Suryapet,11,Penpahad,11,Morsakunta Thanda,Devireddy Srinivasreddy,1,UR(G),520,7,0,1
30,Suryapet,11,Penpahad,11,Morsakunta Thanda,BHOOKYA USSEN,190,UR(G),520,7,0,1
30,Suryapet,11,Penpahad,11,Morsakunta Thanda,BANOTHU NARESH,40,UR(G),520,7,0,1
30,Suryapet,11,Penpahad,11,Morsakunta Thanda,BHOOKYA VENKANNA,210,UR(G),520,7,0,1
30,Suryapet,11,Penpahad,28,Mohammadapuram,KONDETI PAWAN,410,SC(G),902,22,0,0
30,Suryapet,11,Penpahad,28,Mohammadapuram,BANDHELA NAGARAJU,43,SC(G),902,22,0,0
30,Suryapet,11,Penpahad,28,Mohammadapuram,KONDETI GOPAIAH,5,SC(G),902,22,0,0
30,Suryapet,11,Penpahad,28,Mohammadapuram,KONDETI RAJINI,444,SC(G),902,22,0,0
30,Suryapet,11,Penpahad,7,Megya Thanda,BHUKYA RENUKA,290,UR(W),674,7,0,0
