state,year,district,block,gram_panchayat,ward_no,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,winner_basis,unopposed,reservation_raw,script,source_path,source_page
Telangana,2019,Bhadradri,Annapureddipalle,Marrigudem,10,gp_ward,ward member,BC Other than Woman,BC,0,Chittaluri Ramesh,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Narasapuram,1,gp_ward,ward member,Woman,NONE,1,Dubakula Saidamma,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Narasapuram,2,gp_ward,ward member,ST Woman,ST,1,Rajini Rajini,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Narasapuram,3,gp_ward,ward member,Woman,NONE,1,Banne Krishnakumari,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Narasapuram,4,gp_ward,ward member,Other than Woman,NONE,0,Bandi Raghupathi Reddy,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Narasapuram,5,gp_ward,ward member,Other than Woman,NONE,0,Bodha Srinivasareddi,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Narasapuram,6,gp_ward,ward member,ST Other than Woman,ST,0,Bhukya Radha,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Narasapuram,7,gp_ward,ward member,Other than Woman,NONE,0,chennuboina Laxminarayana,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Narasapuram,8,gp_ward,ward member,ST Woman,ST,1,Nallamothu Venkataramana,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Narasapuram,9,gp_ward,ward member,ST Woman,ST,1,Vasam Susheela,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Narasapuram,10,gp_ward,ward member,ST Other than Woman,ST,0,Maruthi Raghavulu,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Peddireddigudem,1,gp_ward,ward member,ST Woman,ST,1,Battu Sujatha,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Peddireddigudem,2,gp_ward,ward member,ST Woman,ST,1,Intika Sujatha,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Peddireddigudem,3,gp_ward,ward member,ST Woman,ST,1,Kaka Jayamma,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Peddireddigudem,4,gp_ward,ward member,ST Other than Woman,ST,0,Paddam Venkateswarlu,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Peddireddigudem,5,gp_ward,ward member,Other than Woman,NONE,0,Burugupalli Krishnarao,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Peddireddigudem,6,gp_ward,ward member,ST Other than Woman,ST,0,Krishna Borra,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Peddireddigudem,7,gp_ward,ward member,Other than Woman,NONE,0,Hahamad Khan Patan,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Peddireddigudem,8,gp_ward,ward member,ST Woman,ST,1,Chandavath Nagamani,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Peddireddigudem,9,gp_ward,ward member,Other than Woman,NONE,0,Nunna Basavaiah,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Peddireddigudem,10,gp_ward,ward member,Woman,NONE,1,Boinapalli Hemalatha,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Peddireddigudem,11,gp_ward,ward member,Woman,NONE,1,Boinapalli Sriveni,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Peddireddigudem,12,gp_ward,ward member,Woman,NONE,1,Vaddi Padmaja,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Pentlam,1,gp_ward,ward member,Other than Woman,NONE,0,Ateki Nageswararao,published,1,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Pentlam,2,gp_ward,ward member,ST Woman,ST,1,Soyam Nagamani,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Pentlam,3,gp_ward,ward member,Other than Woman,NONE,0,Maddi Venkateswararao,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Pentlam,4,gp_ward,ward member,ST Other than Woman,ST,0,thati Ramachandarrao,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Pentlam,5,gp_ward,ward member,Woman,NONE,1,Gangula Kumari,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Pentlam,6,gp_ward,ward member,Woman,NONE,1,Oggu Ramadevi,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Pentlam,7,gp_ward,ward member,Other than Woman,NONE,0,Goura Ramesh,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Pentlam,8,gp_ward,ward member,ST Woman,ST,1,Banavath Nagalaxmi,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Pentlam,9,gp_ward,ward member,ST Other than Woman,ST,0,Tejavath Vasram,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Pentlam,10,gp_ward,ward member,ST Woman,ST,1,Karam Bheemamma,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Thottipampu,1,gp_ward,ward member,ST Woman,ST,1,Uke Venkatamma,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Thottipampu,2,gp_ward,ward member,Other than Woman,NONE,0,Panuganti Ramarao,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Thottipampu,3,gp_ward,ward member,ST Other than Woman,ST,0,Uke Raju,published,1,ST(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Thottipampu,4,gp_ward,ward member,ST Woman,ST,1,Tanam Papamma,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Thottipampu,5,gp_ward,ward member,ST Woman,ST,1,Tellam Radhamma,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Thottipampu,6,gp_ward,ward member,ST Woman,ST,1,Sunnnam Karunamma,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Thottipampu,7,gp_ward,ward member,ST Other than Woman,ST,0,Punem Rajulu,published,1,ST(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Thottipampu,8,gp_ward,ward member,ST Other than Woman,ST,0,Kanithi Adhinarayana,published,1,ST(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Vootupally,1,gp_ward,ward member,Woman,NONE,1,Doddapaneni Rajeswari,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Vootupally,2,gp_ward,ward member,Other than Woman,NONE,0,Katta Shivaiah,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Vootupally,3,gp_ward,ward member,BC Woman,BC,1,Nune Nagendra,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Vootupally,4,gp_ward,ward member,ST Woman,ST,1,Thati Aruna,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Vootupally,5,gp_ward,ward member,ST Other than Woman,ST,0,Vade Rambabu,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Vootupally,6,gp_ward,ward member,ST Woman,ST,1,Vade Venkataramana,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Vootupally,7,gp_ward,ward member,ST Other than Woman,ST,0,Thati Madhu,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Annapureddipalle,Vootupally,8,gp_ward,ward member,Other than Woman,NONE,0,Uppathala Srinu,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Amerdha,1,gp_ward,ward member,Other than Woman,NONE,0,Bolla Suresh,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Amerdha,2,gp_ward,ward member,ST Woman,ST,1,Kalluri Venkatalaxmi,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Amerdha,3,gp_ward,ward member,Woman,NONE,1,Irugu Latha,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Amerdha,4,gp_ward,ward member,Woman,NONE,1,Mekala Mariyamma,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Amerdha,5,gp_ward,ward member,Other than Woman,NONE,0,Korsa Krishna,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Amerdha,6,gp_ward,ward member,ST Other than Woman,ST,0,Payam Nageswara Rao,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Amerdha,7,gp_ward,ward member,ST Woman,ST,1,Neelaveni Tellam,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Amerdha,8,gp_ward,ward member,ST Other than Woman,ST,0,Banoth Ramchandru,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Aswapuram,1,gp_ward,ward member,Other than Woman,NONE,0,Gade Keshava Reddy,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Aswapuram,2,gp_ward,ward member,ST Other than Woman,ST,0,Savalam Anil Kumakar,published,1,ST(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Aswapuram,3,gp_ward,ward member,ST Woman,ST,1,Padidala Saraswathi,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Aswapuram,4,gp_ward,ward member,ST Woman,ST,1,Karam Kousalya,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Aswapuram,5,gp_ward,ward member,Other than Woman,NONE,0,Chikka Padma,published,1,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Aswapuram,6,gp_ward,ward member,ST Woman,ST,1,Payam Narsamma,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Aswapuram,7,gp_ward,ward member,Other than Woman,NONE,0,Morvineni Chandrakala,published,1,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Aswapuram,8,gp_ward,ward member,Woman,NONE,1,Muthayaboina Venkataramana,published,1,UR(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Aswapuram,9,gp_ward,ward member,ST Other than Woman,ST,0,Bhukya Chandulal,published,1,ST(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Aswapuram,10,gp_ward,ward member,ST Other than Woman,ST,0,Uke Satheesh,published,1,ST(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Aswapuram,11,gp_ward,ward member,ST Woman,ST,1,Padma Banoth,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Aswapuram,12,gp_ward,ward member,Woman,NONE,1,Radhika Oruganti,published,1,UR(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Aswapuram,13,gp_ward,ward member,Woman,NONE,1,Nagamani Oruganti,published,1,UR(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Aswapuram,14,gp_ward,ward member,Woman,NONE,1,Nukala Sravani Sandhya,published,1,UR(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Aswapuram,15,gp_ward,ward member,Other than Woman,NONE,0,Khadir Shaik,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Aswapuram,16,gp_ward,ward member,ST Woman,ST,1,Tejavath Varalaxmi,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Nellipaka,1,gp_ward,ward member,BC Woman,BC,1,Parshaboina Yashoda,published,1,BC(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Nellipaka,2,gp_ward,ward member,SC Woman,SC,1,Pitta Shireesha,published,1,SC(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Nellipaka,3,gp_ward,ward member,Woman,NONE,1,Nakirakanti Savithri,published,1,UR(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Nellipaka,4,gp_ward,ward member,Other than Woman,NONE,0,Akkina ACHYUTARAMARAO,published,1,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Nellipaka,5,gp_ward,ward member,Other than Woman,NONE,0,Bathula Kishor,published,1,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Nellipaka,6,gp_ward,ward member,ST Woman,ST,1,Lanka Laxmi,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Nellipaka,7,gp_ward,ward member,Other than Woman,NONE,0,Thalluri Satyanarayana,published,1,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Aswapuram,Nellipaka,8,gp_ward,ward member,Other than Woman,NONE,0,Bitra Narsimha Rao,published,1,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Anjanapuram,1,gp_ward,ward member,Other than Woman,NONE,0,BIKARI SHAIK,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Anjanapuram,2,gp_ward,ward member,Woman,NONE,1,RAJIYABEGAM SHAIK,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Anjanapuram,3,gp_ward,ward member,ST Woman,ST,1,BHUKYA SIRIVENNELA,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Anjanapuram,4,gp_ward,ward member,ST Woman,ST,1,BHUKYA SUJATHA,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Anjanapuram,5,gp_ward,ward member,ST Other than Woman,ST,0,TEJAVATH BHASKAR RAO,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Anjanapuram,6,gp_ward,ward member,Other than Woman,NONE,0,BHUKYA ANANDRAO,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Anjanapuram,7,gp_ward,ward member,ST Woman,ST,1,BANOTH SAAJI,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Anjanapuram,8,gp_ward,ward member,ST Other than Woman,ST,0,TEJAVATH ARUNA,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Anjanapuram,9,gp_ward,ward member,ST Woman,ST,1,TEJAVATH BINDUPRIYA,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Anjanapuram,10,gp_ward,ward member,Other than Woman,NONE,0,BANOTH HARIKRISHANA,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Burgampahad,1,gp_ward,ward member,BC Woman,BC,1,PAVANI KANASANI,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Burgampahad,2,gp_ward,ward member,Other than Woman,NONE,0,ASHEEF MOHAMMAD,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Burgampahad,3,gp_ward,ward member,BC Other than Woman,BC,0,PODILA HIMAVANTH KUMAR,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Burgampahad,4,gp_ward,ward member,BC Other than Woman,BC,0,DHARMAIAH DEGALA,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Burgampahad,5,gp_ward,ward member,SC Woman,SC,1,NANDIPATI KALAVATHI,published,1,SC(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Burgampahad,6,gp_ward,ward member,SC Woman,SC,1,KESUPAKA LEELAVATHI,published,0,SC(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Burgampahad,7,gp_ward,ward member,Other than Woman,NONE,0,SHOUKATH ALI MOHAMMAD,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Burgampahad,8,gp_ward,ward member,BC Woman,BC,1,THOKALA SUMATHI,published,1,BC(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Burgampahad,9,gp_ward,ward member,BC Woman,BC,1,DURGA GONELA,published,1,BC(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Burgampahad,10,gp_ward,ward member,BC Other than Woman,BC,0,MANTHRI APPALA NAYIDU,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Burgampahad,11,gp_ward,ward member,BC Woman,BC,1,NEERUDU SAGARIKA,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Burgampahad,12,gp_ward,ward member,BC Woman,BC,1,SAI PRATHYUSHA JAKKULA,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Burgampahad,13,gp_ward,ward member,SC Other than Woman,SC,0,KESUPAKA SAMPATH KUMAR,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Burgampadu,Burgampahad,14,gp_ward,ward member,Other than Woman,NONE,0,SREENIVASA REDDY KAIPU,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Chandrugonda,Chandrugonda,1,gp_ward,ward member,ST Other than Woman,ST,0,Neelavarna Gugulothu,published,1,ST(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Chandrugonda,Chandrugonda,2,gp_ward,ward member,ST Woman,ST,1,Bethi Ramalaxmi,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Chandrugonda,Chandrugonda,3,gp_ward,ward member,ST Woman,ST,1,Boda Aruna,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Chandrugonda,Chandrugonda,4,gp_ward,ward member,Woman,NONE,1,Dasari Rukimini,published,1,UR(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Chandrugonda,Chandrugonda,5,gp_ward,ward member,Other than Woman,NONE,0,Dibbendula Babu rao,published,1,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Chandrugonda,Chandrugonda,6,gp_ward,ward member,Woman,NONE,1,Badugu Sujatha,published,1,UR(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Chandrugonda,Chandrugonda,7,gp_ward,ward member,Woman,NONE,1,Varikuti Vijayakumari,published,1,UR(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Chandrugonda,Chandrugonda,8,gp_ward,ward member,Other than Woman,NONE,0,LINGAM NAGESWARA RAO,published,1,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Chandrugonda,Chandrugonda,9,gp_ward,ward member,ST Woman,ST,1,BETHI BABY,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Chandrugonda,Chandrugonda,10,gp_ward,ward member,ST Other than Woman,ST,0,Nallagonda Nagulu,published,1,ST(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Chandrugonda,Chandrugonda,11,gp_ward,ward member,Other than Woman,NONE,0,SWARGAM NAGABHUSHANAM,published,1,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Chandrugonda,Chandrugonda,12,gp_ward,ward member,Other than Woman,NONE,0,Kondru Babu,published,1,UR(G),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
Telangana,2019,Bhadradri,Chandrugonda,Chandrugonda,13,gp_ward,ward member,ST Woman,ST,1,Banoth Latha,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Bhadradri.csv,
