state,year,district,block,gram_panchayat,ward_no,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,winner_basis,unopposed,reservation_raw,script,source_path,source_page
Telangana,2019,Adilabad,Boath,Mandabogada,,gp_head,sarpanch,ST Woman,ST,1,ADE CHAMBUBAI,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Boath,Marlapelly,,gp_head,sarpanch,ST Other than Woman,ST,0,KALLURI DEVENDHAR,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Boath,Nagapur,,gp_head,sarpanch,ST Woman,ST,1,KOVA SUMITHRA,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Boath,Nakkalwada,,gp_head,sarpanch,ST Other than Woman,ST,0,kodapa vijay,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Boath,Nigini,,gp_head,sarpanch,ST Other than Woman,ST,0,DURVA BHUMESH,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Boath,Pardi (B),,gp_head,sarpanch,ST Other than Woman,ST,0,JUGNAK MARUTHI,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Boath,Pardi (K),,gp_head,sarpanch,Woman,NONE,1,PANDRAM PARVATHIBAI,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Boath,Patnapur,,gp_head,sarpanch,ST Woman,ST,1,pandram suguna,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Boath,Pippaldhari,,gp_head,sarpanch,Other than Woman,NONE,0,BANDARI SRIDHAR REDDY,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Boath,Pochera,,gp_head,sarpanch,SC Other than Woman,SC,0,BURUGULA MALLESH,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Boath,Sakhera,,gp_head,sarpanch,Woman,NONE,1,JADHAV MEERABAI,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Boath,Sangvi,,gp_head,sarpanch,Woman,NONE,1,Thagire Panthabai,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Boath,Sonala,,gp_head,sarpanch,Other than Woman,NONE,0,CHETLAPELLI SADANANDAM,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Boath,Wajjar,,gp_head,sarpanch,ST Woman,ST,1,SIDAM BHUMBAI,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Admiyan,,gp_head,sarpanch,ST Other than Woman,ST,0,Javade Bharath,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Arjuni,,gp_head,sarpanch,ST Other than Woman,ST,0,Madavi Kanu,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Boddiguda G,,gp_head,sarpanch,ST Other than Woman,ST,0,Tekam Ayyu,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Dhaba B,,gp_head,sarpanch,ST Woman,ST,1,NAITHAM BADHUBAI,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Dhaba K,,gp_head,sarpanch,ST Other than Woman,ST,0,SIDAM ANANDRAO,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Dongargoan,,gp_head,sarpanch,ST Other than Woman,ST,0,Madavi Veeru,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Gadiguda,,gp_head,sarpanch,ST Other than Woman,ST,0,Mesram Jaivanth Rao,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Khadki,,gp_head,sarpanch,ST Woman,ST,1,Madavi Seetha Bai,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Khadodi,,gp_head,sarpanch,ST Woman,ST,1,Madavi Seetha bai,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Khandow,,gp_head,sarpanch,ST Other than Woman,ST,0,Herrekuma Chandrahari,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Kolama,,gp_head,sarpanch,ST Other than Woman,ST,0,Madavi Telangrao,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Kothapally G,,gp_head,sarpanch,ST Woman,ST,1,Kotnak Jaru Bai,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Kundi Shekuguda,,gp_head,sarpanch,ST Woman,ST,1,Uyika Bheembai,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Kunikasa G,,gp_head,sarpanch,ST Other than Woman,ST,0,Kodapa Jangu,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Lokari B,,gp_head,sarpanch,ST Woman,ST,1,Mesram Jaru,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Lokari K,,gp_head,sarpanch,ST Other than Woman,ST,0,Mesram Dev Rao,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Mediguda,,gp_head,sarpanch,ST Woman,ST,1,Kodapa Shobha,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Paraswada B,,gp_head,sarpanch,ST Other than Woman,ST,0,Sidam Jangu,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Paraswada K,,gp_head,sarpanch,ST Woman,ST,1,Ada Gangu Bai,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Pipri,,gp_head,sarpanch,ST Other than Woman,ST,0,Pusnaka Kala Bai,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Rampur,,gp_head,sarpanch,ST Woman,ST,1,Athram Maheshwari,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Romankasa,,gp_head,sarpanch,ST Woman,ST,1,Athram Rajubai,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Rupapur,,gp_head,sarpanch,ST Woman,ST,1,Kudmetha Som bai,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Sangvi,,gp_head,sarpanch,ST Woman,ST,1,Jugnak Annapurna,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gadiguda,Savri,,gp_head,sarpanch,ST Other than Woman,ST,0,Kodapa Mothu Bai,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Belluri,,gp_head,sarpanch,ST Other than Woman,ST,0,Sipelli Rajeshwar,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Damanguda,,gp_head,sarpanch,ST Woman,ST,1,Madavi Thurpabai,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Dongargaon,,gp_head,sarpanch,Woman,NONE,1,Laxmi bai,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Garkampet-I,,gp_head,sarpanch,ST Woman,ST,1,Parchaki Nilabai,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Gondharkapur,,gp_head,sarpanch,ST Woman,ST,1,Mamdadi Manjula,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Gudihathnur,,gp_head,sarpanch,ST Woman,ST,1,Jadhav Sunitha,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Guruj,,gp_head,sarpanch,ST Other than Woman,ST,0,Jadhav Govind,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Kamalapur,,gp_head,sarpanch,SC Woman,SC,1,Bowre Premalatha,published,,SC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Kolhari,,gp_head,sarpanch,Woman,NONE,1,Gitte Kalpana,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Lingapur,,gp_head,sarpanch,SC Other than Woman,SC,0,Jadi Subhash,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Machapur,,gp_head,sarpanch,ST Woman,ST,1,Ade Sangeetha,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Malkapoor,,gp_head,sarpanch,ST Other than Woman,ST,0,Kudmetha Manku,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Mankapoor,,gp_head,sarpanch,ST Woman,ST,1,Thodasam Bharathi,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Mannur,,gp_head,sarpanch,BC Woman,BC,1,Sinde Meena,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Muthnur,,gp_head,sarpanch,ST Other than Woman,ST,0,Gedam Vijay Kumar,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Muthnur Tanda,,gp_head,sarpanch,ST Woman,ST,1,Jadhav Sulochana,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Ragapoor,,gp_head,sarpanch,ST Other than Woman,ST,0,Atram Prabhakar,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Seethagondi,,gp_head,sarpanch,ST Other than Woman,ST,0,Madavi Dhanalaxmibai,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Shambuguda,,gp_head,sarpanch,ST Other than Woman,ST,0,Kumram Sambu,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Shanthapur,,gp_head,sarpanch,Other than Woman,NONE,0,Garrapelli Tirumala Goud,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Soyamguda,,gp_head,sarpanch,ST Woman,ST,1,Soyam Suguna Bai,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Suryaguda,,gp_head,sarpanch,ST Other than Woman,ST,0,Kumra Lingu,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Thosham,,gp_head,sarpanch,ST Other than Woman,ST,0,Soyam Dasru,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Tosham Tanda,,gp_head,sarpanch,ST Woman,ST,1,Jadhav Lalitha,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Umri-B,,gp_head,sarpanch,Other than Woman,NONE,0,Arka Mahadu,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Gudihathnur,Vaizapoor,,gp_head,sarpanch,Other than Woman,NONE,0,Sidam Laxman,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Adegaon-B,,gp_head,sarpanch,BC Woman,BC,1,Kadam Vanitha,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Adegaon (K),,gp_head,sarpanch,Other than Woman,NONE,0,KALLEM ANITHA,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Babjipet,,gp_head,sarpanch,ST Woman,ST,1,TEKAM LAXMI,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Boregaon,,gp_head,sarpanch,Woman,NONE,1,KUNTA ARUNDATHI,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Chincholi,,gp_head,sarpanch,ST Other than Woman,ST,0,PENDUR SHANKAR,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Devel Naik Thanda,,gp_head,sarpanch,ST Other than Woman,ST,0,RATHOD BHEEMBAI,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Dhaba B,,gp_head,sarpanch,BC Other than Woman,BC,0,SURYAVAMSHI RAMARAO,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Dhaba-K,,gp_head,sarpanch,Woman,NONE,1,MESRAM KAUSALYA BAI,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Dharampuri,,gp_head,sarpanch,ST Woman,ST,1,SOYAM MOTHIBAI,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Dubarpet (A),,gp_head,sarpanch,ST Other than Woman,ST,0,KATLE SHEKHAR,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Echoda,,gp_head,sarpanch,ST Woman,ST,1,CHOWHAN SUNITHA,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Gerjam,,gp_head,sarpanch,ST Woman,ST,1,KANAKA VIJAYA,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Gundala,,gp_head,sarpanch,BC Other than Woman,BC,0,Sharifa Bee,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Gundivagu,,gp_head,sarpanch,Woman,NONE,1,GOULE SANGEETHA,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Heerapur,,gp_head,sarpanch,Woman,NONE,1,JADHAV MENABAI,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Jalda,,gp_head,sarpanch,BC Woman,BC,1,Gitthe Jyothi,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Jamidi,,gp_head,sarpanch,Other than Woman,NONE,0,HARAN SUBHASH,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Junni,,gp_head,sarpanch,Other than Woman,NONE,0,GUTTE MADHAV,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Kamagiri,,gp_head,sarpanch,Other than Woman,NONE,0,Todasam Bheemrao,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Keshavapatnam,,gp_head,sarpanch,BC Other than Woman,BC,0,SHAIK SHAKIL,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Kokasmannur,,gp_head,sarpanch,SC Other than Woman,SC,0,BATTULA GANGARAM,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Madapur,,gp_head,sarpanch,Woman,NONE,1,KAMAR SULTHAN,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Malyal,,gp_head,sarpanch,SC Woman,SC,1,BHUTHI LAVANYA,published,,SC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Mankapur,,gp_head,sarpanch,ST Woman,ST,1,MADAVI SULOCHANA,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Mukra - B,,gp_head,sarpanch,Other than Woman,NONE,0,Adav Maruthi,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Mukra (K),,gp_head,sarpanch,BC Woman,BC,1,GADGE MEENAKSHI,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Narsapur,,gp_head,sarpanch,ST Other than Woman,ST,0,Druva Kousalya,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Navegaon,,gp_head,sarpanch,BC Other than Woman,BC,0,M PANDURANG,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Salyada,,gp_head,sarpanch,ST Other than Woman,ST,0,PENDOR RAMESH,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Sathnumber,,gp_head,sarpanch,Woman,NONE,1,Shaik Ameena,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Sirichalma,,gp_head,sarpanch,ST Woman,ST,1,GUNDALA LAXMI,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Ichoda,Talamadri,,gp_head,sarpanch,ST Other than Woman,ST,0,PERUMANDLA CHINNAIAH,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Anjee,,gp_head,sarpanch,ST Woman,ST,1,GARULE KUSUMA BAI,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Bikkutanda,,gp_head,sarpanch,ST Other than Woman,ST,0,ADE VIJAYA,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Dasnapur,,gp_head,sarpanch,ST Woman,ST,1,JAWDE PARVATHI BAI,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Devapur,,gp_head,sarpanch,ST Other than Woman,ST,0,MARSKOLA JAKU,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Dhanora B,,gp_head,sarpanch,ST Other than Woman,ST,0,ERMA JAKESHWAR,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Dodanda,,gp_head,sarpanch,ST Other than Woman,ST,0,TUMRAM NAGORAO,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Dongargaon,,gp_head,sarpanch,ST Other than Woman,ST,0,RATHOD RAMCHANDAR,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Eshwarnagar,,gp_head,sarpanch,ST Other than Woman,ST,0,R SHARADHA,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Gattepally,,gp_head,sarpanch,ST Other than Woman,ST,0,K MOHAN RAO,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Ginnera,,gp_head,sarpanch,ST Woman,ST,1,ARKA PULLA BAI,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Gourapur,,gp_head,sarpanch,ST Woman,ST,1,KOVA PATMA,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Harkapur,,gp_head,sarpanch,ST Other than Woman,ST,0,KAILAS KUDE,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Harkapur Tanda,,gp_head,sarpanch,ST Woman,ST,1,RATHOD SHEVANTA BAI,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Heerapur,,gp_head,sarpanch,ST Other than Woman,ST,0,GODAM NAGO RAO,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Indervelly B,,gp_head,sarpanch,ST Woman,ST,1,KORENGA GANDHARI,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Keslapur,,gp_head,sarpanch,ST Woman,ST,1,MESRAM RENUKA,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Markaguda,,gp_head,sarpanch,ST Other than Woman,ST,0,KODAPA BHEEMRAO,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Mendapally,,gp_head,sarpanch,ST Woman,ST,1,DURVA THURUPATHA BAI,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Muthnur,,gp_head,sarpanch,ST Woman,ST,1,THUMRAM BAGUBAI,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Pipri,,gp_head,sarpanch,ST Woman,ST,1,YERMA DEVU BAI,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Pittabongaram,,gp_head,sarpanch,ST Woman,ST,1,GANGA VETTI,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Samakka,,gp_head,sarpanch,ST Woman,ST,1,SOYAM RAMBA BAI,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Shankarguda,,gp_head,sarpanch,ST Other than Woman,ST,0,TUMRAM LAKSHMAN,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Tejapur,,gp_head,sarpanch,ST Woman,ST,1,MADAVI KAMESHWARI,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Tummaguda,,gp_head,sarpanch,ST Other than Woman,ST,0,MADAVI SHEKU,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Wadagaon,,gp_head,sarpanch,ST Woman,ST,1,ATRAM RATTU BAI,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Walgonda,,gp_head,sarpanch,ST Other than Woman,ST,0,KINAKA JUGADI RAO,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Inderavelly,Yemaikunta,,gp_head,sarpanch,ST Other than Woman,ST,0,J LAKHAN,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Jainad,Ada,,gp_head,sarpanch,BC Other than Woman,BC,0,Payala Sharath Kumar,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Jainad,Akoli,,gp_head,sarpanch,Woman,NONE,1,VANI KUNCHETTI,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Jainad,Akurla,,gp_head,sarpanch,BC Woman,BC,1,Raouthu Sunitha,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Jainad,Bahadurpur,,gp_head,sarpanch,Woman,NONE,1,GOTHRALA RADHIKA,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Jainad,Balapur,,gp_head,sarpanch,BC Other than Woman,BC,0,Jakkula Vinod,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Jainad,Belgaon,,gp_head,sarpanch,Other than Woman,NONE,0,Jangiri Ganganna,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Jainad,Belluri,,gp_head,sarpanch,ST Woman,ST,1,Kromra Roopa,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Jainad,Bhoraj,,gp_head,sarpanch,Woman,NONE,1,Kunta Jyothi Reddy,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Jainad,Deepaiguda,,gp_head,sarpanch,Other than Woman,NONE,0,BOLLI GANGANNA,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Jainad,Gimma-K,,gp_head,sarpanch,BC Other than Woman,BC,0,Suma Kola,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Jainad,Guda,,gp_head,sarpanch,SC Other than Woman,SC,0,Nimmal Prabhakar,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Jainad,Hashimpur,,gp_head,sarpanch,BC Other than Woman,BC,0,Pothamshetti Sambanna,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Jainad,Jainad,,gp_head,sarpanch,SC Other than Woman,SC,0,Dumala Devanna,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Jainad,Jamini,,gp_head,sarpanch,ST Woman,ST,1,Pendur Kanta Bai,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Jainad,Kamai,,gp_head,sarpanch,Other than Woman,NONE,0,VAIDHYA UMESH,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Jainad,Kamta,,gp_head,sarpanch,Other than Woman,NONE,0,Vaidya Balaji,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Jainad,Kanpa Mediguda,,gp_head,sarpanch,ST Woman,ST,1,Parsaki Laxmi,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Jainad,Kanpa Mediguda C,,gp_head,sarpanch,ST Other than Woman,ST,0,Jumnak Jugath Rao,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Adilabad,Jainad,Karanji-K,,gp_head,sarpanch,Woman,NONE,1,Yenugu Jyothi,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
