state,body,ward_no,survey_year,councillor,councillor_woman,councillor_party,councillor_age,councillor_education,councillor_professional_education,councillor_pan_card,councillor_criminal_cases,council,councillor_spell_id,woman_reserved,reservation_raw,total_funds,funds_prop,gbm_attended,total_gbms,ward_attendance,total_ward_meetings,other_meetings,total_other_meetings,total_questions,slum,samplesize,adminward,rating_roads,rating_traffic,rating_gardens,rating_transport,rating_rations,rating_hospitals,rating_schools,rating_power,rating_water,rating_flooding,rating_pollution,rating_crime,rating_law_order,rating_sanitation,rating_recall_party,rating_recall_name,rating_accessibility,rating_satisfaction,rating_corruption,rating_quality_of_life,rating_footpaths,questions_corporation,questions_crimecorrupt,questions_culture,questions_distribution,questions_education,questions_health,questions_housing,questions_humanres,questions_license,questions_otherinfrastructure,questions_pollution,questions_recreationcommunity,questions_renaming,questions_tax,questions_transport,questions_watertoilets,questions_other,rating_flags,source_path
Maharashtra,Brihanmumbai Municipal Corporation,172,2016,Manojkumar Martandrao Sansare,0,IND,48,B.Sc (Electronics),,Yes,4,2012,245,0,,5104844.5,0.4254037,45,74,7,15,0,0,6,0.36,,F/N,88.987,85.937,85.244,91.167,85.428,89.144,91.72,89.845,88.062,81.565,80.081,79.298,85.152,86.408,0,39.1,66.666664,76.41,74.39,77.95,,0,0,0,0,0,0,0.16666667,0,0,0,0.33333334,0,0,0,0.16666667,0,0.33333334,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,172,2018,Rajeshree Rajesh Shirwadkar,1,BJP,41,Graduate,,Yes,1,2017,246,0,G,5186319,0.8643865,83,102,11,19,153,174,6,0.36,,F/N,76.275,84.757,89.517,89.215,,86.464,88.557,90.667,88.416,86.198,85.264,81.513,81.277,77.647,84.6,69.3,77.39333,60.965,67.2175,56.365,73.778,0,0,0,0.33333334,0,0,0.16666667,0,0.16666667,0.16666667,0,0,0,0.16666667,0,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,173,2011,Hemant Umaji Doke,0,SS,,,,,,2007,247,0,,,,28,51,7,17,5,15,1,0.36,134,F/N,85.446,80.134,82.054,80.24,,81.075,80.996,80.255,81.381,79.942,81.258,79.759,81.454,79.929,,,,,41.8875,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,173,2013,Alka Hemant Doke,1,SS,54,SSC,,Yes,0,2012,248,1,W,5931151.5,0.9885253,66,70,17,17,22,25,0,0.36,,F/N,42.985,44.926,48.311,54.83,43.659,50.768,55.802,60.205,56.169,37.983,43.481,47.476,47.598,50.091,62,61.7,66.386665,41.715,34.06,43.415,,,,,,,,,,,,,,,,,,,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,173,2014,Alka Hemant Doke,1,SS,55,SSC,,Yes,0,2012,248,1,W,1.1657E7,0.97141665,52,65,14,15,14,22,2,0.36,,F/N,59.503,63.737,62.782,68.098,55.618,68.603,69.14,76.892,71.577,56.816,61.5,58.346,59.171,58.602,24.2,26.6,58.65,59.655,56.58,63.79,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,173,2015,Alka Hemant Doke,1,SS,56,SSC,,Yes,0,2012,248,1,W,3069000,0.5115,74,79,16,17,36,41,2,0.36,,F/N,55.276,51.61,41.489,64.397,70.747,63.917,61.572,78.351,79.238,55.744,48.433,51.78,58.107,61.685,2.8,1.4,66.94,65.34,68.7025,60.1125,,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,173,2016,Alka Hemant Doke,1,SS,57,SSC,,Yes,0,2012,248,1,W,6849177.5,0.5707648,68,74,14,15,25,27,3,0.36,,F/N,76.741,67.931,78.155,81.841,67.029,80.428,82.82,85.659,82.605,64.239,68.15,71.74,77.284,77.173,98.9,100,75,86.4175,95.835,83.9675,,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0.33333334,0.33333334,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,173,2018,Prahlad Amba Tombre,0,SS,,,,,,2017,249,0,SC,,,,,,,,,,,,,49.639,37.828,42.072,49.115,,47.45,47.569,55.136,52.901,31.781,37.137,46.649,50.266,33.049,76.3,85.5,93.53,58.44,52.82,79.995,35.458,,,,,,,,,,,,,,,,,,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,174,2011,Raghunath Dharma Thawai,0,INC,,,,,,2007,250,0,,,,45,51,12,17,11,15,17,0.36,122,F/N,76.345,74.605,75.843,77.381,,75.793,76.226,77.565,76.927,78.309,76.774,76.387,76.923,76.29,,,,,75.61,,,0,0,0,0,0.05882353,0,0.11764706,0,0,0,0,0,0.5294118,0,0.29411766,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,174,2013,Nayna Manhar Sheth,1,INC,60,SSC,,Yes,0,2012,251,1,W,5634310,0.9390517,65,70,15,17,35,37,7,0.36,,F/N,69.617,69.774,71.375,74.85,67.764,71.641,75.324,78.526,77.439,62.792,64.487,67.316,69.02,66.652,11.7,15.9,53.426666,65.205,67.5975,59.03,,0.14285715,0,0,0.14285715,0,0,0.2857143,0,0,0,0.2857143,0,0,0,0,0,0.14285715,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,174,2014,Nayna Manhar Sheth,1,INC,61,SSC,,Yes,0,2012,251,1,W,1.1482E7,0.95683336,51,65,13,15,18,32,12,0.36,,F/N,66.009,55.418,68.707,69.76,47.403,72.004,78.607,73.688,68.935,58.823,67.094,62.871,65.615,60.801,3.8,6.7,48.033333,49.515,45.985,61.7125,,0,0,0,0,0.083333336,0,0.41666666,0,0,0,0.083333336,0.083333336,0.33333334,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,174,2015,Nayna Manhar Sheth,1,INC,62,SSC,,Yes,0,2012,251,1,W,1904000,0.31733334,58,79,13,17,44,64,21,0.36,,F/N,68.54,53.664,72.231,69.654,51.897,69.233,82.359,83.163,75.609,53.753,52.166,52.337,64.225,58.367,33.2,80.9,59.863335,65.6375,70.29,73.0875,,0.0952381,0,0.04761905,0,0,0,0.23809524,0,0.0952381,0,0.2857143,0,0.14285715,0,0.04761905,0,0.04761905,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,174,2016,Nayna Manhar Sheth,1,INC,63,SSC,,Yes,0,2012,251,1,W,6773192.5,0.5644327,65,74,14,15,41,50,29,0.36,,F/N,72.153,56.599,72.012,72.391,54.096,77.578,85.27,86.593,84.295,56.118,57.965,60.553,74.829,69.451,42.4,64.6,73.14667,83.215,71.2825,68.57,,0.06896552,0.03448276,0,0,0.03448276,0,0.31034482,0.03448276,0.10344828,0,0,0,0.27586207,0,0.10344828,0.03448276,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,174,2018,Krishnaveni Vinod Reddy,1,BJP,50,HSC,,Yes,0,2017,252,1,W,5139024,0.856504,79,102,18,19,19,22,3,0.36,,F/N,90.646,83.257,84.982,85.89,,86.023,83.707,84.452,84.815,85.972,83.989,84.436,84.054,84.766,20.8,0,64.11667,26.41,80.5275,73.69,85.156,0.33333334,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0.33333334,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,175,2011,Parubai Dattu Katake,1,BSP,,,,,,2007,253,1,W,,,43,51,14,14,9,15,4,0.33,123,G/N,71.897,77.319,45.08,66.232,,75.595,73.034,76.436,75.705,65.387,68.629,74.661,75.276,71.875,,,,,90.93,,,0,0,0,0,0,0,0.25,0,0,0,0.5,0,0,0,0.25,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,175,2013,Sabreddy Mallesh Borra,0,RPI,45,Upto Ninth,,Yes,0,2012,254,0,,5852691.5,0.9754486,61,70,10,14,17,29,3,0.33,,G/N,63.469,55.509,48.425,51.757,43.959,47.006,51.18,54.162,53.225,37.442,44.924,47.432,48.765,44.662,67.3,20.6,61.93,56.8275,73.065,56.32,,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0.6666667,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,175,2014,Sabreddy Mallesh Borra,0,RPI,46,Upto Ninth,,Yes,0,2012,254,0,,1.1855E7,0.98791665,50,65,7,14,15,25,1,0.33,,G/N,66.567,61.351,63.368,69.119,62.288,77.457,80.258,76.967,77.334,62.609,66.873,58.974,60.111,59.843,5.4,16.7,45.643333,49.7725,46.1925,62.385,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,175,2015,Sabreddy Mallesh Borra,0,RPI,47,Upto Ninth,,Yes,0,2012,254,0,,5948000,0.9913333,63,79,13,17,13,21,2,0.33,,G/N,48.892,42.313,31.544,60.782,55.386,68.506,73.523,82.401,66.317,39.618,42.127,50.304,58.347,57.059,17.7,48.8,61.706665,52,62.615,55.415,,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,175,2016,Sabreddy Mallesh Borra,0,RPI,48,Upto Ninth,,Yes,0,2012,254,0,,5995810,0.49965084,57,74,4,14,7,14,0,0.33,,G/N,50.197,48.076,44.238,62.519,65.347,74.538,75.346,75.346,71.003,45.147,50.298,57.57,64.795,60.196,5.1,22.2,54.88,62.7875,54.9425,61.6175,,,,,,,,,,,,,,,,,,,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,175,2018,Mangesh Shridhar Satamkar,0,SS,52,Graduate,,Yes,0,2017,255,0,OBC,5370119.5,0.8950199,85,102,18,19,123,132,29,0.36,,F/N,71.458,65.706,72.931,79.196,,76.656,77.635,80.806,82.038,61.919,58.352,63.858,72.611,71.481,35.9,15.5,61.413334,55.0125,84.3825,77.2975,69.089,0.20689656,0,0,0.13793103,0.03448276,0.03448276,0.20689656,0.13793103,0,0,0.13793103,0,0.03448276,0,0.03448276,0,0.03448276,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,176,2011,Naresh Pehalwan Mane,0,INC,,,,,,2007,256,0,,,,33,51,11,14,29,75,13,0.33,122,G/N,71.579,66.005,52.937,63.577,,72.605,74.451,69.661,72.215,70.681,74.276,73.76,71.933,72.848,,,,,93.825,,,0,0,0,0,0.07692308,0,0.30769232,0,0,0,0.15384616,0,0,0,0.23076923,0.23076923,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,176,2013,Anusha R. Kodam (Valpadasi),1,SS,22,T.Y. Bio -Technology (Appeared),,Not given,0,2012,257,1,W,5787515,0.96458584,45,70,6,14,13,25,0,0.33,,G/N,62.89,62.235,54.399,70.189,69.386,66.764,68.827,81.485,72.122,53.816,59.037,59.942,63.52,55.871,29.2,47.1,59.896667,69.3375,69.745,63.08,,,,,,,,,,,,,,,,,,,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,176,2014,Anusha R. Kodam (Valpadasi),1,SS,23,T.Y. Bio -Technology (Appeared),,Not given,0,2012,257,1,W,1.1788E7,0.98233336,28,65,8,14,8,14,1,0.33,,G/N,61.586,64.072,50.931,66.659,47.291,81.544,78.948,80.187,69.915,60.775,58.731,55.251,51.864,52.939,23.2,36.7,55.556667,61.265,57.5325,57.52,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,176,2015,,0,,,,,,,2012,257,1,W,,,,,,,,,,0.33,,G/N,55.576,55.496,52.136,63.699,60.524,72.988,75.437,76.654,68.479,43.966,45.165,44.098,48.245,50.62,38,60.7,59.923332,60.3525,72.26,52.4,,,,,,,,,,,,,,,,,,,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,176,2016,Ganga Kunal Mane,1,INC,34,Seventh,,Yes,0,2012,257,1,W,5816767.5,0.48473063,59,74,10,14,0,0,6,0.33,,G/N,70.09,61.262,50.148,85.747,77.166,79.921,83.935,85.119,72.205,60.561,57.716,73.071,76.221,74.096,26.8,39.4,56.693333,70.9625,60.4875,65.67,,0.16666667,0.16666667,0,0,0,0,0.16666667,0,0,0,0.5,0,0,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,176,2018,Ravi Kondu Raja,0,INC,58,Graduate,,Yes,0,2017,258,0,G,5140502.5,0.8567504,101,102,5,19,170,187,57,0.36,,F/N,64.061,60.723,64.68,69.337,,68.667,71.869,67.036,68.991,53.704,49.554,57.688,60.217,53.252,12,38.9,61.763332,65.45,60.24,71.4825,53.786,0.15789473,0.03508772,0,0.01754386,0,0.07017544,0.12280702,0.07017544,0.05263158,0.0877193,0.10526316,0,0.01754386,0.03508772,0.22807017,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,177,2011,Sunanda Rajendra Suryavanshi,1,SS,,,,,,2007,259,1,W,,,43,51,11,14,19,28,2,0.33,122,G/N,60.654,67.654,31.321,51.239,,64.915,59.809,74.879,71.292,53.539,68.479,67.39,67.788,66.364,,,,,96.8375,,,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,177,2013,Rajendra Narayan Suryavanshi,0,SS,48,SSC,,Yes,8,2012,260,0,,5875465.5,0.97924423,66,70,13,14,11,25,3,0.33,,G/N,60.526,58.937,55.925,58.804,59.815,57.778,56.43,63.72,63.898,54.437,54.83,57.239,58.399,55.654,67.8,66.3,62.676666,69.71,73.49,72.735,,0,0,0,0,0,0,0.33333334,0,0,0,0.33333334,0,0,0,0.33333334,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,177,2014,Rajendra Narayan Suryavanshi,0,SS,49,SSC,,Yes,7,2012,260,0,,1.1741E7,0.9784167,59,65,11,14,16,22,9,0.33,,G/N,55.688,57.892,41.64,65.435,50.091,68.217,70.413,79.289,74.492,64.018,60.556,59.727,59.506,54.352,47.2,51,53.42,63.245,66.5625,61.5825,,0.11111111,0,0,0,0.11111111,0,0.33333334,0,0.11111111,0,0,0.11111111,0.11111111,0,0,0,0.11111111,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,177,2015,Rajendra Narayan Suryavanshi,0,SS,50,SSC,,Yes,7,2012,260,0,,5950000,0.9916667,71,79,13,17,24,41,3,0.33,,G/N,57.731,54.981,46.665,56.828,58.862,65.272,68.941,76.875,59.515,49.626,50.262,51.671,56.516,51.37,47.6,55.8,63.82,65.0925,60.5525,56.945,,0,0,0,0,0,0,0,0.33333334,0,0,0,0.33333334,0.33333334,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,177,2016,Rajendra Narayan Suryavanshi,0,SS,51,SSC,,Yes,7,2012,260,0,,5713694.5,0.4761412,74,74,12,14,19,27,9,0.33,,G/N,91.516,88.719,87.059,92.614,90.943,91.512,90.134,93.229,89.801,85.825,85.125,88.144,89.525,90.057,0.9,72.5,88.94,92.36,81.2175,87.145,,0.22222222,0,0,0,0,0,0,0,0,0,0.11111111,0.11111111,0.11111111,0,0.22222222,0.22222222,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,177,2018,Nehal Amar Shah,1,BJP,45,Graduate,,Yes,0,2017,261,1,W,5458770.5,0.9097951,101,102,19,19,20,22,9,0.36,,F/N,61.652,47.957,56.456,58.25,,58.709,59.881,53.06,58.523,53.305,54.903,66.392,58.457,59.38,78.1,7.6,54.853333,71.4625,75.105,66.6475,65.05,0,0,0,0,0,0,0.22222222,0,0.11111111,0,0.22222222,0,0.33333334,0,0.11111111,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,178,2011,Mahendra Shivdas Shinde,0,INC,,,,,,2007,262,0,,,,44,51,11,14,23,31,6,0.33,118,G/N,64.715,76.68,37.177,61.73,,72.335,67.197,78.146,74.945,72.921,70.167,65.824,62.61,72.308,,,,,98.845,,,0,0,0,0,0.16666667,0,0.5,0,0,0,0,0,0.16666667,0,0,0.16666667,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,178,2013,Vakil Sagir Ahmed Shaikh,0,INC,34,Eighth,,Yes,0,2012,263,0,,5404642,0.90077364,59,70,13,14,18,25,2,0.33,,G/N,53.508,52.612,45.283,45.839,43.894,42.641,42.529,43.185,45.002,40.096,39.375,39.789,37.648,37.352,78.2,11.5,53.523335,51.1,59.6625,55.2075,,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,178,2014,Vakil Sagir Ahmed Shaikh,0,INC,35,Eighth,,Yes,0,2012,263,0,,1.1405E7,0.9504167,55,65,13,14,14,22,3,0.33,,G/N,55.979,54.909,49.699,67.197,49.187,77.855,80.54,79.452,73.563,62.099,63.652,66.313,65.998,65.172,8.3,26.2,61.39,67.955,60.56,64.53,,0,0,0,0,0,0,0.33333334,0,0,0,0.6666667,0,0,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,178,2015,Vakil Sagir Ahmed Shaikh,0,INC,36,Eighth,,Yes,0,2012,263,0,,6000000,1,69,79,17,17,16,41,5,0.33,,G/N,40.806,40.052,37.766,52.024,46.588,57.809,62.855,76.667,65.371,40.77,39.627,43.774,49.623,51.635,12.5,31,58.886665,57.9625,66.3225,53.855,,0,0,0,0,0,0,0,0,0,0,0.2,0,0.8,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,178,2016,Vakil Sagir Ahmed Shaikh,0,INC,37,Eighth,,Yes,0,2012,263,0,,5165360,0.43044665,63,74,10,14,13,27,6,0.33,,G/N,53.33,47.84,33.813,59.499,56.529,72.358,69.619,79.799,66.561,48.224,49.394,55.677,70.006,67.659,56.9,74.5,61.44,58.075,61.3975,62.37,,0,0,0,0,0,0,0,0,0.16666667,0,0.33333334,0,0,0,0.16666667,0.16666667,0.16666667,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,178,2018,Amey Arun Ghole,0,SS,32,Post Graduate,,Yes,1,2017,264,0,G,5146410,0.857735,83,102,15,19,37,60,13,0.36,,F/N,47.246,47.146,47.119,67.193,,61.679,65.79,66.838,60.798,49.556,43.921,42.869,70.448,42.5,35.8,10.3,51.8,61.725,42.43,67.1175,33.685,0.15384616,0,0,0.07692308,0.07692308,0.07692308,0.46153846,0,0.07692308,0,0,0,0,0,0.07692308,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,179,2011,Hanumanta Sayappa Nandepalli,0,INC,,,,,,2007,265,0,,,,47,51,14,14,11,15,14,0.33,119,G/N,82.95,51.06,45.956,74.618,,80.666,74.585,81.223,81.58,78.821,79.616,72.984,74.685,78.415,,,,,83.6425,,,0,0.071428575,0,0.071428575,0,0.071428575,0.2857143,0,0,0,0.14285715,0.071428575,0,0,0.071428575,0.21428572,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,179,2013,Jyotsna Harjivan Parmar,1,SP,32,Fifth,,Not given,0,2012,266,1,W,5913723,0.9856205,41,70,11,14,13,44,0,0.33,,G/N,81.78,80.81,79.447,70.27,65.575,63.645,65.632,70.963,69.404,59.586,57.312,57.25,57.409,54.233,6.4,29.5,51.3,67.26,80.985,64.415,,,,,,,,,,,,,,,,,,,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,179,2014,Jyotsna Harjivan Parmar,1,SP,33,Fifth,,Not given,0,2012,266,1,W,1.192E7,0.99333334,32,65,9,14,16,36,0,0.33,,G/N,56.654,71.81,58.752,67.741,51.621,71.407,71.007,69.751,66.708,61.043,62.199,58.439,57.078,57.64,2.4,7.4,41.513332,47.1175,51.3625,59.1775,,,,,,,,,,,,,,,,,,,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,179,2015,Jyotsna Harjivan Parmar,1,SP,34,Fifth,,Not given,0,2012,266,1,W,5864000,0.9773333,30,79,14,17,7,60,1,0.33,,G/N,63.003,51.328,56.944,64.973,58.263,68.012,74.418,81.506,72.869,56.324,51.257,55.998,69.038,67.302,2.1,42.7,65.24,70.7425,80.295,77.695,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,179,2016,Jyotsna Harjivan Parmar,1,SP,35,Fifth,,Not given,0,2012,266,1,W,5791377,0.48261476,33,74,11,14,15,44,0,0.33,,G/N,74.018,68.877,67.821,80.455,75.232,80.468,79.714,79.252,80.835,71.97,73.633,75.603,77.197,77.663,2.8,20.6,66.98,75.975,71.2275,78.3025,,,,,,,,,,,,,,,,,,,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,179,2018,Sufiyan Niyaz Ahmed Vanu,0,INC,35,Post Graduate,,Yes,0,2017,267,0,G,4727761,0.7879602,85,102,12,19,35,46,7,0.36,,F/N,61.463,65.58,60.069,64.754,,66.248,65.923,68.266,63.555,58.005,65.624,57.796,64.68,55.419,34.6,53.1,68.36,41.5675,72.7325,69.025,61.533,0.14285715,0.14285715,0,0,0.14285715,0.14285715,0.2857143,0,0,0,0,0,0,0,0,0,0.14285715,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,180,2011,Mangala Vishnu Gaikwad,1,INC,,,,,,2007,271,1,W,,,45,51,11,14,8,14,3,0.33,119,G/N,81.775,83.99,79.605,79.817,,88.136,82.45,90.8,89.821,81.585,71.929,47.384,76.71,80.65,,,,,95.725,,,0,0,0,0,0,0.6666667,0,0,0,0,0,0,0.33333334,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,180,2013,Vishnu Ramchandra Gaikwad,0,IND,58,Eleventh,,Yes,0,2012,272,0,,5923626.5,0.9872711,57,70,10,14,14,18,2,0.33,,G/N,68.901,70.976,69.164,69.611,69.308,68.738,69.97,83.789,74.157,68.784,69.294,66.64,68.078,70,0,9,53.37,69.1325,90.7625,70.1975,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,180,2014,Vishnu Ramchandra Gaikwad,0,IND,59,Eleventh,,Yes,0,2012,272,0,,1.1923E7,0.9935833,63,65,9,14,11,17,6,0.33,,G/N,54.493,46.613,57.967,73.625,44.693,75.541,73.815,77.224,57.495,44.388,52.488,59.975,54.937,47.922,5.4,30.4,46.66,54.1775,54.455,65.4425,,0,0.16666667,0,0,0.16666667,0,0.5,0,0,0,0,0,0,0,0,0,0.16666667,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,180,2015,Vishnu Ramchandra Gaikwad,0,IND,60,Eleventh,,Yes,0,2012,272,0,,5681000,0.9468333,74,79,10,17,15,24,4,0.33,,G/N,60.821,53.825,67.27,53.038,51.481,75.559,74.338,84.145,78.342,62.725,54.961,57.128,69.469,65.771,21.9,52.8,73.22,74.0775,76.7075,67.325,,0.25,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,180,2016,Vishnu Ramchandra Gaikwad,0,IND,61,Eleventh,,Yes,0,2012,272,0,,5783630.5,0.4819692,65,74,12,14,119,141,10,0.33,,G/N,67.538,58.046,66.083,73.334,62.903,68.923,68.033,70.72,69.201,68.251,66.437,66.448,66.882,66.299,52.9,68.1,64.97667,75.5425,70.96,61.775,,0.1,0,0,0,0.1,0.1,0.3,0,0,0,0.2,0,0,0,0.2,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,180,2018,Smita Sharad Gaonkar,1,SS,50,SSC,,Yes,0,2017,273,1,OBC-W,5080806.5,0.8468011,98,102,18,19,50,52,3,0.36,,F/N,51.696,58.713,73.729,62.95,,48.596,63.274,77.767,68.855,71.253,53.383,40.314,72.198,56.768,2,32,49.036667,87.13,49.475,77.1775,54.606,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0.6666667,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,181,2011,Santosh Bhagwan Parab (Late),0,SS,,,,,,2007,274,0,,,,30,48,7,12,4,15,0,0.33,168,G/N,74.358,74.499,74.239,72.594,,73.487,73.208,71.453,71.08,68.493,67.127,67.794,68.504,69.267,,,,,86.6825,,,,,,,,,,,,,,,,,,,,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
