year,ward_no,serial,candidate,party,party_local,votes,electorate,valid_votes,source_path
2012,186,2,Seema Mahesh Shivalkar,MNS,maharashtra navnirman sena,8728,45447,21129,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,186,3,Rashmi Ramesh Surve,SS,shivsena,7280,45447,21129,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,187,1,Diwan Singh Adhikari,samajvadi party,samajvadi party,265,36079,18005,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,187,2,Ad. Baikar Kishor Yashwant,IND,Apaksh,170,36079,18005,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,187,3,Bhosale Jyoti Laxman,SS,shivsena,5319,36079,18005,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,187,4,Santosh Balkrushna Dhuri,MNS,maharashtra navnirman sena,5929,36079,18005,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,187,5,Shanker Vyantadri Gujjeti,bharip bahujan mahasangh,bharip bahujan mahasangh,78,36079,18005,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,187,6,Vishwanath Jagnath Jagtap,BSP,bahujan samaj party,136,36079,18005,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,187,7,Pawar Prakash Govind,IND,Apaksh,50,36079,18005,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,187,8,Sawant Mahesh Baliram,NCP,indian nationalist congress,5673,36079,18005,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,187,9,Tripathi Prashant Jitashanker,IND,Apaksh,385,36079,18005,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,188,1,Golda Roland Albukak,NCP,indian nationalist congress,5284,43234,22663,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,188,2,Kishori Liladhar Nakhva,MNS,maharashtra navnirman sena,6708,43234,22663,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,188,3,Anita Vikas Savarkar,BSP,bahujan samaj party,230,43234,22663,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,188,4,Varalikar Hemangi Harish,SS,shivsena,10441,43234,22663,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,189,1,Farhana Inamulla Chaudhary,IND,Apaksh,38,40606,17287,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,189,2,Meraj Inamulla Chaudhary,samajvadi party,samajvadi party,206,40606,17287,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,189,3,Mansi Madhukar Valavi,SS,shivsena,6726,40606,17287,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,189,4,Neeta Surendra Duggad,IND,Apaksh,457,40606,17287,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,189,5,Aampali Bhimrav Gavande,BSP,bahujan samaj party,525,40606,17287,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,189,6,Vijaya Anil Harane,IND,Apaksh,94,40606,17287,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,189,7,Vatsala Baban Jadhav,MNS,maharashtra navnirman sena,3347,40606,17287,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,189,8,Shashikala Ramesh Kamble,IND,Apaksh,431,40606,17287,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,189,9,Anita Satyam Nayar,NCP,nationalist congress party,5245,40606,17287,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,189,10,Sayali Arun Tambe,bharip bahujan mahasangh,bharip bahujan mahasangh,298,40606,17287,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,190,1,Shraddha Hemant Bhosale,republican party of india (A),republican party of india (A),122,41991,20691,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,190,2,Seema Hindurav Gayakwad,IND,Apaksh,40,41991,20691,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,190,3,Sakshi Sudhir Jalgaonker,IND,Apaksh,92,41991,20691,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,190,4,Shagufta Ebrahim Khan,samajvadi party,samajvadi party,309,41991,20691,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,190,5,Kirtikar Gauri Nandu,bharip bahujan mahasangh,bharip bahujan mahasangh,1099,41991,20691,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,190,6,Reshma Raja Naik,IND,Apaksh,35,41991,20691,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,190,7,Sangita Sanjay Ovhal,BSP,bahujan samaj party,485,41991,20691,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,190,8,Parab Anupama Aatmaram,SS,shivsena,6595,41991,20691,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,190,9,Suryavanshi Suvarna Vasant,NCP,indian nationalist congress,5144,41991,20691,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,190,10,Vange Hemlata Vinod,MNS,maharashtra navnirman sena,6770,41991,20691,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,191,1,Aagvani (Kudatkar) Jayashree,IND,Apaksh,2917,47893,22458,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,191,2,Chavan Riya Rajesh,NCP,nationalist congress party,5398,47893,22458,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,191,3,Gurabba Vaikappa Gollar,BSP,bahujan samaj party,417,47893,22458,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,191,4,Kishori Kishor Pednekar,SS,shivsena,9612,47893,22458,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,191,5,Sandav Uttara Uttam,MNS,maharashtra navnirman sena,5714,47893,22458,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,192,1,Nilima Shashant Jadhav,BSP,bahujan samaj party,1367,34396,15570,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,192,2,Jadhav Trupti Ajay,IND,Apaksh,97,34396,15570,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,192,3,Sunita Prakash Kyatam,SS,shivsena,2716,34396,15570,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,192,4,Mahale Ratna Raghunath,NCP,nationalist congress party,5340,34396,15570,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,192,5,Narvankar Pallavi Dattaram,MNS,maharashtra navnirman sena,4601,34396,15570,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,192,6,Pawar Manisha Prakash,IND,Apaksh,1449,34396,15570,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,193,1,Ahir Sunil Mohan,NCP,nationalist congress party,8541,36045,14793,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,193,2,Patil Rupesh Ramchandra,BJP,bjp,3212,36045,14793,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,193,3,Akur Ashok Patkar,MNS,maharashtra navnirman sena,3040,36045,14793,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,194,1,Ambekar Snehal Suryakant,SS,shivsena,11602,48172,21927,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,194,2,Insulkar Vanita Vasant,NCP,nationalist congress party,3146,48172,21927,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,194,3,Sidhi Vinayak Mhashilkar,MNS,maharashtra navnirman sena,7179,48172,21927,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,195,1,Arunatai Borange,maharashtra parivartan sena,maharashtra parivartan sena,200,49443,23838,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,195,2,Jethe Prahalad Sahdev,IND,Apaksh,122,49443,23838,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,195,3,Kadam Ashwini Ashok,IND,Apaksh,148,49443,23838,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,195,4,Vishwanath Balkrushna Kadam,IND,Apaksh,17,49443,23838,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,195,5,Sanjay Tatoba Kamble,IND,Apaksh,223,49443,23838,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,195,6,More Sunil Ganpat,IND,Apaksh,178,49443,23838,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,195,7,More Sunil Vishnu,NCP,indian nationalist congress,9242,49443,23838,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,195,8,Vidhya Nimbalkar,IND,Apaksh,270,49443,23838,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,195,9,Shirish Bhiva Parab,IND,Apaksh,130,49443,23838,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,195,10,Shridhar (Nana) Patekar,IND,Apaksh,28,49443,23838,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,195,11,Bhasker Prabhu,IND,Apaksh,270,49443,23838,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,195,12,Rane Vilas Sadashiv,SS,shivsena,6714,49443,23838,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,195,13,Sudesh Shrikant Salgaonker,IND,Apaksh,79,49443,23838,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,195,14,Prasad Ashok Sarfare,MNS,maharashtra navnirman sena,4677,49443,23838,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,195,15,Vidyut Mukesh Shaha,IND,Apaksh,687,49443,23838,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,195,16,Veera Vasantlal Chunilal,rashtriya mahashakti party,rashtriya mahashakti party,90,49443,23838,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,195,17,Ad. Vagh Vijay S.,bharip bahujan mahasangh,bharip bahujan mahasangh,306,49443,23838,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,195,18,Amar Vaghmare,BSP,bahujan samaj party,457,49443,23838,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,196,1,Ghonkar Savita Shriram,SS,shivsena,4799,51135,21540,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,196,2,Khan Neha M. Nabi,samajvadi party,samajvadi party,5854,51135,21540,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,196,3,Langade Husnen Banu,indian muslim congress party,indian muslim congress party,741,51135,21540,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,196,4,Malik Shahenaj Siraj Ahamad,IND,Apaksh,94,51135,21540,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,196,5,Pallavi Mahendra Mungekar,NCP,indian nationalist congress,6193,51135,21540,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,196,6,Vidhya Nimbalkar,IND,Apaksh,144,51135,21540,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,196,7,Saklave Savita Vinod,MNS,maharashtra navnirman sena,3349,51135,21540,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,196,8,Sharvari Hemant Sawant,IND,Apaksh,138,51135,21540,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,196,9,Shaikh Yasmin Hamidulla,hindustan janta party,hindustan janta party,49,51135,21540,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,196,10,Thombare Shalini Pramod,maharashtra parivartan sena,maharashtra parivartan sena,184,51135,21540,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,197,1,Sonu Mahadev Ghadigaonker,MNS,maharashtra navnirman sena,7294,51555,25172,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,197,2,Hatale Rajesh Balkrushna,NCP,indian nationalist congress,4327,51555,25172,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,197,3,Prashant Chandrakant Jadhav,IND,Apaksh,133,51555,25172,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,197,4,Gyaneshwar Vasant Kale,IND,Apaksh,27,51555,25172,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,197,5,Kamble Pratik Dhanraj,bharip bahujan mahasangh,bharip bahujan mahasangh,422,51555,25172,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,197,6,Mane Rakesh Madhukar,IND,Apaksh,100,51555,25172,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,197,7,Vijay Janardan Pandhare,IND,Apaksh,53,51555,25172,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,197,8,Dinesh Parab,IND,Apaksh,3283,51555,25172,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,197,9,Patil Mangesh Vitthal,IND,Apaksh,489,51555,25172,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,197,10,Sangare Anil Gangaram,IND,Apaksh,61,51555,25172,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,197,11,Jayesh Ganpat Satpute,republican party of india,republican party of india,52,51555,25172,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,197,12,Vinod Radheshyam Singh,IND,Apaksh,22,51555,25172,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,197,13,Somale Bapu Vishnu,cpi,cpi,186,51555,25172,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,197,14,Rohan Gauru Tambe,IND,Apaksh,58,51555,25172,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,197,15,Ganesh Tikone,IND,Apaksh,494,51555,25172,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,197,16,Tivade Atul Vinayak,BSP,bahujan samaj party,314,51555,25172,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,197,17,Vichare Nandkishor Sakharam,SS,shivsena,7857,51555,25172,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,198,1,Sandeep Bhikaji Aagre,BSP,bahujan samaj party,127,51538,26639,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,198,2,Aabole Sanjay Gajanan,SS,shivsena,15152,51538,26639,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,198,3,Sunil Bundhaji Bambulkar,MNS,maharashtra navnirman sena,7442,51538,26639,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,198,4,Kadam Nagesh Pundalik,NCP,indian nationalist congress,1731,51538,26639,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,198,5,Nandkumar Vaman Kasalkar,IND,Apaksh,169,51538,26639,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,198,6,Shailesh Yashwant Kocharekar,IND,Apaksh,1812,51538,26639,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,198,7,Urankar Uday Prabhakar,IND,Apaksh,206,51538,26639,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,199,1,Hemangi Hemantkumar Chemburkar,SS,shivsena,11098,49139,24146,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,199,2,Gayade Aakansha Aanand,MNS,maharashtra navnirman sena,10240,49139,24146,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,199,3,Sarita Lalit Pathare,NCP,nationalist congress party,2808,49139,24146,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,200,1,Chavan Vaibhavi Vijay,SS,shivsena,11517,47838,24899,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,200,2,Desai Kalyani,IND,Apaksh,228,47838,24899,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,200,3,Gurav Latika Chandrakant,MNS,maharashtra navnirman sena,9680,47838,24899,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,200,4,Trusi Baban Kanavaje,NCP,nationalist congress party,2692,47838,24899,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,200,5,Pethe Sangita Sangita,cpi,cpi,782,47838,24899,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,201,1,Mahadik Smita Prabhakar,MNS,maharashtra navnirman sena,5185,42521,20171,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,201,2,Malik Yasmin Irshad,samajvadi party,samajvadi party,618,42521,20171,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,201,3,Murai Nisha,NCP,indian nationalist congress,6816,42521,20171,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,201,4,Nikalje Minakshi Suresh,BSP,bahujan samaj party,285,42521,20171,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,201,5,Rane Shweta Shamsunder,SS,shivsena,7004,42521,20171,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,201,6,Salave Surekha Mangal,IND,Apaksh,263,42521,20171,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,202,1,Ambure Reshma Jaywant,IND,Apaksh,100,-,19237,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,202,2,Aavare Sneha Sudhir,IND,Apaksh,63,-,19237,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,202,3,Bansode Smita Mangesh,NCP,nationalist congress party,6940,-,19237,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,202,4,Laxmi Chitrakannu,bharip bahujan mahasangh,bharip bahujan mahasangh,448,-,19237,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,202,5,Ad. Landage Aasha Narayan,republican party of india (A),republican party of india (A),938,-,19237,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,202,6,Manjarekar Rajeshree (Ragini) Rajendra,IND,Apaksh,343,-,19237,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,202,7,Naik Samita Sanjay,MNS,maharashtra navnirman sena,9309,-,19237,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,202,8,Narhire Parvati Munjaji,BSP,bahujan samaj party,251,-,19237,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,202,9,Anushka Arjun Sawant,IND,Apaksh,483,-,19237,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,202,10,Shaikh Yasmin HAmidulla,hindustan janta party,hindustan janta party,238,-,19237,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,202,11,Laxmi Dhondiram Solankar,IND,Apaksh,124,-,19237,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,203,1,Kerkar Nitin Janarden,MNS,maharashtra navnirman sena,8614,-,23372,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,203,2,Rahate Ramakant Sakharam,SS,shivsena,9985,-,23372,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,203,3,Sanjay Tatkare,NCP,nationalist congress party,4773,-,23372,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,204,1,Abdul Ajij (Baddo),samajvadi party,samajvadi party,704,-,18743,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,204,2,Chavan Samir Madhu,NCP,indian nationalist congress,2496,-,18743,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,204,3,Chandana Pradip Gavali,akhil bhartiya sena,akhil bhartiya sena,8279,-,18743,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,204,4,Parshuram Sadashiv Lokhande,MNS,maharashtra navnirman sena,1678,-,18743,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,204,5,Rohidas Madhukar Lokhande,IND,Apaksh,5257,-,18743,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,204,6,Ravindra Bajirav Patil,IND,Apaksh,42,-,18743,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,204,7,Vairal Ravindra Sukhdev (Bhau),republican party of india (A),republican party of india (A),287,-,18743,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,205,1,Ansari Ayaj Ahmad,IND,Apaksh,57,-,18404,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,205,2,Ansari Mohammad Ayyub Piyan,samajvadi party,samajvadi party,2577,-,18404,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,205,3,Geeta Ajay Gavali,akhil bhartiya sena,akhil bhartiya sena,9138,-,18404,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,205,4,Pravin Khemsingh Jadhav,MNS,maharashtra navnirman sena,760,-,18404,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,205,5,Kaji Abdul Rajak Baki,NCP,indian nationalist congress,4340,-,18404,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,205,6,Jayesh Sharun Kelshikar,IND,Apaksh,1245,-,18404,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,205,7,Ad. Sanjay Kolhapur,republican party of india (A),republican party of india (A),249,-,18404,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,205,8,Mohammad Hanif Patel,IND,Apaksh,38,-,18404,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,206,1,Ansari Mohammad Shakir Mohammad Sabir,akhil bhartiya sena,akhil bhartiya sena,1413,-,18243,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,206,2,Noman Ansari,samajvadi party,samajvadi party,671,-,18243,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,206,3,Saida Hamid Ansari,indian union muslim ling,indian union muslim ling,144,-,18243,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,206,4,Jain Bharatkumar Dhanraj,BJP,bjp,2722,-,18243,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,206,5,Manav Urf Jain Mukesh Nemichand,IND,Apaksh,66,-,18243,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,206,6,Jain Ramesh Hajarimal,rashtriya mahashakti party,rashtriya mahashakti party,561,-,18243,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,206,7,Fayyaj Ahamad Rafik Ahamad Khan,NCP,indian nationalist congress,10860,-,18243,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,206,8,Mohammad Kamran Mohammad Hasim Khan (Kammu),IND,Apaksh,52,-,18243,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,206,9,Mannan Gulamali Lukhadiya,MNS,maharashtra navnirman sena,1473,-,18243,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,206,10,Malim Mehmuda Musa,IND,Apaksh,58,-,18243,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,206,11,Shaikh Riyajuddin (Jugnu),IND,Apaksh,50,-,18243,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,206,12,Deepak Muralidhar Sonavane,bharip bahujan mahasangh,bharip bahujan mahasangh,173,-,18243,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,207,1,Bagini Yashwant Jadhav,SS,shivsena,7156,-,16915,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,207,2,Sayyad Sabra Kadar,IND,Apaksh,100,-,16915,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,207,3,Parveen Mehmud Shah,samajvadi party,samajvadi party,476,-,16915,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,207,4,Shaikh Parveen Aftab,IND,Apaksh,138,-,16915,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,207,5,Sayra Ashfak Shaikh,BSP,bahujan samaj party,178,-,16915,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,207,6,Shweta Sunil Shirke,MNS,maharashtra navnirman sena,2763,-,16915,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,207,7,Harshada Harshal Surve,NCP,nationalist congress party,6104,-,16915,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,208,1,Bhadrige Kailas Laxman,IND,Apaksh,60,-,17776,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,208,2,Yashwant K. Jadhav,SS,shivsena,4546,-,17776,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,208,3,Jamsutkar Manoj Pandurang,NCP,indian nationalist congress,7581,-,17776,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,208,4,Amit Vijay Kharat,MNS,maharashtra navnirman sena,1610,-,17776,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,208,5,Pradip Krushna Mhashilkar,akhil bhartiya sena,akhil bhartiya sena,325,-,17776,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,208,6,Mirke Deepak Manohar,IND,Apaksh,171,-,17776,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,208,7,Aayesha Najib Shaikh,samajvadi party,samajvadi party,3483,-,17776,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,209,1,Aasha Jain Borade,SS,shivsena,2373,-,16892,data/maharashtra/mumbai/2012_scanned_data.xlsx
2012,209,2,Anuradha Ramesh Gonda,akhil bhartiya sena,akhil bhartiya sena,43,-,16892,data/maharashtra/mumbai/2012_scanned_data.xlsx
