year,ward_no,candidate,symbol,gender,votes,won,incumbent,source_path
2002,198,Gragari John Mathana,Bungalow,M,403,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,198,Mange Mangal Lakhamashi,Lotus,F,7324,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,198,Rav Shrinivas Alivar,Axe,M,1483,L,1,data/maharashtra/mumbai/BMC 2002.xls
2002,198,Shinde Deelip Vasant,Television,M,508,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,198,Sanghavi Ramesh Harilal,Kite,M,24,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,199,Ansari Shakila Nasiblal,Hand,F,6776,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,199,Kreshto Sunita Boni,Clock,F,2343,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,199,Mate Ashvini Bharat,Bow and Arrow,F,11402,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,199,Vare Jyoti Maruti,Elephant,F,142,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,199,Shah Sushila Baburav,Chair,F,297,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,199,Sonavane Sushila Baburav,Iron,F,82,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,199,Hule Alka Rohidas,Car,F,3269,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,200,Kokare Vijay Thakue,Hand,M,487,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,200,Gadgil Rajendra Vasant,Bus,M,97,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,200,Chavan Vilas Ramchandra,Bat,M,5592,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,200,Bangar Kushaba Baban,Car,M,3788,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,200,Shirke Shubhangi Dasharath,Bow and Arro,F,7066,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,200,Sakhare Suresh Pandurang,Clock,M,168,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,201,Jadhav Ashabai Deelip,Kite,F,321,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,201,Pawar Sarita Shripat,Axe,F,172,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,201,Bagave Seeta Madhukar,Lotus,F,9734,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,201,Bagul Sushila Shivaji,Bungalow,F,878,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,201,Bhat Kalpana Mukesh,Women Carrying Pot on her head,F,1888,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,201,Bhosale Maya Raju,Elephant,F,760,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,201,Lade Prema Lakshman,Lock and Key,F,1524,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,201,Shinde Hemlata Raju,Sewing Machine,F,53,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,201,Shetye Bhartiben Chandrakant,Batter Torch,F,2903,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,202,Agate Arun Shankar,Almirah,M,24,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,202,Ghuge Raju Bhausaheb,Clock,M,3608,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,202,Jadhav Kailas Nana,State,M,324,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,202,Jadhav Machindra Kisan,Elephant,M,131,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,202,Pande Kumar Baburav,Bow and Arrow,M,8165,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,202,Yadav Ramshringar Rajpat,Hand,M,3064,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,203,Ahire Kashinath Shivram,Bus,M,226,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,203,Kantariya Nilesh Haridas,Kisan Driving Tractor,M,499,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,203,Jadhav Ashok Babaji,Ceiling Fan,M,1738,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,203,Jadhav Bharti Harichandra,Clock,F,3632,L,1,data/maharashtra/mumbai/BMC 2002.xls
2002,203,Bhayani Atul Prabhusas,Coconut,M,874,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,203,Mehta Jayesh Manoharlal,Book,M,69,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,203,Savant Pradeep Pandurant,Bow and Arrow,M,4356,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,203,Salvi Mohan Digambar,Hand,M,1096,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,204,Golatkar Suresh Shantaram,Bow and Arrow,M,4997,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,204,Jangam Harishchandra Babling,Clock,M,2203,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,204,Tavate Krushna Govind,Hand,M,3983,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,204,Narvekar Vilas Keshav,Coconut,M,429,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,204,Patil Kishor Ambaji,Kite,M,167,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,204,Shinde Sushil Ramkrushna,Railway Engine,M,1503,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,205,Turya Rashid Mahammed Yusuf,Hand,F,4529,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,205,Basankar Sunita Gopal,Clock,F,1873,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,205,Rokade Sunita Manohar,Candles,F,127,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,205,Shaikh Mehajabil Jainum Abadin,Table,F,321,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,205,Shaikh Hanifabi Abdulrashid,Lock and Key,F,711,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,205,Sasulkar Chaya Tukaram,Bow and Arrow,F,7468,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,206,Naidu Rukmani Muniraj,Coconut,F,868,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,206,Bhosale Sarswati Gajanan,Bow and Arrow,F,9268,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,206,Mohite Tarabai Jyotiram,Bus,F,177,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,206,Shah Pravina Hitesh,Clock,F,1820,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,206,Hasmi Saleha Mahammed Muslim,Bicycle,F,3069,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,206,Savant Nilima Shriram,Kite,F,3474,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,207,Ambekar Nandkumr Ganpat,Bow and Arrow,M,4211,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,207,Kadam Shradha Gajendra,Kite,F,66,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,207,Bhagavant Kedar Ranjan,Lock and Key,M,1239,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,207,Gayakavad Balbhim Lakshman,Bungalow,M,251,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,207,Gala Champakalal Shiaji,Almirah,M,24,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,207,Chavhan Rajesh Shantaram,Axe,M,434,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,207,Jadhav Ravindra Bhimrav,Aeroplane,M,6,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,207,Patil Bajirav Tukaram,Clock,M,2108,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,207,Borhade Maruti Tukaram,Bus,M,207,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,207,More Sudhir Sayaji,Coconut,M,4684,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,207,Rokade Kashinath Kisan,Railway Engine,M,13,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,207,Shristav Shivprasad Rajabadur,Hand,M,2484,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,207,Hatekar Shankar Sukhdev,State,M,22,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,208,Khan Jahir Kaisar,Bus,M,518,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,208,Khan Yasmin Begam,Aeroplane,F,21,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,208,Gayakavad Devidas Baburav,Cup and Saucer,M,21,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,208,Chaure Bhimrav Govindrav,Bungalow,M,364,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,208,Jadhav Manojkumar Shankar,Ink Pot & Pen,M,22,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,208,Jain Rajendra Babulal,Coconut,M,116,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,208,Bhardwaj Chaitnya Surendra,Book,M,1059,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,208,Bhardwaj Shahajad Barsati,Scissors,M,4,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,208,Bhivande Gopal Kashinath,Bow and Arrow,M,3466,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,208,Sharma Chandan Chittranjan,Clock,M,7025,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,208,Shaikh Nissar Ahmed,Hand Pump,M,11,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,208,Sabale Gautam Sheshrav,Lock and Key,M,958,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,208,Salve Sudhakar Pandurang,Hammer Sickle and Star,M,277,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,208,Sinh Kapildev Guptar,Bicycle,M,1046,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,208,Sutar Shivram Bhaskar,Television,M,461,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,208,Sonavne Prakash Shravan,Hand,M,1399,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,209,Kumbhar Ashok Kondiba,Car,M,24,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,209,Gayakavad Hanmant Hariba,Aeroplane,M,107,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,209,Gupta Shyamlal Sohanlal,Table,M,16,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,209,Tiwari Rajkumr Sudama,Hand Pump,M,41,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,209,Patil Ashok Dharmraj,Bow and Arrow,M,6892,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,209,Patil Kamlakar Deena,Clock,M,2829,L,1,data/maharashtra/mumbai/BMC 2002.xls
2002,209,Bhandari Dharmendrasingh Kuvarsingh,Bungalow,M,473,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,209,Mishra Ramanval Vasudev,Chair,M,33,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,209,Rane Indroji Maruti,State,M,1584,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,209,Vishwakrma Sabbhanram Mekai,Bus,M,215,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,209,Shukla Rampratap Rammurti,Railway Engine,M,197,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,209,Savant Prasad Shivaji,Sewing Machine,M,943,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,209,Salve Ramesh Ravla,Elephant,M,50,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,209,Sinh Lalbahadur Durgvijay,Bicycle,M,1536,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,209,Sinh Vindhyachal Surajnath,Hand Pump,M,2747,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,209,Sinh Satypal Shivshankar,Coconut,M,373,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,210,Ansari Abdul Rehman,Bicycle,M,1984,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,210,Kunchikorve Shankar Sayabanna,Chair,M,266,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,210,Kedare Suresh Madhukar,Bungalow,M,302,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,210,Khan Harun Yusuf,Clock,M,3003,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,210,Gangurde Vijay Bapurav,Aeroplane,M,11,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,210,Gorule Tavaji Sahadev,Bow and Arrow,M,7249,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,210,Cheda Pravin Gangaji,Axe,M,49,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,210,Jadhav Deelip Damodar,Elephnat,M,152,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,210,D'Souza Ayavan Feliksh,Sewing Maching,M,312,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,210,Dhuri Dhananjay Bhageshwar,Ralway Engine,M,25,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,210,Nagada Khushal Shimji,Camera,M,26,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,210,Parab Sanjay Shridhar,Whistle,M,695,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,210,Bachav Sunil Sakharam,Car,M,2923,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,210,Patil Ashok Manohar,Hand,M,4,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,210,Bhalerav Suresh Harishchandra,Bus,M,191,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,210,Magade Devidas Shrirang,Television,M,171,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,210,Mhatre Balasaheb Mahadev,Kite,M,1638,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,210,Roni A. Vilyams,Vsmf;rd,M,156,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,210,Shaikh Arif Kasim,Ink Pot & Pen,M,36,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,210,Shrivastav Kalicharan Patiram,Book,M,13,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,211,Kamble Bajirav Sadashiv,Aeroplane,M,108,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,211,Jadhav Jivan Padmanna,Lock and Key,M,2400,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,211,Dalvi Dattaram Babi,Bow and Arrow,M,11662,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,211,Bhalerav Premkumar Sakharam,Bungalow,M,114,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,211,Mohite Narayan Janardhan,Hand,M,2871,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,211,Rane Sanjay Bhaurav,Television,M,208,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,211,Vayakul Arun Sitaram,Bus,M,24,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,211,Shejaval Pramod Ramchandra,Railway Engine,M,185,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,211,Sathe Rajendra Nathu,Cup and Saucer,M,94,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,211,Sorate Ramchandra Ananda,Elephant,M,79,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,212,Anchan Aasha Vasantkumar,Bungalow,F,178,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,212,Khan Shahanaj Banu,Elephant,F,73,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,212,Chindarkar Suchita Tatu,Bow and Arrow,F,3116,L,1,data/maharashtra/mumbai/BMC 2002.xls
2002,212,Thakur Nirmala Premchand,Coconut,F,51,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,212,Nayar Mala Vikram,Hand,F,4475,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,212,Bhalerav Indumati Bhagavan,Aeroplane,F,26,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,212,Sharma Kiran Anil,Clock,F,2546,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,213,Karanje Suvrna Sahadev,Bow and Arrow,F,7312,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,213,Kale Sujata Pandurang,Clock,F,5742,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,213,Gujar Ratnmala Deepak,Bungalow,F,169,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,213,Pardeshi Shobha Jagdish,Elephant,F,124,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,213,Palshetkar Radhika Krushna,Railway Engine,F,507,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,213,Rane Devyani Dattatray,Television,F,3276,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,213,Vallavin Priya Janardhan,Candles,F,47,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,213,Shirke Shradha Sadashiv,Hand,F,2595,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,213,Sarvgode Mayavati Prakash,Lock and Key,F,628,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,214,Kadam Vishwanath Govind,Bow and Arrow,M,4115,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,214,Kamat Narayan Narsingh,Batsman,M,427,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,214,Jadhav Arun Narayan,Table Lamp,M,77,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,214,Dandgde Sukhdev Chandu,Aeroplane,M,41,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,214,Patekar Shliram Sukdev,Lock and Key,M,390,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,214,Patil Gopinath Dhondiram,Hand,M,1267,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,214,Pisal Dhananjay Sadashiv,Clock,M,4520,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,215,Almeda Alsi Stenali,Lock and Key,F,15,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,215,Karadkar Kashinath Damoji,Hand,M,2564,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,215,Gayakawad Kalidas Sakharam,Bungalow,M,678,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,215,Chavan Anita Prakash,Axe,F,2700,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,215,Dhoke Kishor Ajabarav,Bus,M,454,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,215,Patil Manorama Dinanath,Clock,F,3305,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,215,Pande Padmnabhadatt Surashenap,Lotus,M,3989,W,,data/maharashtra/mumbai/BMC 2002.xls
2002,215,Poojari Sanjiv Rama,Pressure Cooker,M,108,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,215,Yadav Jagadish Rambahal,Bicycle,M,445,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,215,Yadav Dharmdev Rajabali,Flaming Torch,M,341,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,215,Yadav Shyamnarayan Vanshraj,Aeroplane,M,18,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,215,Rane Hement Lavu,Coconut,M,228,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,215,Vagh Sanjay Samadhan,Elephant,M,27,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,215,Sinh Subhash Ramdular,Cup and Saucer,M,10,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,216,Acharekar Mangesh Mohan,Hammer Sickle and Star,M,319,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,216,Koragavankar Ramesh Gajanan,Bow and Arrow,M,9679,W,,data/maharashtra/mumbai/BMC 2002.xls
2002,216,Gupta Ashokkumar Bechulal,Bungalow,M,45,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,216,Ghagh Madhukar Shankar,Hand,M,1463,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,216,Joshi Daulat Atmaram,Bus,M,106,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,216,Mithbavankar Virendra Vishwanath,Clock,M,1471,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,216,Mejari Ramchandra Krushna,Television,M,2999,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,217,Osval Pushpa Narendra,Table Lamp,F,558,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,217,Gayakavad Pushpa Maru,Bungalow,F,441,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,217,Jadhav Nirmala Shrihari,Elephant,F,67,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,217,Dalvi Snehalata Manohar,Bow and Arrow,F,9453,W,,data/maharashtra/mumbai/BMC 2002.xls
2002,217,Dukhande Suhasini Sudhir,Clock,F,1599,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,217,Badhe Deepmala Baban,Aeroplane,F,547,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,217,Musale Vandana Mahadev,Hammer Sickle and Star,F,1567,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,217,Yadav Sunita Nagina,Hand,F,5818,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,217,Rajbhar Nareshdevi Hiralal,Television,F,23,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,218,Anjarlekar Binadevi Jayavant,Clock,F,1011,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,218,Patil Jayashri Jayavant,Hand,F,4362,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,218,Yadav Subhadra Satyanarayan,Bicycle,F,1414,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,218,Samjiskar Charusheela Sonu,Lotus,F,4760,W,,data/maharashtra/mumbai/BMC 2002.xls
2002,219,Ambre Suryakant Atmaram,Chair,M,1155,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,219,Kashid Sambaji Shivaji,Women carrying pot on her head,M,164,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,219,Patil Kundlik Bhavana,Bus,M,30,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,219,Pal Sitaram Nukhai,Bicycle,M,226,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,219,Bhame Deelip Tukaram,Clock,M,753,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,219,Mane Shubhangi Prakash,Sewing Machine,F,9,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,219,Shinde Suresh Atmaram,Bow and Arrow,M,6124,W,,data/maharashtra/mumbai/BMC 2002.xls
2002,219,Savant Dayanand Keshav,Hand,M,3349,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,219,Salve Bharti Bajirav,Bungalow,F,148,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,219,Singh Vidhyashankar Kalluram,Flaming Torch,M,38,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,220,Koparkar Aasha Suresh,Hand,F,6394,W,,data/maharashtra/mumbai/BMC 2002.xls
2002,220,Kharate Indubai Sitaram,Elephant,F,132,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,220,Khan Ruksana Najim,Bungalow,F,294,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,220,Jha Lata Prakash,Bus,F,96,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,220,Dediya Premila Pravinkumar,Railway Engine,F,94,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,220,Madhavi Sunanda Baliram,Television,F,11,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,220,Mahadik Namrata Nandkumar,Aeroplane,F,228,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,220,Mukhiya Seeta Tikaram,Bow and Arrow,F,5102,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,220,Mhatre Nayana Arun,Bicycle,F,470,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,220,Shaikh Nazma Hasan,Chair,F,69,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,220,Shaik Rasida Khatun Gulab,Clock,F,207,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,220,Sanjagiri Suman Prabhakar,Hammer Sickle and Star,F,4013,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,221,Achanani Pammikumar Dosamal,Lock and Key,M,501,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,221,Kode Dagdu Gauru,Candles,M,2101,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,221,Patil Leeladhar Gajanan,Aeroplane,M,339,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,221,Maske Vishvnath Shankar,Lotus,M,6747,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,221,Shirsekar Kiran Pandurang,Bungalow,M,69,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,221,Sanap Gaunath Baban,Axe,M,39,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,221,Singh Ramchritra Rambhajan,Hand,M,7282,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,222,Kadam Vasundhara Arun,Sewing Machine,F,52,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,222,Kodipavan M.,Chair,F,188,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,222,Gayakavad Shalini Samvel,Clock,F,1650,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,222,Juvale Gitali Giridhar,Kite,F,2311,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,222,Nadar Sailibam Gopalraja,Bus,F,592,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,222,Popat Prabhaben Jeram,Lotus,F,2051,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,222,Mahadik Rupali Rajendra,Table Lamp,F,164,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,222,Sabat Tunni Gilochan,Bungalow,F,373,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,222,Singh Chandrakala,Car,F,455,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,222,Singh Munnidevi Omprakash,Flaming Torch,F,288,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,222,Sokhi Avatarkaur,Hand,F,2373,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,223,Gangadhre Prakash Kashinath,Lotus,M,6012,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,223,Bhuvad Deelip Baburav,Kite,M,403,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,223,Marekar Parshuram Gangaram,Clock,M,6056,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,223,Sinh Babulal Ramkripal,Hand,M,4126,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,223,Soni Lalitkumar Rayachand,Bicycle,M,302,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,224,Jain Mulchand Bisanji,Comb,M,1960,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,224,Dhighe Vinod Anant,Aeroplane,M,51,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,224,Palav Suryakant Vishram,Sewing Machine,F,192,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,224,Yadav Krushnkumar Keshavsingh,Elephant,M,47,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,224,Shinde Prabhakar Tukaram,Bow and Arrow,M,5628,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,224,Samant Ravindra Vasudev,Clock,M,2370,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,224,Sawant Anil Dattatray,Hand,M,2656,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,224,Singh Ajay Navalakha,Chair,M,10,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,225,Kulkarni Vaishali Vinod,Bow and Arrow,F,6460,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,225,Tarkar Gajdish Gopal,Ralway Engine,M,79,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,225,Deshpande Sanjay Savaji,Bungalow,M,16,L,0,data/maharashtra/mumbai/BMC 2002.xls
