state,year,district,block,gram_panchayat,ward_no,tier,reservation,caste_reservation,woman_reserved,ward_count,ocr_repaired,reservation_raw,script,source_path,source_page,source_pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Chintanalanka,Ainavilli Chintanalanka,2,ward,SC Other than Woman,SC,0,10,0,sc ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Chintanalanka,Ainavilli Chintanalanka,3,ward,SC Woman,SC,1,10,0,SC(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Chintanalanka,Ainavilli Chintanalanka,4,ward,SC Other than Woman,SC,0,10,0,sc ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Chintanalanka,Ainavilli Chintanalanka,5,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Chintanalanka,Ainavilli Chintanalanka,6,ward,Woman,NONE,1,10,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Chintanalanka,Ainavilli Chintanalanka,7,ward,BC Woman,BC,1,10,0,Bc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Chintanalanka,Ainavilli Chintanalanka,8,ward,Woman,NONE,1,10,0,uR(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Chintanalanka,Ainavilli Chintanalanka,9,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Chintanalanka,Ainavilli Chintanalanka,10,ward,Other than Woman,NONE,0,10,0,UR,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli K.Jagannadhapuram,Ainavilli K.Jagannadhapuram,1,ward,Woman,NONE,1,10,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli K.Jagannadhapuram,Ainavilli K.Jagannadhapuram,2,ward,BC Other than Woman,BC,0,10,1,8C ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli K.Jagannadhapuram,Ainavilli K.Jagannadhapuram,3,ward,BC Woman,BC,1,10,0,Bc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli K.Jagannadhapuram,Ainavilli K.Jagannadhapuram,4,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli K.Jagannadhapuram,Ainavilli K.Jagannadhapuram,5,ward,Woman,NONE,1,10,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli K.Jagannadhapuram,Ainavilli K.Jagannadhapuram,6,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli K.Jagannadhapuram,Ainavilli K.Jagannadhapuram,7,ward,SC Other than Woman,SC,0,10,0,sc ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli K.Jagannadhapuram,Ainavilli K.Jagannadhapuram,8,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli K.Jagannadhapuram,Ainavilli K.Jagannadhapuram,9,ward,SC Woman,SC,1,10,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli K.Jagannadhapuram,Ainavilli K.Jagannadhapuram,10,ward,BC Woman,BC,1,10,0,Bc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Kondukuduru,Ainavilli Kondukuduru,1,ward,Woman,NONE,1,10,0,uR(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Kondukuduru,Ainavilli Kondukuduru,2,ward,SC Woman,SC,1,10,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Kondukuduru,Ainavilli Kondukuduru,3,ward,Woman,NONE,1,10,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Kondukuduru,Ainavilli Kondukuduru,4,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Kondukuduru,Ainavilli Kondukuduru,5,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Kondukuduru,Ainavilli Kondukuduru,6,ward,SC Other than Woman,SC,0,10,0,sc ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Kondukuduru,Ainavilli Kondukuduru,7,ward,SC Woman,SC,1,10,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Kondukuduru,Ainavilli Kondukuduru,8,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Kondukuduru,Ainavilli Kondukuduru,9,ward,SC Woman,SC,1,10,1,sc{w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Kondukuduru,Ainavilli Kondukuduru,10,ward,SC Other than Woman,SC,0,10,0,sc,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Krapa,Ainavilli Krapa,1,ward,Woman,NONE,1,10,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Krapa,Ainavilli Krapa,2,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Krapa,Ainavilli Krapa,3,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Krapa,Ainavilli Krapa,4,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Krapa,Ainavilli Krapa,5,ward,Woman,NONE,1,10,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Krapa,Ainavilli Krapa,6,ward,Woman,NONE,1,10,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Krapa,Ainavilli Krapa,7,ward,BC Other than Woman,BC,0,10,0,BC ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Krapa,Ainavilli Krapa,8,ward,SC Woman,SC,1,10,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Krapa,Ainavilli Krapa,9,ward,SC Other than Woman,SC,0,10,0,SC ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Krapa,Ainavilli Krapa,10,ward,BC Woman,BC,1,10,0,Bc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Madupalli,Ainavilli Madupalli,1,ward,SC Other than Woman,SC,0,10,1,5C ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Madupalli,Ainavilli Madupalli,2,ward,SC Woman,SC,1,10,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Madupalli,Ainavilli Madupalli,3,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Madupalli,Ainavilli Madupalli,4,ward,Woman,NONE,1,10,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Madupalli,Ainavilli Madupalli,5,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Madupalli,Ainavilli Madupalli,6,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Madupalli,Ainavilli Madupalli,7,ward,SC Other than Woman,SC,0,10,0,SC ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Madupalli,Ainavilli Madupalli,8,ward,SC Woman,SC,1,10,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Madupalli,Ainavilli Madupalli,9,ward,BC Woman,BC,1,10,0,Bc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Madupalli,Ainavilli Madupalli,10,ward,Woman,NONE,1,10,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Magam,Ainavilli Magam,1,ward,Woman,NONE,1,12,1,UR{W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Magam,Ainavilli Magam,2,ward,Woman,NONE,1,12,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Magam,Ainavilli Magam,3,ward,Woman,NONE,1,12,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Magam,Ainavilli Magam,4,ward,Other than Woman,NONE,0,12,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Magam,Ainavilli Magam,5,ward,Other than Woman,NONE,0,12,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Magam,Ainavilli Magam,6,ward,SC Woman,SC,1,12,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Magam,Ainavilli Magam,7,ward,BC Woman,BC,1,12,0,Bc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Magam,Ainavilli Magam,8,ward,SC Other than Woman,SC,0,12,0,sc ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Magam,Ainavilli Magam,9,ward,SC Woman,SC,1,12,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Magam,Ainavilli Magam,10,ward,SC Other than Woman,SC,0,12,0,SC ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Magam,Ainavilli Magam,11,ward,Other than Woman,NONE,0,12,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Magam,Ainavilli Magam,12,ward,BC Other than Woman,BC,0,12,0,BC,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli N.Pedapalem,Ainavilli N.Pedapalem,1,ward,SC Woman,SC,1,10,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli N.Pedapalem,Ainavilli N.Pedapalem,2,ward,Woman,NONE,1,10,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli N.Pedapalem,Ainavilli N.Pedapalem,3,ward,BC Other than Woman,BC,0,10,0,BC ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli N.Pedapalem,Ainavilli N.Pedapalem,4,ward,BC Woman,BC,1,10,0,Bc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli N.Pedapalem,Ainavilli N.Pedapalem,5,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli N.Pedapalem,Ainavilli N.Pedapalem,6,ward,Woman,NONE,1,10,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli N.Pedapalem,Ainavilli N.Pedapalem,7,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli N.Pedapalem,Ainavilli N.Pedapalem,8,ward,SC Woman,SC,1,10,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli N.Pedapalem,Ainavilli N.Pedapalem,9,ward,SC Other than Woman,SC,0,10,1,5C ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli N.Pedapalem,Ainavilli N.Pedapalem,10,ward,Other than Woman,NONE,0,10,0,UR,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nallachervu 10,Ainavilli Nallachervu 10,1,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nallachervu 10,Ainavilli Nallachervu 10,2,ward,SC Other than Woman,SC,0,,0,SC ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nallachervu 10,Ainavilli Nallachervu 10,3,ward,Woman,NONE,1,,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nallachervu 10,Ainavilli Nallachervu 10,4,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nallachervu 10,Ainavilli Nallachervu 10,5,ward,Woman,NONE,1,,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nallachervu 10,Ainavilli Nallachervu 10,6,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nallachervu 10,Ainavilli Nallachervu 10,7,ward,BC Woman,BC,1,,0,Bc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nallachervu 10,Ainavilli Nallachervu 10,8,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nallachervu 10,Ainavilli Nallachervu 10,9,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nallachervu 10,Ainavilli Nallachervu 10,10,ward,SC Other than Woman,SC,0,,0,sc,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nedunuru 14,Ainavilli Nedunuru 14,1,ward,Woman,NONE,1,,1,UR{W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nedunuru 14,Ainavilli Nedunuru 14,2,ward,SC Other than Woman,SC,0,,0,SC ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nedunuru 14,Ainavilli Nedunuru 14,3,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nedunuru 14,Ainavilli Nedunuru 14,4,ward,Woman,NONE,1,,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nedunuru 14,Ainavilli Nedunuru 14,5,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nedunuru 14,Ainavilli Nedunuru 14,6,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nedunuru 14,Ainavilli Nedunuru 14,7,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nedunuru 14,Ainavilli Nedunuru 14,8,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nedunuru 14,Ainavilli Nedunuru 14,9,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nedunuru 14,Ainavilli Nedunuru 14,10,ward,BC Other than Woman,BC,0,,0,BC ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nedunuru 14,Ainavilli Nedunuru 14,11,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nedunuru 14,Ainavilli Nedunuru 14,12,ward,SC Other than Woman,SC,0,,0,sc ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nedunuru 14,Ainavilli Nedunuru 14,13,ward,SC Other than Woman,SC,0,,0,sc ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Nedunuru 14,Ainavilli Nedunuru 14,14,ward,Woman,NONE,1,,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Pothukurru,Ainavilli Pothukurru,1,ward,SC Woman,SC,1,10,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Pothukurru,Ainavilli Pothukurru,2,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Pothukurru,Ainavilli Pothukurru,3,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Pothukurru,Ainavilli Pothukurru,4,ward,Woman,NONE,1,10,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Pothukurru,Ainavilli Pothukurru,5,ward,Woman,NONE,1,10,0,uR(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Pothukurru,Ainavilli Pothukurru,6,ward,SC Woman,SC,1,10,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Pothukurru,Ainavilli Pothukurru,7,ward,SC Other than Woman,SC,0,10,0,sc ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Pothukurru,Ainavilli Pothukurru,8,ward,Other than Woman,NONE,0,10,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Pothukurru,Ainavilli Pothukurru,9,ward,SC Woman,SC,1,10,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Pothukurru,Ainavilli Pothukurru,10,ward,SC Other than Woman,SC,0,10,0,SC,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Pottilanka,Ainavilli Pottilanka,1,ward,Woman,NONE,1,8,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Pottilanka,Ainavilli Pottilanka,2,ward,Woman,NONE,1,8,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Pottilanka,Ainavilli Pottilanka,3,ward,SC Woman,SC,1,8,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Pottilanka,Ainavilli Pottilanka,4,ward,SC Other than Woman,SC,0,8,0,sc ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Pottilanka,Ainavilli Pottilanka,5,ward,SC Woman,SC,1,8,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Pottilanka,Ainavilli Pottilanka,6,ward,Other than Woman,NONE,0,8,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Pottilanka,Ainavilli Pottilanka,7,ward,Other than Woman,NONE,0,8,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Pottilanka,Ainavilli Pottilanka,8,ward,SC Other than Woman,SC,0,8,0,SC,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli s.Moolapolam,Ainavilli s.Moolapolam,1,ward,Woman,NONE,1,8,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli s.Moolapolam,Ainavilli s.Moolapolam,2,ward,SC Woman,SC,1,8,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli s.Moolapolam,Ainavilli s.Moolapolam,3,ward,SC Other than Woman,SC,0,8,0,sc ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli s.Moolapolam,Ainavilli s.Moolapolam,4,ward,Other than Woman,NONE,0,8,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli s.Moolapolam,Ainavilli s.Moolapolam,5,ward,Other than Woman,NONE,0,8,0,UR ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli s.Moolapolam,Ainavilli s.Moolapolam,6,ward,Woman,NONE,1,8,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli s.Moolapolam,Ainavilli s.Moolapolam,7,ward,SC Woman,SC,1,8,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli s.Moolapolam,Ainavilli s.Moolapolam,8,ward,SC Other than Woman,SC,0,8,0,SC,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Sanapallilanka,Ainavilli Sanapallilanka,1,ward,SC Woman,SC,1,72,0,sc(w),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Sanapallilanka,Ainavilli Sanapallilanka,2,ward,Woman,NONE,1,72,0,UR(W),latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
Andhra Pradesh,2020,East Godavari,Ainavilli Sanapallilanka,Ainavilli Sanapallilanka,3,ward,BC Other than Woman,BC,0,72,0,BC ,latin,data/ap/2020_res_gp/est_res_gp.pdf,11,est_res_gp.pdf
