state,year,district,block,gram_panchayat,gp_no,gp_code,tier,tier_local,reservation,caste_reservation,caste_reservation_local,woman_reserved,reservation_raw,script,source_path,source_page,pop_total,pop_sc,pop_st,pop_female
Karnataka,2005,BELGAUM,Hukeri,BUGATEALUR,1_5_BUGATEALUR,1_5_BUGATEALUR,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3997,352,77,1983
Karnataka,2005,BELGAUM,Belgaum,BENAKANAHALLI,1_6_BENAKANAHALLI,1_6_BENAKANAHALLI,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2494,178,8,1225
Karnataka,2005,BELGAUM,Belgaum,KADOLI,1_6_KADOLI,1_6_KADOLI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,9849,782,543,4841
Karnataka,2005,BELGAUM,Belgaum,BAGEWADI,1_6_BAGEWADI,1_6_BAGEWADI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,11862,657,113,5874
Karnataka,2005,BELGAUM,Belgaum,HINDALGI,1_6_HINDALGI,1_6_HINDALGI,gp_head,adhyaksha,BC Other than Woman,BC,BC_B,0,Adhyaksha2005=7,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,0,0,0,0
Karnataka,2005,BELGAUM,Belgaum,KAKATI,1_6_KAKATI,1_6_KAKATI,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,255,205,0,117
Karnataka,2005,BELGAUM,Belgaum,KANGRALI (K.H.),1_6_KANGRALI (K.H.),1_6_KANGRALI (K.H.),gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2023,158,75,985
Karnataka,2005,BELGAUM,Belgaum,AMBEWADI,1_6_AMBEWADI,1_6_AMBEWADI,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,9019,725,579,4407
Karnataka,2005,BELGAUM,Belgaum,SAMBRA,1_6_SAMBRA,1_6_SAMBRA,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,10755,670,72,4567
Karnataka,2005,BELGAUM,Belgaum,BALEKUNDRI (K.H),1_6_BALEKUNDRI (K.H),1_6_BALEKUNDRI (K.H),gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6741,866,124,3318
Karnataka,2005,BELGAUM,Belgaum,KANGRALI (B.K.),1_6_KANGRALI (B.K.),1_6_KANGRALI (B.K.),gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,0,0,0,0
Karnataka,2005,BELGAUM,Belgaum,BADAS (K.H),1_6_BADAS (K.H),1_6_BADAS (K.H),gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7188,636,526,3590
Karnataka,2005,BELGAUM,Belgaum,BIJAGARNI,1_6_BIJAGARNI,1_6_BIJAGARNI,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5033,620,46,2540
Karnataka,2005,BELGAUM,Belgaum,MACHCHE,1_6_MACHCHE,1_6_MACHCHE,gp_head,adhyaksha,SC Woman,SC,SC,1,Adhyaksha2005=2,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,577,58,19,278
Karnataka,2005,BELGAUM,Belgaum,SULEBHAVI,1_6_SULEBHAVI,1_6_SULEBHAVI,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,10590,271,1441,5312
Karnataka,2005,BELGAUM,Belgaum,PEERANWADI,1_6_PEERANWADI,1_6_PEERANWADI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,0,0,0,0
Karnataka,2005,BELGAUM,Belgaum,MARIHAL,1_6_MARIHAL,1_6_MARIHAL,gp_head,adhyaksha,ST Other than Woman,ST,ST,0,Adhyaksha2005=3,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,9341,172,1703,4678
Karnataka,2005,BELGAUM,Belgaum,YELLUR,1_6_YELLUR,1_6_YELLUR,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,11352,320,5,5518
Karnataka,2005,BELGAUM,Belgaum,SANTIBASTAWAD,1_6_SANTIBASTAWAD,1_6_SANTIBASTAWAD,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7547,439,2689,3750
Karnataka,2005,BELGAUM,Belgaum,MASTAMARDI,1_6_MASTAMARDI,1_6_MASTAMARDI,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5616,299,286,2732
Karnataka,2005,BELGAUM,Belgaum,DHAMANE S.BELGAUM,1_6_DHAMANE S.BELGAUM,1_6_DHAMANE S.BELGAUM,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6923,358,0,3413
Karnataka,2005,BELGAUM,Belgaum,BASTAWAD,1_6_BASTAWAD,1_6_BASTAWAD,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,8534,462,37,4169
Karnataka,2005,BELGAUM,Belgaum,HONAGA,1_6_HONAGA,1_6_HONAGA,gp_head,adhyaksha,ST Other than Woman,ST,ST,0,Adhyaksha2005=3,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,8380,542,2737,4166
Karnataka,2005,BELGAUM,Belgaum,HUDALI,1_6_HUDALI,1_6_HUDALI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6291,221,1286,3078
Karnataka,2005,BELGAUM,Belgaum,SULGE (UCHAGAON),1_6_SULGE (UCHAGAON),1_6_SULGE (UCHAGAON),gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6554,488,173,3263
Karnataka,2005,BELGAUM,Belgaum,SULGE (YELLUR),1_6_SULGE (YELLUR),1_6_SULGE (YELLUR),gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3532,92,321,1768
Karnataka,2005,BELGAUM,Belgaum,HANDIGANUR,1_6_HANDIGANUR,1_6_HANDIGANUR,gp_head,adhyaksha,ST Other than Woman,ST,ST,0,Adhyaksha2005=3,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3883,268,753,2026
Karnataka,2005,BELGAUM,Belgaum,AGASAGE,1_6_AGASAGE,1_6_AGASAGE,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4573,278,395,2232
Karnataka,2005,BELGAUM,Belgaum,NILAJI,1_6_NILAJI,1_6_NILAJI,gp_head,adhyaksha,BC Other than Woman,BC,BC_B,0,Adhyaksha2005=7,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5128,291,17,2513
Karnataka,2005,BELGAUM,Belgaum,ANKALAGI (BADALANKALAGI),1_6_ANKALAGI (BADALANKALAGI),1_6_ANKALAGI (BADALANKALAGI),gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5350,334,213,2696
Karnataka,2005,BELGAUM,Belgaum,ASTE,1_6_ASTE,1_6_ASTE,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6078,398,613,3067
Karnataka,2005,BELGAUM,Belgaum,KUDREMANI,1_6_KUDREMANI,1_6_KUDREMANI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3548,199,432,1766
Karnataka,2005,BELGAUM,Belgaum,BELGUNDI,1_6_BELGUNDI,1_6_BELGUNDI,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6689,343,195,3293
Karnataka,2005,BELGAUM,Belgaum,UCHAGAON,1_6_UCHAGAON,1_6_UCHAGAON,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7716,478,200,3779
Karnataka,2005,BELGAUM,Belgaum,HALAGA,1_6_HALAGA,1_6_HALAGA,gp_head,adhyaksha,BC Other than Woman,BC,BC_B,0,Adhyaksha2005=7,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6450,517,31,3156
Karnataka,2005,BELGAUM,Belgaum,TUMARGUDDI,1_6_TUMARGUDDI,1_6_TUMARGUDDI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4818,38,4429,2433
Karnataka,2005,BELGAUM,Belgaum,BAMBARGE,1_6_BAMBARGE,1_6_BAMBARGE,gp_head,adhyaksha,ST Woman,ST,ST,1,Adhyaksha2005=4,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5441,101,1484,2670
Karnataka,2005,BELGAUM,Belgaum,MUTNAL,1_6_MUTNAL,1_6_MUTNAL,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3061,283,15,1510
Karnataka,2005,BELGAUM,Belgaum,KEDANUR,1_6_KEDANUR,1_6_KEDANUR,gp_head,adhyaksha,ST Woman,ST,ST,1,Adhyaksha2005=4,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4832,187,11,2366
Karnataka,2005,BELGAUM,Belgaum,NANDIHALLI,1_6_NANDIHALLI,1_6_NANDIHALLI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3934,157,38,1982
Karnataka,2005,BELGAUM,Belgaum,MUCHANDI,1_6_MUCHANDI,1_6_MUCHANDI,gp_head,adhyaksha,ST Woman,ST,ST,1,Adhyaksha2005=4,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,8949,526,1298,4485
Karnataka,2005,BELGAUM,Belgaum,KANVI KARVINAKOPPA,1_6_KANVI KARVINAKOPPA,1_6_KANVI KARVINAKOPPA,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6864,253,657,3393
Karnataka,2005,BELGAUM,Belgaum,BEKKINAKERI,1_6_BEKKINAKERI,1_6_BEKKINAKERI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4530,34,26,2315
Karnataka,2005,BELGAUM,Belgaum,BELVATTI,1_6_BELVATTI,1_6_BELVATTI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3768,187,95,1938
Karnataka,2005,BELGAUM,Belgaum,ARALIKATTI,1_6_ARALIKATTI,1_6_ARALIKATTI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4602,255,206,2296
Karnataka,2005,BELGAUM,Belgaum,MUTGA,1_6_MUTGA,1_6_MUTGA,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,538,5,0,263
Karnataka,2005,BELGAUM,Belgaum,TURAMARI,1_6_TURAMARI,1_6_TURAMARI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3626,416,66,1766
Karnataka,2005,BELGAUM,Belgaum,KINIYE,1_6_KINIYE,1_6_KINIYE,gp_head,adhyaksha,BC Woman,BC,BC_B,1,Adhyaksha2005=8,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7940,357,763,3907
Karnataka,2005,BELGAUM,Belgaum,BALEKUNDRI (B.K),1_6_BALEKUNDRI (B.K),1_6_BALEKUNDRI (B.K),gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,10993,471,406,5288
Karnataka,2005,BELGAUM,Belgaum,TARIHAL,1_6_TARIHAL,1_6_TARIHAL,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6063,298,825,2948
Karnataka,2005,BELGAUM,Belgaum,BHENDIGERI,1_6_BHENDIGERI,1_6_BHENDIGERI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3785,190,5,1904
Karnataka,2005,BELGAUM,Belgaum,MANDOLI,1_6_MANDOLI,1_6_MANDOLI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5468,404,289,2660
Karnataka,2005,BELGAUM,Belgaum,DESUR,1_6_DESUR,1_6_DESUR,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5193,356,150,2547
Karnataka,2005,BELGAUM,Belgaum,RANGADHOLI,1_6_RANGADHOLI,1_6_RANGADHOLI,gp_head,adhyaksha,ST Other than Woman,ST,ST,0,Adhyaksha2005=3,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5587,93,4745,2774
Karnataka,2005,BELGAUM,Belgaum,,1_6_HOSAVANTIMURI,1_6_HOSAVANTIMURI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,,,,
Karnataka,2005,BELGAUM,Khanapur,ITAGI,1_7_ITAGI,1_7_ITAGI,gp_head,adhyaksha,BC Other than Woman,BC,BC_B,0,Adhyaksha2005=7,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,10244,1001,1356,5045
Karnataka,2005,BELGAUM,Khanapur,MOUJE NANDGAD,1_7_MOUJE NANDGAD,1_7_MOUJE NANDGAD,gp_head,adhyaksha,ST Other than Woman,ST,ST,0,Adhyaksha2005=3,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,9297,635,628,4582
Karnataka,2005,BELGAUM,Khanapur,GANDIGWAD,1_7_GANDIGWAD,1_7_GANDIGWAD,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7921,679,897,3833
Karnataka,2005,BELGAUM,Khanapur,KAKKERI,1_7_KAKKERI,1_7_KAKKERI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5060,859,143,2466
Karnataka,2005,BELGAUM,Khanapur,BHURANAKI,1_7_BHURANAKI,1_7_BHURANAKI,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4901,686,28,2382
Karnataka,2005,BELGAUM,Khanapur,KERWAD,1_7_KERWAD,1_7_KERWAD,gp_head,adhyaksha,SC Woman,SC,SC,1,Adhyaksha2005=2,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5721,687,198,2772
Karnataka,2005,BELGAUM,Khanapur,RAMGURWADI,1_7_RAMGURWADI,1_7_RAMGURWADI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4490,450,36,2223
Karnataka,2005,BELGAUM,Khanapur,BIDI,1_7_BIDI,1_7_BIDI,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7501,505,134,3674
Karnataka,2005,BELGAUM,Khanapur,TOPINKATTI,1_7_TOPINKATTI,1_7_TOPINKATTI,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3963,215,204,1987
Karnataka,2005,BELGAUM,Khanapur,HIREMANOLI,1_7_HIREMANOLI,1_7_HIREMANOLI,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5559,431,420,2686
Karnataka,2005,BELGAUM,Khanapur,HALASHI,1_7_HALASHI,1_7_HALASHI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4441,428,9,2196
Karnataka,2005,BELGAUM,Khanapur,LONDA,1_7_LONDA,1_7_LONDA,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,0,0,0,0
Karnataka,2005,BELGAUM,Khanapur,MANTURGA,1_7_MANTURGA,1_7_MANTURGA,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3727,217,3,1890
Karnataka,2005,BELGAUM,Khanapur,IDALHOND,1_7_IDALHOND,1_7_IDALHOND,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3935,65,14,1918
Karnataka,2005,BELGAUM,Khanapur,NAGURDA,1_7_NAGURDA,1_7_NAGURDA,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3528,212,272,1778
Karnataka,2005,BELGAUM,Khanapur,BAILUR,1_7_BAILUR,1_7_BAILUR,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5686,235,928,2826
Karnataka,2005,BELGAUM,Khanapur,GUNJI,1_7_GUNJI,1_7_GUNJI,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4527,120,206,2320
Karnataka,2005,BELGAUM,Khanapur,NITTUR,1_7_NITTUR,1_7_NITTUR,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3688,342,306,1829
Karnataka,2005,BELGAUM,Khanapur,KADATANBAGEWADI,1_7_KADATANBAGEWADI,1_7_KADATANBAGEWADI,gp_head,adhyaksha,ST Woman,ST,ST,1,Adhyaksha2005=4,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4732,231,1009,2302
Karnataka,2005,BELGAUM,Khanapur,PARISHWAD,1_7_PARISHWAD,1_7_PARISHWAD,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4656,521,0,2379
Karnataka,2005,BELGAUM,Khanapur,JAMBOTI,1_7_JAMBOTI,1_7_JAMBOTI,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4130,210,54,2127
Karnataka,2005,BELGAUM,Khanapur,KANAKUMBI,1_7_KANAKUMBI,1_7_KANAKUMBI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2677,155,0,1404
Karnataka,2005,BELGAUM,Khanapur,SHINDHOLLI,1_7_SHINDHOLLI,1_7_SHINDHOLLI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2723,46,6,1369
Karnataka,2005,BELGAUM,Khanapur,LINGANMATH,1_7_LINGANMATH,1_7_LINGANMATH,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5073,238,257,2530
Karnataka,2005,BELGAUM,Khanapur,KARAMBAL,1_7_KARAMBAL,1_7_KARAMBAL,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4398,305,48,2223
Karnataka,2005,BELGAUM,Khanapur,GHOTAGALI,1_7_GHOTAGALI,1_7_GHOTAGALI,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2831,85,9,1450
Karnataka,2005,BELGAUM,Khanapur,KASABANANDGAD,1_7_KASABANANDGAD,1_7_KASABANANDGAD,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4389,312,102,2283
Karnataka,2005,BELGAUM,Khanapur,GODHOLI,1_7_GODHOLI,1_7_GODHOLI,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3692,115,25,1827
Karnataka,2005,BELGAUM,Khanapur,KODACHWAD,1_7_KODACHWAD,1_7_KODACHWAD,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5176,596,19,2610
Karnataka,2005,BELGAUM,Khanapur,NERASE,1_7_NERASE,1_7_NERASE,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2931,171,595,1520
Karnataka,2005,BELGAUM,Khanapur,KAPOLI (K.G.),1_7_KAPOLI (K.G.),1_7_KAPOLI (K.G.),gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2931,107,53,1518
Karnataka,2005,BELGAUM,Khanapur,AMATE,1_7_AMATE,1_7_AMATE,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3042,108,266,1516
Karnataka,2005,BELGAUM,Khanapur,PARWAD,1_7_PARWAD,1_7_PARWAD,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3339,75,0,1734
Karnataka,2005,BELGAUM,Khanapur,HALAGA,1_7_HALAGA,1_7_HALAGA,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4349,274,0,2206
Karnataka,2005,BELGAUM,Khanapur,GOLYALI,1_7_GOLYALI,1_7_GOLYALI,gp_head,adhyaksha,BC Woman,BC,BC_B,1,Adhyaksha2005=8,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3093,119,0,1607
Karnataka,2005,BELGAUM,Khanapur,NAGARAGALI,1_7_NAGARAGALI,1_7_NAGARAGALI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2778,77,158,1360
Karnataka,2005,BELGAUM,Khanapur,NANJANKODAL,1_7_NANJANKODAL,1_7_NANJANKODAL,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2588,155,0,1280
Karnataka,2005,BELGAUM,Khanapur,BEKWAD,1_7_BEKWAD,1_7_BEKWAD,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4763,285,119,2378
Karnataka,2005,BELGAUM,Khanapur,MOHISET,1_7_MOHISET,1_7_MOHISET,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3828,13,0,1931
Karnataka,2005,BELGAUM,Khanapur,BIJAGARNI,1_7_BIJAGARNI,1_7_BIJAGARNI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2600,187,15,1323
Karnataka,2005,BELGAUM,Khanapur,CHAPAGAON,1_7_CHAPAGAON,1_7_CHAPAGAON,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3374,211,32,1678
Karnataka,2005,BELGAUM,Khanapur,SHIROLI,1_7_SHIROLI,1_7_SHIROLI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3814,110,6,1939
Karnataka,2005,BELGAUM,Khanapur,HIRE-HATTIHOLI,1_7_HIRE-HATTIHOLI,1_7_HIRE-HATTIHOLI,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5008,466,86,2447
Karnataka,2005,BELGAUM,Khanapur,NILAWADE,1_7_NILAWADE,1_7_NILAWADE,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3439,158,251,1737
Karnataka,2005,BELGAUM,Khanapur,DEVALATTI,1_7_DEVALATTI,1_7_DEVALATTI,gp_head,adhyaksha,BC Other than Woman,BC,BC_B,0,Adhyaksha2005=7,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4424,381,76,2182
Karnataka,2005,BELGAUM,Khanapur,GARLAGUNJI,1_7_GARLAGUNJI,1_7_GARLAGUNJI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3836,114,17,1931
