ward	reservation_status	party	sex	name	age	education_level	professional_education	pan_card	no_of_criminal_cases	new_fir	total_funds	score	gbm_attended	total_gbms	ward_attendance	total_ward_meetings	other_meetings	total_other_meetings	year	chargesheet	dob	votes	data_discrepancy	runner_up_party	margin	conditionofroads	trafficjamscongestionofroads	availabilityofpublicgardensopenp	availabilityofpublictransportfac	availabilityoffoodthroughrations	hospitalsandothermedicalfaciliti	appropriateschoolsandcolleges	powersupply	watersupply	waterloggingduringrainyseason	pollutionproblems	instancesofcrime	lawordersituation	cleanlinesssanitationfacilities	recallforpartynametowhichthecorp	recallfornameofthecorporator	accesibilityofthecorporator	satisfactionwiththecorporator	curruption	improvmentinlifestyle	samplesize	availabilityoffootpathsandpedest	animalhusbandry	buildings	mmrda	mhada	colonyofficer	disastermanagement	drainage	estate	footpaths	garden	license	firebrigaderelated	mcgmrelated	municipalpropertycolonies	negligenceindutyofmcgmofficialss	compensationrehabilitation	govermentmunicipalplotmarketrela	humanresourcesrelated	infrastructureequipmentsgovernme	infrastructuredevelopementunderd	issueofbirthdeathcertificates	miscellaneousissuesrelated	mmrdarelated	nuisanceduetostraydogsmonkeysetc	unauthorizedslaughterofanimals	pestcontrol	pollution	roads	shopandestablishment	solidwastemanagementswm	stormwaterdrainageswd	toilet	v83	schemespoliciesincivicissues	foodrationingschemes	schemespoliciesincommunitywelfar	anganwadibalwadicrecherelated	cemeteriescrematoriumrelated	communitydevelopmentrelated	communitytemple	constructionandmaintaininggymnas	constructionofcommunityhall	constructionimprovementofcommuni	playgroundmeterialequipmentrelat	playgroundrelated	providingandfixingprotectiveandc	providingandfixingshahabadladi	recreationalgroundrelated	repairandconstructionoflibraryst	slumdevelopementrelated	slumrehabilitationauthoritysrare	sportscomplexsportsrelated	washingplaces	seniorcitizensdisabledpersonsrel	crime	educationother	municipalschool	schemespoliciesineducation	electricity	energyother	forest	healthinfrastructureequipmentsfa	healthother	schemespoliciesonhealthmortality	sensitivediseases	industries	irrigation	legalsystem	mining	otherissuesrelated	schemespoliciesinotherissuesrela	revenueother	directtax	octroi	taxevasions	taxexemption	taxrelated	scamscorruption	schemespolicies	socialculturalconcernsother	namingrenamingofroadschowksmonum	roadtransport	tansportother	term	newid	adminward	slum	woman	reservation_facebook	genderquota	caste_quota	castenum	lowcaste	criminal	attend_corp	attend_ward	total_attend	funds_prop	attend_univ	pancard	Importanceofquestionsaskedby	QuestionsaskedcomparedtoCiti	q_corporation	q_crimecorrupt	q_culture	q_distribution	q_education	q_health	q_housing	q_humanres	q_license	q_otherinfrastructure	q_pollution	q_recreationcommunity	q_renaming	q_tax	q_transport	q_watertoilets	q_other	total_questions	party_grouped	partynum	sena	rich	richgender	poor	poorgender	slum_gender
212	"W"	"ABS"	"Female"	"Geeta Ajay Gavli"	35	"SSC"		"Yes"	0		4769236.5		27	102	18	18	70	168	2018		30517	"9028"		"Congress"	"3319"	66.638	65.122	64.807	71.667		80.745	81.91	76.528	74.921	62.593	62.04	72.95	78.652	70.134	14.6	63.2	79.973335	62.8175	87.6275	82.7425		63.128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2017.0	381.0	"E"	0.12	1.0		1.0	"G"	1	0.0	0.0	0.2647059	1.0	0.6052632	0.79487276	0.0	1.0	4.41	0.22146507666098808	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	4.0	"_Other"	6	0.0	0.0	0.0			0.12
213	"W"	"BJP"	"Female"	"Yogeeta Anil Singh"									44	51	9	16	10	15	2011			"3113"		"INC"	"518"	57.58	56.337	57.287	60.081		55.738	55.612	57.462	54.839	52.004	55.499	45.181	46.593	53.173					72.485		119		0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	6	0	1	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2007.0	382.0	"D"	0.1	1.0		1.0	"G"	1	0.0		0.8627451	0.5625	0.8181818				12.799999999999999	4.821976084623639	0.0	0.0	0.0	0.06666667	0.0	0.0	0.26666668	0.06666667	0.06666667	0.0	0.13333334	0.0	0.0	0.0	0.4	0.0	0.0	15.0	"BJP"	1	0.0	1.0	1.0	0.0	0.0	0.1
213		"SS"	"Male"	"Anil Shamsher Singh"	38	"SSC"		"Yes"	0		5453873.0		56	70	13	17	21	25	2013			"3648"		"Congress"	"695"	69.411	50.868	63.556	68.429	47.851	69.584	74.006	77.533	80.306	58.356	50.231	48.927	60.63	63.308	89.2	92.0	57.1	63.2525	76.01	57.1425			0	0	0	0	0	1	0	0	1	3	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012.0	383.0	"D"	0.1	0.0	"G"	0.0	"G"	1	0.0	0.0	0.8	0.7647059	0.8333333	0.9089788	0.0	1.0	14.538461538461538	3.206872492586778	0.07692308	0.0	0.0	0.07692308	0.0	0.0	0.30769232	0.15384616	0.15384616	0.0	0.07692308	0.0	0.0	0.0	0.07692308	0.0	0.07692308	13.0	"SS"	5	1.0	1.0	0.0	0.0	0.0	0.0
213		"SS"	"Male"	"Anil Shamsher Singh"	39	"SSC"		"Yes"	0		1.1438E7		54	65	10	13	19	22	2014							64.567	60.604	64.496	67.278	60.673	70.493	72.23	80.918	78.844	54.915	55.895	56.503	62.323	61.157	22.5	29.0	58.783333	61.0125	56.21	63.465			0	3	0	0	0	0	1	0	1	2	0	0	3	0	0	0	1	0	0	0	0	3	0	0	0	0	0	3	0	2	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	2012.0	383.0	"D"	0.1	0.0	"G"	0.0	"G"	1	0.0	0.0	0.83076924	0.7692308	0.8556701	0.95316666	0.0	1.0	14.333333333333332	5.429551949377424	0.11111111	0.0	0.0	0.037037037	0.037037037	0.0	0.33333334	0.0	0.0	0.0	0.074074075	0.0	0.14814815	0.0	0.11111111	0.0	0.14814815	27.0	"SS"	5	1.0	1.0	0.0	0.0	0.0	0.0
213		"SS"	"Male"	"Anil Shamsher Singh"	40	"SSC"		"Yes"	0		1785000.0		62	79	12	18	40	41	2015							91.263	75.171	65.693	70.016	62.048	61.895	65.983	62.77	58.629	57.685	65.188	49.545	61.937	67.01	1.8	21.4	59.636665	61.08	44.7775	86.785			0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	2	0	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2012.0	383.0	"D"	0.1	0.0	"G"	0.0	"G"	1	0.0	0.0	0.7848101	0.6666667	0.8321168	0.2975	0.0	1.0	15.0	4.604973696795791	0.2	0.0	0.1	0.1	0.0	0.0	0.1	0.1	0.0	0.1	0.2	0.0	0.0	0.0	0.1	0.0	0.0	10.0	"SS"	5	1.0	1.0	0.0	0.0	0.0	0.0
213		"SS"	"Male"	"Anil Shamsher Singh"	41	"SSC"		"Yes"	0		1.01546E7		42	74	8	17	22	27	2016							75.082	63.997	76.475	80.341	70.087	74.48	73.618	75.441	73.794	73.364	75.682	73.702	75.34	74.995	67.2	78.4	65.80334	78.1225	80.88	62.5			0	0	0	0	0	0	0	0	1	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012.0	383.0	"D"	0.1	0.0	"G"	0.0	"G"	1	0.0	0.0	0.5675676	0.47058824	0.63716817	0.8462167	0.0	1.0	17.0	3.713615271039865	0.27272728	0.0	0.0	0.0	0.0	0.0	0.27272728	0.0	0.09090909	0.0	0.09090909	0.0	0.0	0.0	0.18181819	0.09090909	0.0	11.0	"SS"	5	1.0	1.0	0.0	0.0	0.0	0.0
213	"G"	"INC"	"Male"	"Javed Ibrahim Juneja"	41	"HSC"		"Yes"	0		4700625.5		98	102	16	18	29	37	2018		28417	"7205"		"SS"	"1282"	64.141	63.482	67.094	63.304		66.104	63.556	65.466	66.426	57.63	62.256	65.442	65.818	59.341	45.8	52.0	60.483334	45.7	52.21	69.5575		67.973	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2017.0	384.0	"E"	0.12	0.0		0.0	"G"	1	0.0	0.0	0.9607843	0.8888889	0.9597315	0.7834376	0.0	1.0	11.4255	2.2667045239447283	0.083333336	0.083333336	0.0	0.0	0.083333336	0.16666667	0.0	0.0	0.083333336	0.0	0.0	0.0	0.083333336	0.0	0.25	0.0	0.16666667	12.0	"INC"	2	0.0	0.0	0.0			0.0
214		"INC"	"Male"	"Pramod Mahadeo Mandrekar"									42	51	12	16	46	60	2011			"7336"		"SS"	"2064"	73.744	64.021	66.521	67.575		66.761	66.584	65.965	65.967	66.41	65.983	64.319	66.514	66.163					44.04		123		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2007.0	385.0	"D"	0.1	0.0		0.0			1.0		0.8235294	0.75	0.88495576				8.0	4.315275435637998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.0	0.0	0.0	0.33333334	0.33333334	0.0	3.0	"INC"	2	0.0	1.0	0.0	0.0	0.0	0.0
214	"W"	"BJP"	"Female"	"Jyotshna Devesh Mehta"	52	"HSC"		"Yes"	0		5632685.5		67	70	16	17	25	25	2013			"8354"		"congress"	"3072"	70.704	67.337	68.023	61.539	61.706	60.163	58.79	62.912	60.276	60.782	56.753	52.957	53.132	51.953	5.4	14.9	57.92	57.44	70.3125	54.785			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012.0	386.0	"D"	0.1	1.0	"W"	1.0	"G"	1	0.0	0.0	0.95714283	0.9411765	0.96428573	0.9387809	0.0	1.0	8.0	0.6770015698587126	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	2.0	"BJP"	1	0.0	1.0	1.0	0.0	0.0	0.1
214	"W"	"BJP"	"Female"	"Jyotshna Devesh Mehta"	53	"HSC"		"Yes"	0		1.1628E7		52	65	12	13	19	22	2014							57.214	55.207	62.739	68.231	54.953	67.011	69.057	71.648	64.811	47.436	52.089	56.569	60.612	58.87	29.4	32.4	52.9	52.0275	53.955	64.63			0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2012.0	386.0	"D"	0.1	1.0	"W"	1.0	"G"	1	0.0	0.0	0.8	0.9230769	0.8556701	0.969	0.0	1.0	13.0	0.853235354153909	0.11111111	0.0	0.11111111	0.11111111	0.0	0.11111111	0.11111111	0.0	0.11111111	0.0	0.0	0.0	0.22222222	0.0	0.0	0.11111111	0.0	9.0	"BJP"	1	0.0	1.0	1.0	0.0	0.0	0.1
214	"W"	"BJP"	"Female"	"Jyotshna Devesh Mehta"	54	"HSC"		"Yes"	0		856000.0		64	79	18	18	38	41	2015							57.488	59.384	67.147	71.66	70.861	73.43	76.084	75.128	74.284	49.983	53.155	50.922	64.977	63.576	6.4	45.0	45.28	54.7525	55.4875	53.3475			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2012.0	386.0	"D"	0.1	1.0	"W"	1.0	"G"	1	0.0	0.0	0.8101266	1.0	0.8888889	0.14266667	0.0	1.0	7.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.75	4.0	"BJP"	1	0.0	1.0	1.0	0.0	0.0	0.1
214	"W"	"BJP"	"Female"	"Jyotshna Devesh Mehta"	55	"HSC"		"Yes"	0		1.1137268E7		68	74	17	17	51	57	2016							80.678	67.693	73.269	77.59	67.597	74.423	73.84	74.513	71.34	73.165	73.262	71.822	72.879	74.705	1.0	9.6	61.22	69.7975	65.3675	60.045			0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2012.0	386.0	"D"	0.1	1.0	"W"	1.0	"G"	1	0.0	0.0	0.9189189	1.0	0.9577465	0.92810565	0.0	1.0	14.142857142857142	3.5005800464037122	0.0	0.0	0.0	0.0	0.0	0.0	0.2857143	0.0	0.14285715	0.0	0.14285715	0.0	0.2857143	0.0	0.0	0.14285715	0.0	7.0	"BJP"	1	0.0	1.0	1.0	0.0	0.0	0.1
214	"G"	"BJP"	"Female"	"Sarita Ajay Patil"	42	"Graduate"		"Yes"	0		5852095.5		81	102	15	15	42	75	2018		27983	"13859"		"SS"	"5466"	60.68	59.495	57.228	60.191		63.95	61.781	65.509	65.517	60.384	58.447	61.065	67.172	62.525	100.0	100.0	97.28333	29.7225	98.655	77.66		63.716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017.0	387.0	"D"	0.1	1.0		0.0	"G"	1	0.0	0.0	0.7941176	1.0	0.8679245	0.97534925	1.0	1.0	9.702	2.612895435885052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.4	0.0	0.0	0.0	0.4	0.0	0.0	5.0	"BJP"	1	0.0	1.0	0.0			0.0
215	"W"	"SS"	"Female"	"Minal Pravin Juwatkar"									47	51	9	16	16	27	2011			"10117"		"INC"	"6285"	52.53	47.247	62.061	48.861		73.346	80.421	52.735	50.438	49.284	49.895	50.262	53.508	64.852					50.4175		122		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2007.0	388.0	"D"	0.1	1.0		1.0	"G"	1	0.0		0.92156863	0.5625	0.8674699				6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	"SS"	5	1.0	1.0	1.0	0.0	0.0	0.1
215		"SS"	"Male"	"Surendra Ramkrishna Bagalkar"	55	"HSC"		"Yes"	1		5406957.0		68	70	14	17	43	48	2013	1		"13757"		"MNS"	"8423"	61.882	52.005	51.962	61.793	60.481	67.75	66.933	69.149	65.062	58.268	60.799	59.184	60.101	47.463	33.6	50.2	82.90667	79.4375	97.1875	71.42			0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	2012.0	389.0	"D"	0.1	0.0	"G"	0.0	"G"	1	0.0	1.0	0.9714286	0.8235294	0.96153843	0.9011595	0.0	1.0	9.0	0.28649921507064363	0.0	0.0	0.0	0.0	0.0	0.0	0.16666667	0.083333336	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	12.0	"SS"	5	1.0	1.0	0.0	0.0	0.0	0.0
215		"SS"	"Male"	"Surendra Ramkrishna Bagalkar"	56	"HSC"		"Yes"	1		1.1403E7		56	65	12	13	34	41	2014							64.534	60.667	60.869	65.768	54.561	68.439	69.903	77.158	72.037	58.305	59.716	58.868	66.817	61.843	8.4	15.2	51.743332	59.7625	54.57	65.9725			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2012.0	389.0	"D"	0.1	0.0	"G"	0.0	"G"	1	0.0	1.0	0.86153847	0.9230769	0.91071427	0.95025	0.0	1.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.0	0.0	0.0	0.25	4.0	"SS"	5	1.0	1.0	0.0	0.0	0.0	0.0
215		"SS"	"Male"	"Surendra Ramkrishna Bagalkar"	57	"HSC"		"Yes"	1		1597000.0		62	79	17	18	51	82	2015							63.199	49.647	61.301	68.125	51.847	76.228	70.588	82.116	81.674	57.666	52.735	56.482	67.692	65.141	25.7	43.1	69.956665	76.82	80.6325	61.9025			0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2012.0	389.0	"D"	0.1	0.0	"G"	0.0	"G"	1	0.0	1.0	0.7848101	0.9444444	0.8783784	0.26616666	0.0	1.0	15.0	5.753228120516499	0.0	0.0	0.125	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.125	0.0	0.25	0.0	0.0	0.0	0.0	8.0	"SS"	5	1.0	1.0	0.0	0.0	0.0	0.0
215		"SS"	"Male"	"Surendra Ramkrishna Bagalkar"	58	"HSC"		"Yes"	0		1.0202974E7		61	74	16	17	21	27	2016							82.313	68.684	64.625	83.304	65.38	79.923	81.486	91.834	78.19	68.76	66.271	65.119	73.635	61.817	61.2	88.4	68.05	80.4175	70.475	73.135			0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2012.0	389.0	"D"	0.1	0.0	"G"	0.0	"G"	1	0.0	0.0	0.8243243	0.9411765	0.875	0.85024786	0.0	1.0	6.0	1.2877030162412992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	2.0	"SS"	5	1.0	1.0	0.0	0.0	0.0	0.0
215	"W"	"SS"	"Female"	"Arundhati Arvind Dudhwadkar"	53	"Upto Ninth"		"Yes"	0		4589194.0		101	102	14	15	35	36	2018		24013	"10215"		"BJP"	"415"	45.345	52.854	57.001	68.092		72.291	71.059	73.161	74.926	46.99	60.438	66.068	71.974	45.265	15.9	61.7	48.91	81.445	50.6575	52.7825		38.663	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017.0	390.0	"D"	0.1	1.0		1.0	"G"	1	0.0	0.0	0.99019605	0.93333334	0.9868421	0.7648657	0.0	1.0	11.1555	2.8640425018111566	0.0	0.0	0.0	0.0	0.0	0.2	0.4	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.2	0.0	5.0	"SS"	5	1.0	1.0	1.0			0.1
216	"W"	"BJP"	"Female"	"Kokila Arvind Parmar"									46	51	12	16	53	59	2011			"5303"		"INC"	"1353"	52.676	47.295	52.375	49.22		56.263	51.44	54.755	52.09	50.296	52.51	51.421	49.664	49.947					55.3025		130		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2007.0	391.0	"D"	0.1	1.0		1.0	"G"	1	0.0		0.9019608	0.75	0.925				14.0	3.3884907251264753	0.125	0.0	0.0	0.0	0.125	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.375	0.125	0.0	8.0	"BJP"	1	0.0	1.0	1.0	0.0	0.0	0.1
216		"INC"	"Male"	"Shantilal Chogalal Doshi"	52	"Eighth"		"Yes"	0		5033759.0		58	70	15	17	17	25	2013			"5660"		"BSP"	"1451"	83.626	80.027	79.795	77.78	77.281	78.045	76.784	78.92	76.436	73.035	71.781	69.683	73.612	72.357	0.9	12.4	63.083332	62.8925	78.84	64.7675			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012.0	392.0	"D"	0.1	0.0	"G"	0.0	"G"	1	0.0	0.0	0.82857144	0.88235295	0.86538464	0.8389598	0.0	1.0	8.0	0.9046310832025117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	"INC"	2	0.0	1.0	0.0	0.0	0.0	0.0
216		"INC"	"Male"	"Shantilal Chogalal Doshi"	53	"Eighth"		"Yes"	0		8419000.0		48	65	13	13	16	22	2014							63.282	57.721	56.837	70.677	64.97	70.541	73.619	79.158	78.474	56.348	59.704	68.247	68.079	66.875	19.2	19.2	55.766666	59.2175	53.115	58.985			0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2012.0	392.0	"D"	0.1	0.0	"G"	0.0	"G"	1	0.0	0.0	0.73846155	1.0	0.81914896	0.7015833	0.0	1.0	10.5	1.3227189222290263	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.5	0.0	0.0	0.0	0.0	4.0	"INC"	2	0.0	1.0	0.0	0.0	0.0	0.0
216		"INC"	"Male"	"Shantilal Chogalal Doshi"	54	"Eighth"		"Yes"	0		666000.0		67	79	14	18	37	41	2015							72.954	54.762	45.577	82.936	50.442	70.395	69.705	71.723	67.713	65.541	62.528	63.799	62.162	62.167	15.6	34.4	65.21	79.05	60.9125	80.3925			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2012.0	392.0	"D"	0.1	0.0	"G"	0.0	"G"	1	0.0	0.0	0.84810126	0.7777778	0.880597	0.111	0.0	1.0	13.5	4.746054519368723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.0	0.25	0.0	0.25	4.0	"INC"	2	0.0	1.0	0.0	0.0	0.0	0.0
216		"INC"	"Male"	"Shantilal Chogalal Doshi"	55	"Eighth"		"Yes"	0		1.0651077E7		63	74	16	17	21	27	2016							78.55	73.864	81.877	85.736	74.072	80.619	81.042	80.737	79.167	77.716	73.338	75.53	73.865	76.867	3.1	28.1	63.896667	77.3525	72.5	65.795			0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2012.0	392.0	"D"	0.1	0.0	"G"	0.0	"G"	1	0.0	0.0	0.8513514	0.9411765	0.89285713	0.88758975	0.0	1.0	12.6	5.1624129930394425	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.1	0.0	0.2	0.0	0.4	0.0	0.1	10.0	"INC"	2	0.0	1.0	0.0	0.0	0.0	0.0
216	"OBC"	"INC"	"Male"	"Rajendra  Dattatraya Narwankar"	63	"B.E (Mech.)"		"Yes"	0		6244382.5		98	102	15	15	40	46	2018		20266	"8541"		"BJP"	"3416"	42.24	33.973	40.686	70.742		78.593	83.595	79.659	79.41	80.513	69.581	75.686	77.585	67.449	55.7	37.2	66.456665	69.02	77.23	55.6975		69.03	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2017.0	393.0	"D"	0.1	0.0		0.0	"OBC"	2	1.0	0.0	0.9607843	1.0	0.9745223	1.0407304	1.0	1.0	12.4915	4.1911891537585815	0.3	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.1	0.0	0.2	0.0	0.2	0.1	0.0	10.0	"INC"	2	0.0	1.0	0.0			0.0
