state,year,district,block,seat_no,seat_id_printed,tier,tier_local,reservation,caste_reservation,woman_reserved,reservation_raw,printings_agree,script,source_path,source_page
West Bengal,2018,Bankura,Kotulpur,38,Kotulpur/ZP-38,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,4
West Bengal,2018,Bankura,Kotulpur,39,Kotulpur/ZP-39,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,4
West Bengal,2018,Bankura,Kotulpur,40,Kotulpur/ZP-40,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,4
West Bengal,2018,Bankura,Indus,41,Indus/ZP-41,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,4
West Bengal,2018,Bankura,Indus,42,Indus/ZP-42,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,4
West Bengal,2018,Bankura,Patrasayer,43,Patrasayer/ZP-43,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,4
West Bengal,2018,Bankura,Patrasayer,44,Patrasayer/ZP-44,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,4
West Bengal,2018,Bankura,Sonamukhi,45,Sonamukhi/ZP-45,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,5
West Bengal,2018,Bankura,Sonamukhi,46,Sonamukhi/ZP-46,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1687-SEC-Gazette Notification-Delimitation and reservation-Bankura.pdf,5
West Bengal,2018,Purba Bardhaman,Galsi-II,1,Galsi-II/ZP-1,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,1
West Bengal,2018,Purba Bardhaman,Galsi-II,2,Galsi-II/ZP-2,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,1
West Bengal,2018,Purba Bardhaman,Khandaghosh,3,Khandaghosh/ZP-3,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,2
West Bengal,2018,Purba Bardhaman,Khandaghosh,4,Khandaghosh/ZP-4,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,2
West Bengal,2018,Purba Bardhaman,Khandaghosh,5,Khandaghosh/ZP-5,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,2
West Bengal,2018,Purba Bardhaman,Raina-I,6,Raina-I/ZP-6,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,2
West Bengal,2018,Purba Bardhaman,Raina-I,7,Raina-I/ZP-7,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,2
West Bengal,2018,Purba Bardhaman,Raina-I,8,Raina-I/ZP-8,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,2
West Bengal,2018,Purba Bardhaman,Raina-II,9,Raina-II/ZP-9,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,2
West Bengal,2018,Purba Bardhaman,Raina-II,10,Raina-II/ZP-10,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,2
West Bengal,2018,Purba Bardhaman,Jamalpur,11,Jamalpur/ZP-11,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,2
West Bengal,2018,Purba Bardhaman,Jamalpur,12,Jamalpur/ZP-12,zp_member,zilla parishad member,ST Other than Woman,ST,0,ST,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,2
West Bengal,2018,Purba Bardhaman,Jamalpur,13,Jamalpur/ZP-13,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,2
West Bengal,2018,Purba Bardhaman,Monteswar,14,Monteswar/ZP-14,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,2
West Bengal,2018,Purba Bardhaman,Monteswar,15,Monteswar/ZP-15,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,2
West Bengal,2018,Purba Bardhaman,Monteswar,16,Monteswar/ZP-16,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,2
West Bengal,2018,Purba Bardhaman,Memari-II,17,Memari-II/ZP-17,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,3
West Bengal,2018,Purba Bardhaman,Memari-II,18,Memari-II/ZP-18,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,3
West Bengal,2018,Purba Bardhaman,Kalna-II,19,Kalna -II/ZP-19,zp_member,zilla parishad member,ST Other than Woman,ST,0,ST,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,3
West Bengal,2018,Purba Bardhaman,Kalna-II,20,Kalna-II/ZP-20,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,3
West Bengal,2018,Purba Bardhaman,Kalna-I,21,Kalna-I/ZP-21,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,3
West Bengal,2018,Purba Bardhaman,Kalna-I,22,Kalna-I/ZP-22,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,3
West Bengal,2018,Purba Bardhaman,Kalna-I,23,Kalna-I/ZP-23,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,3
West Bengal,2018,Purba Bardhaman,Memari-I,24,Memari-I/ZP-24,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,3
West Bengal,2018,Purba Bardhaman,Memari-I,25,Memari-I/ZP-25,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,3
West Bengal,2018,Purba Bardhaman,Memari-I,26,Memari-I/ZP-26,zp_member,zilla parishad member,ST Woman,ST,1,ST WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,3
West Bengal,2018,Purba Bardhaman,Burdwan-I,27,Burdwan-l/ZP-27,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,3
West Bengal,2018,Purba Bardhaman,Burdwan-II,28,Burdwan-lI/ZP-28,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,3
West Bengal,2018,Purba Bardhaman,Burdwan-I,29,Burdwan-I/ZP-29,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,3
West Bengal,2018,Purba Bardhaman,Burdwan-IIII,30,Burdwan-lIlI/ZP-30,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,3
West Bengal,2018,Purba Bardhaman,Burdwan-III,31,Burdwan-lIl/ZP-31,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,3
West Bengal,2018,Purba Bardhaman,Bhatar,32,Bhatar/ZP-32,zp_member,zilla parishad member,ST Other than Woman,ST,0,ST,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,4
West Bengal,2018,Purba Bardhaman,Bhatar,33,Bhatar/ZP-33,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,4
West Bengal,2018,Purba Bardhaman,Bhatar,34,Bhatar/ZP-34,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,4
West Bengal,2018,Purba Bardhaman,Purbasthali-I,35,Purbasthali-I/ZP-35,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,4
West Bengal,2018,Purba Bardhaman,Purbasthali-I,36,Purbasthali-I/ZP-36,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,4
West Bengal,2018,Purba Bardhaman,Purbasthali-I,37,Purbasthali-I/ZP-37,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,4
West Bengal,2018,Purba Bardhaman,Purbasthali-II,38,Purbasthali-II/ZP-38,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,4
West Bengal,2018,Purba Bardhaman,Purbasthali-II,39,Purbasthali-II/ZP-39,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,4
West Bengal,2018,Purba Bardhaman,Purbasthali-II,40,Purbasthali-II/ZP-40,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,4
West Bengal,2018,Purba Bardhaman,Katwa-II,41,Katwa-lI/ZP-41,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,4
West Bengal,2018,Purba Bardhaman,Katwa-II,42,Katwa-lI/ZP-42,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,4
West Bengal,2018,Purba Bardhaman,Katwa-II,43,Katwa-Il/ZP-43,zp_member,zilla parishad member,BC Other than Woman,BC,0,BC,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,4
West Bengal,2018,Purba Bardhaman,Katwa-III,44,Katwa-lII/ZP-44,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,4
West Bengal,2018,Purba Bardhaman,Ketugram-I,45,Ketugram-I/ZP-45,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,4
West Bengal,2018,Purba Bardhaman,Ketugram-I,46,Ketugram-I/ZP-46,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,4
West Bengal,2018,Purba Bardhaman,Ketugram-II,47,Ketugram-Il/ZP-47,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,5
West Bengal,2018,Purba Bardhaman,Ketugram-II,48,Ketugram-II/ZP-48,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,5
West Bengal,2018,Purba Bardhaman,Mongolkote,49,Mongolkote/ZP-49,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,5
West Bengal,2018,Purba Bardhaman,Mongolkote,50,Mongolkote/ZP-50,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,5
West Bengal,2018,Purba Bardhaman,Mongolkote,51,Mongolkote/ZP-51,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,5
West Bengal,2018,Purba Bardhaman,Ausgram-II,52,Ausgram-II/ZP-52,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,5
West Bengal,2018,Purba Bardhaman,Ausgram-II,53,Ausgram-II/ZP-53,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,5
West Bengal,2018,Purba Bardhaman,Ausgram-I,54,Ausgram-I/ZP-54,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,5
West Bengal,2018,Purba Bardhaman,Ausgram-I,55,Ausgram-I/ZP-55,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,5
West Bengal,2018,Purba Bardhaman,Galsi-I,56,Galsi-I/ZP-56,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,5
West Bengal,2018,Purba Bardhaman,Galsi-I,57,Galsi-I/ZP-57,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,5
West Bengal,2018,Purba Bardhaman,Galsi-I,58,Galsi-I/ZP-58,zp_member,zilla parishad member,BC Other than Woman,BC,0,BC,,latin,data/wb/2018/1688-SEC-Gazette Notification-Delimitation and reservation-Purba Bardhaman.pdf,5
West Bengal,2018,Paschim Bardhaman,Kanksa,1,Kanksa/ZP-1,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1689-SEC-Gazette Notification-Delimitation and reservation-Paschim Bardhaman.pdf,1
West Bengal,2018,Paschim Bardhaman,Kanksa,2,Kanksa/ZP-2,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,,latin,data/wb/2018/1689-SEC-Gazette Notification-Delimitation and reservation-Paschim Bardhaman.pdf,1
West Bengal,2018,Paschim Bardhaman,Pandabeswar,3,Pandabeswar/ZP-3,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1689-SEC-Gazette Notification-Delimitation and reservation-Paschim Bardhaman.pdf,2
West Bengal,2018,Paschim Bardhaman,Pandabeswar,4,Pandabeswar/ZP-4,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1689-SEC-Gazette Notification-Delimitation and reservation-Paschim Bardhaman.pdf,2
West Bengal,2018,Paschim Bardhaman,Durgapur-Faridpur,5,Durgapur-Faridpur/ZP-5,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1689-SEC-Gazette Notification-Delimitation and reservation-Paschim Bardhaman.pdf,2
West Bengal,2018,Paschim Bardhaman,Durgapur-Faridpur,6,Durgapur-Faridpur/ZP-6,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1689-SEC-Gazette Notification-Delimitation and reservation-Paschim Bardhaman.pdf,2
West Bengal,2018,Paschim Bardhaman,AndaI,7,Andal/ZP-7,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1689-SEC-Gazette Notification-Delimitation and reservation-Paschim Bardhaman.pdf,2
West Bengal,2018,Paschim Bardhaman,AndaI,8,Andal/ZP-8,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1689-SEC-Gazette Notification-Delimitation and reservation-Paschim Bardhaman.pdf,2
West Bengal,2018,Paschim Bardhaman,AndaI,9,Andal/ZP-9,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1689-SEC-Gazette Notification-Delimitation and reservation-Paschim Bardhaman.pdf,2
West Bengal,2018,Paschim Bardhaman,Jamuria,10,Jamuria/ZP-10,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1689-SEC-Gazette Notification-Delimitation and reservation-Paschim Bardhaman.pdf,2
West Bengal,2018,Paschim Bardhaman,Jamuria,11,Jamuria/ZP-11,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1689-SEC-Gazette Notification-Delimitation and reservation-Paschim Bardhaman.pdf,2
West Bengal,2018,Paschim Bardhaman,Raniganj,12,Raniganj/ZP-12,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1689-SEC-Gazette Notification-Delimitation and reservation-Paschim Bardhaman.pdf,2
West Bengal,2018,Paschim Bardhaman,Raniganj,13,Raniganj/ZP-13,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1689-SEC-Gazette Notification-Delimitation and reservation-Paschim Bardhaman.pdf,2
West Bengal,2018,Paschim Bardhaman,Salanpur,14,Salanpur/ZP-14,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1689-SEC-Gazette Notification-Delimitation and reservation-Paschim Bardhaman.pdf,2
West Bengal,2018,Paschim Bardhaman,Salanpur,15,Salanpur/ZP-15,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1689-SEC-Gazette Notification-Delimitation and reservation-Paschim Bardhaman.pdf,2
West Bengal,2018,Paschim Bardhaman,Barabani,16,Barabani/ZP-16,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1689-SEC-Gazette Notification-Delimitation and reservation-Paschim Bardhaman.pdf,2
West Bengal,2018,Paschim Bardhaman,Barabani,17,Barabani/ZP-17,zp_member,zilla parishad member,ST Woman,ST,1,ST WOMEN,,latin,data/wb/2018/1689-SEC-Gazette Notification-Delimitation and reservation-Paschim Bardhaman.pdf,2
West Bengal,2018,Birbhum,Khoyrasole,1,Khoyrasole/ZP-1,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,1
West Bengal,2018,Birbhum,Khoyrasole,2,Khoyrasole/ZP-2,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,1
West Bengal,2018,Birbhum,Dubrajpur,3,Dubrajpur/ZP-3,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,2
West Bengal,2018,Birbhum,Dubrajpur,4,Dubrajpur/ZP-4,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,2
West Bengal,2018,Birbhum,Rajnagar,5,Rajnagar/ZP-5,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,2
West Bengal,2018,Birbhum,Suri-I,6,Suri-I/ZP-6,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,2
West Bengal,2018,Birbhum,Suri-I,7,Suri-I/ZP-7,zp_member,zilla parishad member,ST Woman,ST,1,ST WOMEN,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,2
West Bengal,2018,Birbhum,Illambazar,8,Illambazar/ZP-8,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,2
West Bengal,2018,Birbhum,Illambazar,9,Illambazar/ZP-9,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,2
West Bengal,2018,Birbhum,Bolpur-Sriniketan,10,Bolpur-Sriniketan/ZP-10,zp_member,zilla parishad member,ST Other than Woman,ST,0,ST,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,2
West Bengal,2018,Birbhum,Bolpur-Sriniketan,11,Bolpur-Sriniketan/ZP-11,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,2
West Bengal,2018,Birbhum,Bolpur-Sriniketan,12,Bolpur-Sriniketan/ZP-12,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,2
West Bengal,2018,Birbhum,Nanoor,13,Nanoor/ZP-13,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,2
West Bengal,2018,Birbhum,Nanoor,14,Nanoor/ZP-14,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,2
West Bengal,2018,Birbhum,Nanoor,15,Nanoor/ZP-15,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,2
West Bengal,2018,Birbhum,Sainthia,16,Sainthia/ZP-16,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,2
West Bengal,2018,Birbhum,Sainthia,17,Sainthia/ZP-17,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,2
West Bengal,2018,Birbhum,Sainthia,18,Sainthia/ZP-18,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,2
West Bengal,2018,Birbhum,Labpur,19,Labpur/ZP-19,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,3
West Bengal,2018,Birbhum,Labpur,20,Labpur/ZP-20,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,3
West Bengal,2018,Birbhum,Labpur,21,Labpur/ZP-21,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,3
West Bengal,2018,Birbhum,Md. Bazar,22,Md. Bazar/ZP-22,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,3
West Bengal,2018,Birbhum,Md. Bazar,23,Md. Bazar/ZP-23,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,3
West Bengal,2018,Birbhum,Suri-II,24,Suri-II/ZP-24,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,3
West Bengal,2018,Birbhum,Mayureswar-I,25,Mayureswar-I/ZP-25,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,3
West Bengal,2018,Birbhum,Mayureswar-I,26,Mayureswar-I/ZP-26,zp_member,zilla parishad member,BC Other than Woman,BC,0,BC,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,3
West Bengal,2018,Birbhum,Mayureswar-II,27,Mayureswar-II/ZP-27,zp_member,zilla parishad member,SC Woman,SC,1,SC WOMEN,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,3
West Bengal,2018,Birbhum,Mayureswar-II,28,Mayureswar-II/ZP-28,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,3
West Bengal,2018,Birbhum,Rampurhat-I,29,Rampurhat-I/ZP-29,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,3
West Bengal,2018,Birbhum,Rampurhar-I,30,Rampurhar-I/ZP-30,zp_member,zilla parishad member,ST Woman,ST,1,ST WOMEN,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,3
